SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
903,27374,Taunton,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9148534463368847,0.954990899409405,0.945642129562425,0.9308141150319533,0.9342612730172539,0.8982921901582188,0.9561369757599076,0.9084004301306554,0.9810166824099225,0.9488759187202767,0.9512195121951219,0.9743496695133433,0.9756851714023029,0.9312579754698347,0.9335278588300682,0.9559804357492219,0.9568683077231104,0.9191673425250068,0.9652509652509652,0.9639391859097408,0.9456050846720898,0.9531294655615891,0.9865716634694437,0.9852287019724957,0.9764654553703129,0.9655172413793104,0.9745454545454545,0.9615236629472874,0.949159885954098,0.9121882746721219,0.9587328053355565,0.9784473547244081,0.9898209898209899,0.9632838642703458,0.9899965505346672,0.9912978056426331,0.9821506340879989,1.0000025000125001,0.9953114933771435,1,0.9944101206237128,0.9896391568417292,0.97,0.9751497825956771,0.9864758670870726,1,1,0.9903961584633854,1,1,0.9940448068429362,0.9823966479392502,0.9859959988568162,1,0.9771663337617227,0.968072533642661,1,0.992080033347228,1.000243961941937,1.003143755358674,0.9930155560778878,1,0.9877162049113533,0.9824937477670597,0.9692938655003261,0.9817201099248302,0.9806550793875504
904,6032,Moore,City,OK,0.9678731191541277,0.9531984767836827,0.9822263797942001,0.9754385964912281,0.9833333333333333,0.9887970012865903,0.9880582365450679,0.964172813487882,0.9648331830477908,0.9667673716012085,0.9553782173766439,0.9420289855072463,0.9702473912683185,0.9629071727663276,0.9644128113879004,0.9506337558372249,0.9868198715782359,0.9680908599242833,0.9795748228428511,0.984,0.9610799438990183,0.9699682853785878,0.9422750424448217,0.9640718562874252,0.9633333333333334,0.9589550376109741,0.9490687871421817,0.9715639810426541,0.9728978457261988,0.9775225485404542,0.977528561827957,0.9602680596403436,0.9691629955947136,0.9627124068285984,0.96748020528445,0.9689480096206379,0.962278675904542,0.9419828641370869,0.9477611940298507,0.9776751347190146,0.9843962303764474,0.9659381145170618,0.9686287345793354,0.9789360135190883,0.9664916120719859,0.96875,0.9464026398485801,0.9619238476953907,0.9463276836158192,0.975,0.9682979854854854,0.9752602660497397,0.9636767976278725,0.975,0.9809363503631019,0.9760479041916168,0.9753360398245331,0.9736842105263158,0.967741935483871,0.967722438743169,0.9656084656084656,0.9640247329960652,0.9795918367346939,0.9714285714285714,0.9770530555749954,0.9738316809087912,0.9904153354632588,0.971830985915493,0.9591666666666667,0.984375,0.972972972972973,0.962389337952271,0.9726027397260274,0.9642207398423287,0.9689310163243813,0.98,0.971268573072059,0.9880952380952381,0.9719839908519153,0.9872192731727236,0.9741969457609269,0.9736842105263158,0.9822245707312821,0.9717817561807331,0.9527622097678142,0.9719839908519153,0.9692048862555775,0.9911371237458194,0.9674728940783986,0.9829021123287947,0.9777777777777777,0.9786470440213966,0.9665924664095784,0.9743589743589743,0.9563014566181127,0.9585342630968976,0.96698113207547165,0.9692789144431193,0.9814197236779418,0.9821428571428571,0.9847328244274809,0.9913941274767248,0.9766397473727805,0.9819214946356248,0.9837638838845111,0.9702127659574468,0.9681818181818181,0.968421052631579,0.9787884230512649,0.9833841980332316
905,46954,Paducah,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9181871689228958,0.8848080133555927,0.9045120989750743,0.9123013537374927,0.8996539792387543,0.9069699846132269,0.9330494138949776,0.8755472170106317,0.9054242151127134,0.8908450704225352,0.9067138808737526,0.8389715832205683,0.9,0.9249798313856663,0.9130952166309071,0.9365079365079365,0.9385474860335196,0.9012803298220398,0.9259058950784208,0.9098225390812353,0.9085173501577287,0.9123013537374927,0.9333333333333333,0.9522031366691561,0.9209454434829638,0.9185704370368848,0.9380530973451328,0.928510128174778,0.9382529732168756,0.9414533686378347,0.9050769648176256,0.9263420451735823,0.8689339184305627,0.8955223880597015,0.9258359223416539,0.9303218331437186,0.9466019417475728,0.9343715239154616,0.9232480533926585,0.9496101364522417,0.936192706438705,0.9182301231416452,0.924932299963279,0.9380863039399625,0.9170359830814206,0.9046255289833678,0.9090909090909091,0.8771929824561403,0.9191673425250068,0.9306122448979591,0.942254394319999,0.9595744680851064,0.9256449165402124,0.9373354397051079,0.9329974027992771,0.9277376320177877,0.9355961705831157,0.9118541033434651,0.9373134328358209,0.9073651742336863,0.9489612721210566,0.9443826473859844,0.925,0.941418807293974,0.9311639549436797,0.9297560030983734,0.9310344827586207,0.9311064718162839,0.93587842846553,0.9310344827586207,0.9300241896468311,0.9047705216240155,0.9554140127388535,0.939963614311704,0.9380863039399625,0.9568069983597595,0.9478672985781991,0.9491525423728814,0.9183350895679663,0.925,0.9261153597150213,0.9386733416770964,0.8994750134025221,0.9332305872096645
906,30219,Anderson,City,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9108910688739015,0.9101251422070534,0.9172341674308921,0.9831121833534379,0.9424520433694745,0.9518909332757131,0.9531824818449022,0.9166872470186396,0.9616093202144129,0.9351623036649215,0.9666860071559811,0.9029345372460497,0.9507130942848802,0.940557939914163,0.9682034976152624,0.9398496240601504,0.9547315555899247,0.9532888465204957,0.9305064782096584,0.9075159420289856,0.9290428571428572,0.8949167234461353,0.9330864265774854,0.9254621338594627,0.8931156736755961,0.9345578286721692,0.9707241910631741,0.9932383746813263,0.9607686148919136,0.9762202753441802,0.96,0.978865406006674,0.9714285714285714,0.9509141494435612,0.9523809523809523,0.9536086150335188,0.942078503567185,0.9778382646415043,0.9999391304347827,0.9637374910650465,0.9837136753710729,0.9595774647887324,0.9957947855340623,0.9749129819623049,0.9977121067683508,0.9451127819548872,0.9570815450643777,0.9024175397658589
907,38718,Glenview,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8790170132325141,0.8919103380136524,0.9388198757763975,0.912621359223301,0.9604743083003953,0.9566781357522678,0.9469026548672567,0.9507042253521126,0.9618635638001057,0.9598214285714286,0.9175084175084175,0.9453068421549797,0.9174311926605505,0.9327751020107775,0.96126148409894,0.9662644661658497,0.9425625920471281,0.9603841536614646,0.962429848264394,0.9582018927444795,0.9525623928367308,0.9591836734693877,0.9465855307640297,0.9378960709759189,0.9375,0.9135559921414538,0.9459589077148922,0.9463126159554731,0.9522893420546364,0.9536506800286328,0.956506938429238,0.9384686198027883,0.9439626417611742,0.9240506329113924,0.9354631326852224,0.8931818181818182,0.9163208576525399,0.9126984126984127,0.9272337947923583,0.9475296019945285,0.9562563580874873,0.9572796113730533,0.9453867660764212,0.9391304347826087,0.9444826931566319,0.9317259059100672,0.9194499017681729,0.9280575539568345,0.931085071925312,0.9050267188567758,0.9377344336084021,0.9429065743944637,0.9435353535353534,0.9636363636363636,0.9555357370365651,0.9380376821898329,0.9391345847916004,0.9232544720138488,0.9389671361502347,0.9148237858786484,0.942928541117989,0.9179310344827586,0.943952802359882,0.9552845528455285,0.9555555555555556,0.9486890111097368,0.9488943335546391,0.92,0.9359301714864992,0.9342560553633218,0.9174311926605505,0.899171549808042,0.9147869674185464,0.9318181818181818
908,30872,Chicopee,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9497100223118791,0.9018036072144289,0.96320979462776,0.9486679662118258,0.9693196976433971,0.9615236629472874,0.9631019387116948,0.932648746602235,0.9657959399456726,0.944741043353656,0.8924445205358145,0.9254627313656828,0.9309868875086267,0.9087581205295361,0.9639782364377327,0.947023947707785,0.9609998927823634,0.9672921822778731,0.9588660366870484,0.9539320614239181,0.9568480300187617,0.9690610032432054,0.9268929503916449,0.9285373987613149,0.9441232007247101,0.9183172018550799,0.9452042737849629,0.9772727272727273,0.9754877438719359,0.9665884456363839,0.9525083435609745,0.9498209252265488,0.9721229449606862,0.9592326139088729,0.9694044694044694,0.9489398737731061,0.9719101123595506,0.9794015167042427,0.9590551181102362,0.9739016963897347,0.9868875086266391,0.975609756097561,0.9763945542785684,0.974102413184226,0.9734214464264708,0.9774203280590089,0.973464458247067,0.981863664790494,0.976303317535545,0.9583845390029877,0.9831332513223752,0.97868638538495,0.989724175229854,1,1,0.9746942814731039,0.9695290858725761,0.9704153554666237,0.9574307250845862,0.9464575446187128,0.9502683969147384
909,39967,New Brunswick,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9839911942158124,0.9731044913526665,1.0075286539327841,0.973592958122166,0.963169365148824,0.966093470431566,0.9721189591078067,0.9559748427672956,0.9568964585022979,0.9792387543252595,0.9903865014865442
910,38742,Goose Creek,City,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8923076923076924,0.9676429567642957,0.9601685229459443,0.9687988560533842,0.95,0.9467625847566843,0.9463684565883401,0.9706123737373737,0.9446499748018509,0.9311939691572666,0.9280757097791799,0.9753297601398867,0.9614814814814814,0.9799665711176369,0.958041958041958,0.984182776801406,0.9592561362827894,0.9767441860465116,0.925603609244289,0.9570984010353694,0.9531310803891448,0.9470942766771051,0.9498069498069498,0.946232345703981,0.9666666666666667,0.9812359754988174,0.9822542322542323,0.978319623971798,0.9777777777777777,0.9629700960747858,0.982534844790258,0.9779557421563407,0.9629935341862704,0.9827160493827161,0.94,0.990625,0.9814240419079129,0.9733090143298728,0.9974484315762124,0.9848571428571429,0.9787234042553191,0.9827586206896551,0.9800410409286275,0.9769961519961521,0.9807603041216486,0.9810199707527265,0.9754262480114781,0.9737405849812357,0.9742857142857143,0.9905956112852664,0.9807477341389728,0.9891577464788732,0.989440119628799,0.9835730337078652,0.9773755656108597,0.9874315936464344,0.9829324902957302,0.9872340425531915,0.9826086956521739,0.9875,0.9822158971115328,0.9904177245920875,1,0.9962616822429906,1,0.9846153846153847,0.9933311103701233,0.9873396226415094,0.9812228800462426,0.9803587495205217,0.9954215019341071,0.9795748228428511
911,7433,Titusville,City,FL,,,,,,,,,,,,,,,,,,,,,,,0.7794179267626161,0.8484005563282336,0.8468426442143588,0.9005002779321846,0.8731924360400445,0.8805031446540881,0.9044585987261147,0.9454545454545454,0.9141632887260074,0.9107468123861566,0.9127906976744186,0.9429569266589057,0.906058921623124,0.9400394477317554,0.9248477747258024,0.8979989747193438,0.8902259377816453,0.9058823529411765,0.9176470588235294,0.9071949947862357,0.9240855762594893,0.927962962962963,0.9372156505914467,0.900562851782364,0.9386733416770964,0.9080049851404468,0.9121245828698554,0.8836725959853035,0.9022771672771672,0.9047484053862509,0.9086559165510312,0.9200645434877921,0.9324009324009324,0.925018796926129,0.9261576971214017,0.9511354179051242,0.9183673469387755,0.9058072289156627,0.8956579664506752,0.9388549193996665,0.9322033898305084,0.9277021153288902,0.9586206896551724,0.9421599821862159,0.9556326361565541,0.932221026193039,0.9396984924623115,0.9383711579699785,0.9368421052631579,0.9567654123298639,0.9474671669793621,0.9379310344827586,0.9547738693467337,0.9352748219857588,0.9605662285136501,0.9516728624535316,0.9702025217417471,0.9589837101650247,0.9499812512186707,0.9573863636363636,0.9624639076034649,0.9583991574512901,0.9649436314159237,0.944284244843878,0.957859984574998,0.9643258898789827,0.9647058823529412,0.9690561529271207,0.9645131938125568,0.9744959090753483,0.9597806813077806,0.9743589743589743,0.948154897711515,0.962278675904542,0.9448626160517074,0.9499618999237999,0.9593102445647955,0.9592074370694235,0.9660689366870299,0.9579165229389445,0.969743987587277,0.96875,0.9517241379310345,0.9368674298987888,0.9561304836895388,0.9468822170900693,0.9411418277558373,0.9557679956523888
912,32697,Maricopa,City,AZ,0.9772727272727273,0.9498870056497175,1,0.9725490196078431,0.9599679743795037,0.9554140127388535,0.9263015551048005,0.9492753623188406,0.928,0.9257714762301918,0.899617254840166,0.8789628385471342,0.8570192994996426,0.8672955974842768,0.8934191702432046,0.9261744966442953,0.949528894216902,0.9646753246753247,0.9637730414358878,0.9660454596700949,1,0.9868718769386882,0.9727626459143969,0.9595396029846857,0.9706390328151986,0.9691717967488523,0.9651224905924725,0.9848484848484849,0.9981818181818182,1,0.9847288046340179,1.000555864369094,0.9945945945945946,1,0.9634091923248549,0.9583152627189324,0.9511696346688203,0.9794282794347402,0.9416133276133276,0.9568546861203381,0.9541284403669725,0.9611374455212707,0.9761769710720363,0.9763313609467456,0.9766555502620295,0.9763759970544881,0.9676481413323519,0.9643763596809283,0.9588759424263193,0.9402390438247012,0.9357590801534732,0.9420732933969832,0.9440591047370708,0.9662664379645511,0.9484721387200657,0.9361022483208978,0.939183987682833,0.9569526884838069,0.9459459459459459,0.942237514336357,0.9466277733184456,0.961859223840765,0.9662601626016261,0.9700428736837885,0.9693405003894304,0.9703557312252964,0.9770583122378931,0.9726027397260274,0.976594027441485,0.9649749821300929,0.9775,0.9790209790209791,0.9678155302086147,0.9649749821300929,0.9739717313841937,0.9724582140548528,0.9844827586206897,0.972972972972973,0.9745409297892619,0.9810126582278481,0.9741935483870968,0.9770833333333333,0.9741818181818181,0.9771986970684039,0.9722067815453029,0.9833621197053033,0.983698707138842,0.9913050524866787,0.984375,0.9767616075960341,0.9879939969984992,0.9863013698630136,0.9773530005094592,0.9829311359623308,0.9725563909774436,0.9759072888075633,0.9701897018970189,0.9795306779067185,0.9819939924839888,0.9785025945144552,0.9890716908610453,0.9898094163192777,0.9882005899705014,0.9948542024013722,0.9942824471126358,0.9893048128342246,0.9804456571168713,0.9803641480470748,0.9782608695652174,0.9858802057408329
913,32180,Jackson,City,NJ,0.932701421800948,0.9156193895870736,0.8839720086029699,0.9382240093594403,0.9449375122983668,0.9359627329192547,0.9296432914817132,0.9444444444444444,0.933732597918153,0.9171485188827903,0.9299877171433585,0.9136372379303712,0.928125,0.9598214285714286,0.9444358965679591,0.9230503795721187,0.9273356401384083,0.9404470980076982,0.9437547169811321,0.9203328488987343,0.9388101055142375,0.9210526315789473,0.8591946652987945,0.8807739302871338,0.8526315789473684,0.9052044609665427,0.862949829261886,0.9138094392135963,0.928125,0.8824959832343695,0.9485739201149763,0.9050028105677347,0.9391534391534392,0.9229389781395888,0.9483146067415731,0.9370490349860192,0.9186569923666861,0.9285714285714286,0.9424373736461846,0.9183225806451613,0.9397590361445783,0.9364548494983278,0.9478672985781991,0.9597188429305218,0.9532888276887859,0.9333333333333333,0.9519032475667342,0.9369949890385219,0.9501583861287095,0.9430188679245283,0.912,0.9653916211293261,0.9557612983410486,0.9694546811587442,0.9731434751261716,0.9639290709388417,0.9675445040944265,0.9523809523809523,0.9473684210526315,0.9381818181818182,0.9099366457715903,0.9336669491639427,0.9333333333333333,0.9396786905122765,0.9472232549155626,0.9523462783171521,0.9606823460145196,0.9736660929432014,0.9604440861674023,0.9504514548039067,0.9386733416770964,0.9642521166509878,0.9610027855153204,0.9427792915531336,0.9546925566343042,0.9619969966804671,0.9611451942740287,0.9550561797752809,0.9620253164556962,0.9666666666666667,0.9661286656058196,0.970873786407767,0.9645237498681214,0.9530246704967894,0.9407894736842105,0.9285714285714286,0.9283387622149837,0.9403534609720177,0.9412780656303973,0.9567884879209133,0.962900685593562,0.9573217832708012,0.9633197480548351,0.9411764705882353,0.9672131147540983,0.9432717678100264,0.9503576439987679,0.9438822849451096,0.943126607602172,0.9507924793776037,0.9631817191547045,0.96512637060243,0.975609756097561,0.9717961826857533,0.9613615455381784,0.9499910357336612,0.9558823529411765,0.9555555555555556,0.9515133304918952,0.949937343358396
914,53026,Loganville,City,GA,,,,,,,,,,,,,,,,,,,0.8383838383838383,0.8521739130434782,0.817228835978836,0.8223336719146774,0.8843714285714286,0.8483677401284986,0.9124008624008624,0.9174311926605505,0.9504752376188094,0.9142857142857143,0.9344262295081968,0.9340647901841346,1.0022222222222221,0.9339924406803388,0.9900990099009901,0.946551724137931,0.965187957176767,0.9937296729056977,0.9359605911330049,0.9935266083747523,0.9424520433694745,0.9583333333333334,0.9666666666666667,0.9959016393442623,0.9783027911028128,0.991810737033667,0.992,0.985427690292872,0.9937774017512719,0.9548313321898227,0.9629492404594294,0.9662664379645511,0.9479808637013218,0.9674667120842005,0.9510909090909091,0.9636075949367089,0.969370433296979,0.9539693128752502,0.9657102869139258,0.9437559580552908,0.9466666666666667,0.9464271640529882,0.9387318112466974,0.946078431372549,0.962278675904542,0.9583851244237498,0.9833859933771693,0.9723076923076923,0.9688431929146617,0.96315422763228,0.953405017921147,0.9585081773187003,0.9543983524566049,0.9660377358490566,0.9557189542483661,0.9708029197080292,0.9509878375513194,0.9717499655617197,0.9726443768996961,0.9707317073170731,0.9827586206896551,0.9640947976670182,0.9714285714285714,0.9693282521071633,0.9717062811402434,0.9664554337921488,0.9681820350953738,0.9719512354812943,0.968183204949838,0.9648690292758089,0.9863911199405505,0.9829914957478739,0.9921052631578947,0.9786826735885789,0.9883806975437774,0.9712305187113335,0.9766397931733786,0.9783068783068783,0.9754877438719359,0.9720385070538646,0.9857766460531102,1,0.985398760166562,1,1,0.9967458857287477,0.9733333333333334,0.98,0.9895645915797049,0.983226996694596,0.9673115410273516,0.9784199045120208
915,14138,Tigard,City,OR,0.8871718393900327,0.8798621275766203,0.9085213032581454,0.980722891566265,0.8928932038834951,0.8832807570977917,0.9339622641509434,0.942226366164659,0.9370971897308995,0.9354005167958657,0.8819632472668062,0.9222445021427048,0.9364548494983278,0.8584337176903338,0.9198984936934437,0.8812871430642122,0.9478672985781991,0.9209804367458464,0.9412522762291637,0.9372384937238494,0.8995413251431612,0.9365001366586416,0.9390209776943034,0.9212004730928445,0.877702484672475,0.898876404494382,0.9475750099034589,0.96,0.9590335451004521,0.9602825191288993,0.95921384592639225,0.9576505639497765,0.9556984637370489,0.9825251852169309,0.9641025641025641,0.9781383437338862,0.9491853241120618,0.9803839732888147,0.9804179862937714,0.9866370712539556,1,0.9830508474576272,0.9900977154794798,0.9803537538588516,0.9770453207769276,0.996783416726233,0.9714285714285714,0.9800900796858759,0.9631982434871933,0.9728506787330317,0.9852068224664867,0.9975,1,0.9860610067746527,1,0.9891527461186904,0.9665271966527197,0.964189943154355,0.9714285714285714,0.9534090909090909,0.9567703872870872,0.9676140573727109,0.9892033165104541,1,1,1,1,1,0.9904281589955146,0.9972719005759321,0.9861811391223156,0.9883305548940224,1,1.0224948875255624,1,1.0075934095828356,1.0198019801980198,1.000180182560476,1,1,0.997979797979798,0.9812031820929239,0.9916492693110647,0.9933443246951557,0.9730848614749543,0.9918918918918919,1,1.0003449465332874,1,1,1,1,0.9762991954772776,0.9683947772657451,0.973032933685499,0.9820051413881749,0.9808064276149382,0.9769839736018954,1,1,1,0.9918395447035065,0.991869918699187,1,0.9863863940265084,0.9794819184406258,0.975297621247853,0.960467619047619,0.9622496147919877,0.9795169013868321
916,16838,Auburn,City,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968421052631579,0.9571428571428572,0.9629629629629629,0.9387755102040817,0.9702347061428481,0.9714285714285714,0.9567266301824311,0.9509319132750095,0.964,0.9624060150375939,0.9589486858573217,0.9558430196225471,0.9659729381443298,0.9613266611551925,0.9851210285468862,0.9815549547651651,0.9758483563096501,0.9736842105263158,0.9672534273925196,0.9619084263178146,0.9653725078698846,0.9736063759870893,0.9678709677419355,0.9782125389061805,0.9568390325271059,0.9786904154139959,1,0.9870637408568443,0.9702850212249848,0.9736114066822729,0.9792709077912795,0.9824902723735408,0.9608938547486033,0.9606322769227751,0.9833008447043534,0.9792227779915352,0.9692851531814611,0.9803921568627451,0.9824180322894241,0.9836370044978726,0.99375,0.9893333333333333,0.9782608695652174,0.9754877438719359,0.9810665825181445,0.9705882352941176,0.962126642771804,0.9712750568299235,0.9839822259839187
917,39899,Mount Prospect,City,IL,,,,,,,,,,,,,,,,0.8564284225880392,0.9069264069264069,0.8186769935125451,0.8833989266547406,0.9006375083522193,0.8968609865470852,0.8702878202878203,0.8090581039036208,0.8163575554879903,0.8673765857673574,0.8902439024390244,0.8336112037345782,0.889273356401384,0.8617234468937875,0.9223227752639518,0.9336099585062241,0.9328968903436988,0.9564201745500165,0.9118719849394047,0.9169968717413972,0.9313556398758193,0.9,0.9347826086956522,0.9147197374689038,0.9298597194388778,0.9376225970969008,0.9652509652509652,0.9640445071517282,0.9680006802335468,0.9528346831824679,0.951417004048583,0.9282032400589102,0.9288368105172906,0.9643643852064615,0.975609756097561,0.9259259259259259,0.9422876044568245,0.9532215357458076,0.9632900059378016,0.9542539806754473,0.9516085428494188,0.9553731726083611,0.9383033419023136,0.9082525746824085,0.9269981076681344,0.9113699670802735,0.9084089204119212,0.9343406593406594,0.9619565217391305,0.9567115314659876,0.9572901325478645,0.9494129583997681,0.9592711682743837,0.9493975903614458,0.9671010555431045,0.9091553544494722,0.9429903301100366,0.9396984924623115,0.9371852241818022,0.9280376011736269,0.9467667023937121,0.9675887749879493,0.9661276852051877,0.9539336208649527,0.9529851217540669,0.9421965317919075,0.9316947699342669,0.9259259259259259,0.934036226007029,0.9357142857142857,0.8923512747875354,0.966542750929368,0.9501256479446593,0.9639083947374767,0.9762377403014946,0.9626274065685164,0.9630868326520501,0.955501897205933,0.9474023260283646,0.9496109408732352,0.9209302325581395,0.9336445481827276,0.9429714857428715,0.9552470726302283,0.9571906485496422,0.9555555555555556,0.9589549199393407,0.9467667023937121,0.9554386661373562,0.9407665505226481,0.9409448818897638,0.9284122720349101,0.9118541033434651,0.9352667801000585,0.9446114212108201
918,26592,Port Orchard,City,WA,,,,,,,,,,,,,,,,,,,,,,,,0.9138633580577513,0.8578923177270334,0.9341155456064765,0.9008,0.9422943424663769,0.9316195143359147,0.9469819321110442,0.9434666666666667,0.9736495212953669,0.9405841292739393,0.9410220346929208,0.9200967741935484,0.9232772616202412,0.9501459119496856,0.921422818469232,0.947027027027027,0.9546397371571199,0.9812904491076682,0.9922041572204354,0.9364046820234101,0.9411764705882353,0.9684070058381985,0.9611111764518097,0.9419567285037012,0.9350919651500484,0.9470896717672681,0.9707241910631741,0.9532926967352331,0.9454885733400609,0.9558069538778413,0.9796978080442648,0.9648524870428283,0.9764132001766259,0.9535160905840286,0.965586488004877,0.9666280148423005,0.9537637143516364,0.9543685732298528,0.9510550060964112,0.9772382397572079,0.9662341677262194,0.9793583844580778,0.9839901477832512,0.9937091441604129,0.9743445427753454,0.9742559449361072,0.9821038568400429,0.9866666666666667,0.9754877438719359,0.9782608695652174,0.9794542607917691,1,1,1,1,1,1,1,1.0102020404080816,0.9817457462258998,1,0.9911111111111112,1,1.000187535597115,1,1.0037944118661608,1,1,1,0.9984907365567104,0.990027020388111,1,0.9811320754716981,0.981045198529441,1,1,1.0002000400080016,1,1.0038838230327594,1,1,1,0.9880708519098687,0.9888611047965447,0.9860646599777034,1,0.9836956521739131
919,17050,Blacksburg,City,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9616453585325181,0.96875,0.972430457787411,0.9833841980332316,0.961203444115549,0.9428571428571428,0.9440988454587547,0.9764705882352941,0.9325842696629213,0.9537676157607133,0.9578922834193919,0.9333333333333333,0.96,0.9746279069767442,0.9747363942186233,0.9795348837209302,0.9527169694146871,0.9531332280147446,0.9778460750416187,0.9481216457960644,0.9764866712235134,0.9642442289566926,0.9721618094823836,0.9693903438454305,0.9701492537313433,0.9897610921501706,0.973630991879167,0.9676557248404625,0.9791376912378303,0.9491486926819893,0.9701774254435636,0.98270811679108,0.9779890799752258,0.9785714285714285,0.9563543003851092,0.9826500401160688,1,0.9971181556195965,0.9825151004009933,0.9967770615692376,0.9855280706841036,0.9811320754716981,0.9739368998628258,0.9714285714285714,0.9865925925925926,0.9789473684210526,1
920,11274,El Centro,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9941352811900106,0.9685404339250493,0.9997276688453158,0.9790158553383547,0.966542750929368,0.9826589595375722,0.9904043865661412,0.9765625,0.9682539682539683,0.9736842105263158,0.9765649920255184,0.9643879435537343,1,0.9679613836355153,1,1,0.9834127852453891,0.975609756097561,0.9693929591764456,0.9894736842105263,0.9952830188679245,0.9734189723320158,0.9812108559498957,0.9982346018046293,1,0.9917265713482304,0.9841269841269841,0.9552238805970149,0.9875575680173381,1,1,0.990983606557377,0.9535714285714285,0.9699624530663329,0.9661016949152542,0.9767441860465116
921,11738,Griffin,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9368594333424993,0.9019430478573769,0.906816760475297,0.9142955127586835,0.9440450140668959,0.9383798228085294,0.9225972196324611,0.8787255255510065,0.9289217826308032,0.8778135799009994,0.9123076923076923,0.9370010787486516,0.9489993544222078,0.9178528468323978,0.9397427837083903,0.9486029665401863,0.9420289855072463,0.9203539823008849,0.9542857142857143,0.9090909090909091,0.908,0.9498595766506885,0.9370629370629371,0.9473684210526315,0.9661016949152542,0.9561427590940288,0.948051948051948,0.9615384615384616,0.9495798319327731,0.9585798816568047,0.9523809523809523,0.9515902243053231,0.9682539682539683,0.9287415289384344,0.9657329083894467,0.959820957287334,0.9563318777292577,0.9751602564102564,0.9523809523809523,0.975,0.9953556198886211,0.9812782440284055,0.9661792473374479,0.9623430962343096,0.967741935483871,0.9262569832402234,0.9659090909090909
