SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
417,2289,Franklin County,County,PA,0.9168765743073047,0.8414239482200647,0.8941176470588236,0.9141671216902816,0.9145203434117208,0.9187721781319531,0.9026710386453947,0.9449694274596998,0.9336655065140292,0.9132935340116035,0.9225531685852884,0.8934953538241601,0.9007844035385922,0.876296117675428,0.8838401455830347,0.9082240437071135,0.9131085654777402,0.8916920400173989,0.8956521739130435,0.9290953545232273,0.9452302507336064,0.9162011173184358,0.8838075024845453,0.9170742665565194,0.9303324920265215,0.9070246563096896,0.9262548262548262,0.9221698113207547,0.9099357891179453,0.9303359804680604,0.9294573643410853,0.9237875288683602,0.9190847480713158,0.9183320990840825,0.9198662207357859,0.9201432105594738,0.9357754370281498,0.9347693944229162,0.9184456513971271,0.9229396260981011,0.9145470134324093,0.942800269423111,0.9322419281491587,0.9482926236480739,0.9497289383507145,0.9282934963868816,0.9410377358490566,0.921217173822426,0.9001850805306576,0.9560867148415787,0.9287429943955164,0.9188134754282976,0.9409472251138168,0.9611183923110529,0.943126607602172,0.9436353529738744,0.9433063363506432,0.9504752376188094,0.930163706025775,0.9307832364908726,0.9104898691972301,0.9264176456121489,0.9420289855072463,0.9450348244417319,0.9513742071881607,0.9466600894376775,0.9613899613899614,0.9531772575250836,0.9298998569384835,0.9516426438529035,0.9313556398758193,0.9434103406269541,0.9254627313656828,0.9204090706980881,0.9388934239822357,0.9498539503141437,0.9568347238300534,0.9581564584596726,0.9568480300187617,0.9565857247976454,0.9452054794520548,0.9478672985781991,0.9649749821300929,0.9396786905122765,0.9670799256994365,0.9380863039399625,0.9497346109905487,0.9620538695162957,0.9595753368721928,0.9659725449194547,0.9605488850771869,0.9658421672555948,0.9623736486221064,0.9539121114683816,0.9548313321898227,0.9492584543194622,0.9463763721268725,0.9544128449994753,0.9432624113475178,0.9649139735332869,0.9593377903644879,0.9842943783193432,0.9673115410273516,0.9693019372077488,0.9586466446874106,0.9622960806877412,0.9649749821300929,0.9570134356642928,0.9458372743219764,0.9468822170900693,0.9523809523809523,0.969052923702314,0.9704278064958405
418,498,Ellis County,County,TX,0.9820369056068133,0.9262129331904252,0.9872932985204526,0.9718818818818818,0.9898778422201434,0.9763694779116466,0.9661277906081601,0.9471050750536097,0.9547378530653072,0.9590992493744788,0.9571326530612245,0.959,0.9266022766471197,0.9555697712212055,0.9317532158170557,0.974648,1.0086846380291095,0.9793391304347826,0.9334841489689135,0.9435395814376706,0.9872415254237288,0.9537413706114715,0.955271058759074,0.9271395947176685,0.9906593216549897,0.9525943033102386,0.9625228684551846,0.9581423327258851,0.9977751677852349,0.9728459734167318,0.9744364224048736,0.9768521126760563,1.0042848484848486,0.9986122060470325,0.9526701313067726,0.9902401601067379,0.9825,1.0074959523809524,0.97378855998856,0.9971944323618965,1.0049052631578947,0.9925285750822539,1,0.993032779461114,1.0063879369431117,0.9685949710373881,0.9826590025599697,0.9956333038086802,0.9678288633461047,0.9580667586980436,0.9777512775820068,0.9874346918238994,0.9946848484848485,0.9991446514837818,1,0.9864347826086957,0.996,0.9712235672571577,0.9763313609467456,0.98836602818575,0.9796212121212121,0.9231723536988862,0.9878193548387096,0.9915779827661276,1.0235726898175397,0.9987851851851852,0.9923087919942817,0.9801216367684316,0.99486386055659,0.9942706871425597,0.9833300970873786,0.9630255102040817,1,1.006864576384256,0.9880952380952381,0.9914123711340206,1.0001810083632074,1,0.9972630959387875,1,1.0095238095238095,1,0.9711112798800053,0.9810646899702771,0.9749929411764706,1.0064634631256721,0.9944091876785243,0.988970398970399,1,1,1,0.9945062656641604,0.9778142292490118,0.992172966507177,1,0.996441821247892,1,0.98,1,1.00440987654321,1.0002066649777919,1.000020000800032,1,0.9998199099549775,0.977277205983824,0.9897641172265904,0.9895996286621355,1,0.9644265232974911,1.0048780487804878,1,0.9926798784686053,0.9945468362017296
419,1413,Sussex County,County,NJ,0.8599480688088283,0.906801007556675,0.8366678792288105,0.8867158831981612,0.8599124452782989,0.9158755246658363,0.9008851313831397,0.9212950776520137,0.8888394842152068,0.8715042859713673,0.8922015586242892,0.9032872796569795,0.8651952129556346,0.8916920400173989,0.8700467634752646,0.8727181795448862,0.9104552276138069,0.9073498718543082,0.8786638451794305,0.9,0.8703854866748687,0.8778474482101755,0.8642290249433107,0.851196542151316,0.8391070053887606,0.8373205741626795,0.8782188052347129,0.8521739130434782,0.861165484740237,0.9166993464052288,0.9085079955251382,0.9331462848297214,0.8965338696803788,0.8804761904761904,0.8820686321894635,0.8988972000922202,0.8757297748123436,0.8935714285714286,0.8726599939338793,0.8716776221777651,0.8852963818321786,0.906816760475297,0.9364548494983278,0.923432089265102,0.9246437364414599,0.9100634811053467,0.9299471727646254,0.9303005892585414,0.896358543417367,0.887943971985993,0.9121232067913112,0.8800826446280992,0.91914548404543,0.9496835443037974,0.9372384937238494,0.9361475746588648,0.9285714285714286,0.9090909090909091,0.8982155484380849,0.9060689147159928,0.8835978835978836,0.9173441734417345,0.9172781854569713,0.9177294323580896,0.9266106442577031,0.9320498301245753,0.950030303030303,0.948051948051948,0.9448818897637795,0.9134615384615384,0.9062959182315695,0.916972324108036,0.9074074074074074,0.9070839177826711,0.9173553719008265,0.9097730683523579,0.9195836712625034,0.9354120267260579,0.9383174266525274,0.9477101845522897,0.9395663374838987,0.9437751004016064,0.9312477264459803,0.9246127554720955,0.9095748282048678,0.916972324108036,0.9381980718227885,0.94,0.9438886472379295,0.9629814907453726,0.9468203223137052,0.953129490412816,0.9518072289156626,0.9454949944382648,0.9402938907106837,0.935915685115285,0.933261543399586,0.930839124012881,0.9370816599732262,0.9398496240601504,0.9494821924728467,0.9601746089487087,0.9510567296996663,0.9537154000640335,0.9578724405742528,0.9483979306521158,0.94972067039106145,0.9591836734693877,0.943126607602172,0.9296482412060302,0.9388253638253639,0.9446153846153846,0.9584484346224678
420,3028,Schuylkill County,County,PA,,,,,,,,,,,,,,,,0.94,0.9491656288916563,0.9098221587856848,0.912972972972973,0.8761394352847565,0.8612040133779264,0.8914626078588268,0.8903535353535353,0.8936842105263157,0.8837209302325582,0.8157894736842105,0.8712905452035886,0.8464795404749215,0.9030612244897959,0.9112470588235294,0.9047619047619048,0.8816122093334096,0.9411764705882353,0.8850574712643678,0.8539458186101295,0.8657314629258517,0.8371301446051167,0.863618752421542,0.8823529411764706,0.8495560972938964,0.8492233035313975,0.9015025041736227,0.918918918918919,0.9473684210526315,0.9012875536480687,0.9204462450525743,0.9230769230769231,0.8535714285714285,0.8294871794871795,0.8567079799956512,0.8994131897409379,0.8876694641704326,0.8947368421052632,0.9068067610781179,0.9375507113106507,0.9003451251078516,0.900562851782364,0.9181969949916527,0.8567839195979899,0.8663366336633663,0.8944543828264758,0.8842912383911161,0.859375,0.8563899868247694,0.8984321254732288,0.9467455621301775,0.9061487171874614,0.9230769230769231,0.903010033444816,0.9143458802376485,0.897533409747031,0.8869230769230769,0.8715151515151515,0.8383233532934131,0.8676470588235294,0.8972648432288192,0.9216589861751152,0.9128229839427116,0.9375,0.8672069714897193,0.9366487314207003,0.9121739130434783,0.9073842302878599,0.9138985553095011,0.8904338659162159,0.8679245283018868,0.89086859688196,0.8882521489971347,0.9328782707622298,0.9310344827586207,0.9207365892714171,0.9261137405153632,0.8878504672897196,0.9182242405522953,0.9183673469387755,0.9090909090909091,0.9332443257676902,0.9230769230769231,0.931899641577061,0.9178669410150891,0.9380863039399625,0.9472367480531206,0.9215384615384615,0.9444774828350544,0.9520408163265306,0.9145896656534954,0.929368029739777,0.9090909090909091,0.9047619047619048,0.8915517833488691,0.9234091717028083,0.9171762090050027,0.9519596314126001
421,3149,Yellowstone County,County,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025721373079991,1.0563491880723022,1.068781954887218,1.0462892307692309,1.06500032050903,1.1300841666666668,1.1019345657940582,1.0503398722978692,1.142287403365166,1.0702875271025905,1.0135767441860466,1.0829978430064489,1.0148544216949618,1.0279213376176817,1.0333078281341965,1.0592267459906552,1.063019512195122,1.1021850232248425,1.0427163581790895,1.0733904103980783,1.087603895947974,1.0518490105224094,1.0110257382047265,0.9982239382239382,0.980994371319609,0.9839134056070409,1.0367496665184526,1.0473939393939393,1.0224256313131312,1.0255438740411944,1.013493766309075,1.0133188557614825,1.0117779606746695,1.0070985915492958,1.003451569664903,1.013953488372093,1.0155548888867383,1.035189921022941,1.044531690140845,0.9975609756097561,1.0090691605045672,0.9970733333333334,1.0254501800720288,1.0013189189189189,1,1,1.031181919229344,0.9965773584905661,0.9498539751216873,1.0110205102551275,1.0119922201138518,1,1.0284826183937679,1.021963208226221,1.0123215476984657,0.9830976198689203,1,1.00823852491173,1.019566522174058,1,1.034623430962343,0.9442470143076741,1.00715609936967,1.0496405560821485,0.9473684210526315
422,3119,Rock Island County,County,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8832806191117093,0.9484126984126984,0.961864406779661,0.9443402126328956,0.9602744425385934,0.9593878752207181,0.9399249061326658,0.9554152232486528,0.9505944931163954,0.9253805040831276,0.948051948051948,0.9355314444430458,0.9489228799227142,0.9652777777777778,0.9634055265123226,0.9634032009643072,0.9587859829473389,0.9622714134239692,0.9494441004144238,0.9672040022234575,0.9588550983899821,0.9170487703209671,0.9333935216573553,0.934012957278483,0.9533066860465116,0.9603841536614646
423,3059,Washington County,County,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9386733416770964,0.933955970647098,0.9505941213258287,0.9306654257794323,0.9446918208380972,0.9420289855072463,0.9523974680169851,0.9591995787256451,0.9511707408425598,0.9402985074626866,0.9336822822618789,0.9081209137539752,0.9426013691416535,0.9380863039399625,0.9258710155670867,0.9401462487922786,0.9322143318269851,0.9322799097065463,0.9565399570383664,0.9467455621301775,0.948238364506307,0.9380530973451328,0.9149574787393697,0.9247397918334668,0.9300411522633745,0.92493599741047,0.9335599237580149,0.9045454545454545,0.9258984809188588,0.9497234791352438,0.9697799916977999,0.9537037037037037,0.9612704875666906,0.9617540723889995,0.9539040985070668,0.9405159438929528,0.9335804448006411,0.9235294117647059,0.9588223853688278,0.9439304952727647,0.9523326572008113,0.9518128654970761,0.9734991887506761,0.9583442076265043,0.9670142619252255,0.9520854740141644,0.9621621621621622,0.9427826315361572,0.945054945054945,0.9623636068305467,0.9460808305524657,0.9636363636363636,0.9633802816901409,0.9727626459143969,0.9654827413706853,0.9818451278251205,0.9608972415883601,0.9726123550897252,0.9675500270416442,0.9436592337437084,0.9454375066929468,0.9110670108496501,0.9436750234900262,0.9503167722574192,0.9587328053355565,0.9698996655518395
424,251,Mesa County,County,CO,0.8888888888888888,0.898021308980213,0.9,0.9296051327550567,0.9197768317818804,0.919093851132686,0.9086364777126725,0.9021097046413502,0.9183783783783783,0.8838734162674082,0.8909034073147859,0.8983145026856826,0.8881979775139752,0.9084663399103514,0.8981218317786493,0.908675799086758,0.8768475991649269,0.8854651100346913,0.9008,0.9347362162162163,0.9139102564102564,0.8999873226613191,0.9125,0.9029650706032243,0.9378596762041274,0.9269983136593591,0.9466654035619553,0.9600384015360615,0.9614740368509213,0.9619666048237476,0.9702501690331304,0.9650278784976398,0.9661710037174721,0.963923358788028,0.9578084836548164,0.9513847614693418,0.964624357337768,0.9565217391304348,0.9593627690802349,0.9595959595959596,0.9565217391304348,0.9679317446307738,0.9623015873015873,0.9605882352941176,0.9631819104284984,0.9493020497117162,0.9356154773106191,0.9385131358300727,0.9345386279231114,0.9203681472589036,0.9516993087557604,0.954337899543379,0.9635854341736695,0.96439653834882,0.9678474229414122,0.9686236164325245,0.9497678345293372,0.9457092607192674,0.9553158705701078,0.9545875810936052,0.9415584415584416,0.9398795317649733,0.9582561632482246,0.9627906976744186,0.9719839908519153,0.9662598026815077,0.9736842105263158,0.9726597582932741,0.9646954986760812,0.967741935483871,0.9680365296803652,0.9565942028985508,0.9585099235532313,0.957983193277311,0.9571702048629961,0.9705882352941176,0.9806138933764136,0.9722222222222222,0.9767995507749017,0.9698795180722891,0.9699230589881092,0.9643273737566542,0.9679537869062901,0.9621010638297872,0.9669421487603306,0.9692472645296091,0.9737373737373738,0.9829946866739647,0.9828178694158075,0.980123372172721,0.9809523809523809,0.9806563039723661,0.9793679811961348,0.9727087854704295,0.973874675565443,0.9711990939399257,0.9787967469330194,0.9743589743589743,0.9875757433916019,0.9904716531681753,0.9968321662075603,0.9908396946564886,0.9856322447467316,0.9809523809523809,0.9788359788359788,0.9772727272727273,0.975,0.9712230215827338,0.971563303801086,0.9735449735449735,0.981425702811245,0.9803921568627451,0.9857142857142858
425,1607,Charles County,County,MD,0.8793636363636363,0.9063040863621696,0.8759135775028195,0.8971794871794871,0.8956056390207162,0.9204517518962674,0.9108882268310158,0.9594520547945204,0.9432048681541582,0.9191329720716965,0.9339946557658959,0.9138266460259655,0.955955955955956,0.9744846475421652,0.9739969046979522,0.9804876634172957,1,0.90210238376722085,0.9230576923076923,0.9306839050582671,0.9405907923261498,0.9564228440517101,0.9435566804447779,0.9336445481827276,0.9511627906976744,0.9443777511004402,0.930498147787093,0.9605288434969566,0.9582793988591487,0.95,0.9622497027672033,0.9618654704162855,0.9353846153846154,0.9619084263178146,0.9523696118123363,0.9626709514921483,0.9507692307692308,0.9557819085362018,0.9629629629629629,0.9692307692307692,0.9722910973451597,0.9701358041093595,0.9732703633737082,0.9742553191489363,0.9767942583732058,0.9684042037867779,0.9594747967479675,0.98000392001568,0.9621358091746441,0.968220694281402,0.9621881672477635,0.9709518756211364,0.9767367906066535,0.9762532981530343,0.9743237854721871,0.9803921568627451,0.9705882352941176,0.9656372335798173,0.9701827047270503,0.9559804357492219,0.9517017668560437,0.9615384615384616,0.9696877841770234,0.9629574962562999,0.977092793107463,0.980604189809581,0.9692307692307692,0.9745758147050902,0.9891086908201823,0.9699095022624434,0.9741652674316206,0.9597099699899967,0.9634249984823651,0.9701061673002949,0.9649061238813827,0.978746204679407,0.9735294117647059,0.9839357429718876,0.9844305381727159,0.9825750242013552,0.976390556222489,0.9800406358312418,0.9837355993376167,0.9633197480548351,0.9742860463205814,0.9714285714285714,0.9773211530454802,0.9808280077799388,0.9899947340705635,0.9844072523023182,0.9972721072971129,0.9852696645459804,1,1,0.9801057769165282,0.9739405106607002,0.9714285714285714,0.9724827040093357,0.9786324786324786,0.9759705585221532,0.9913630404953915,0.991304347826087,1,0.9890569892473118,0.9877718013100769,0.9784163027656477,0.9790562086590908,0.98321248877173,0.9769230769230769,0.9706066291432145,0.9800529986951689,0.9875,0.9975334549878345
426,2799,Merrimack County,County,NH,0.9295514545201915,0.9242882840623651,0.894173659821502,0.8962067528136723,0.9322873045322024,0.9374609130706691,0.90453447753397,0.9504525964745116,0.9292425258616603,0.9105022831050228,0.9109109109109109,0.9018036072144289,0.8991560330216177,0.8876256750422011,0.9090909090909091,0.8805031446540881,0.9492888064316636,0.9388646288209607,0.9632107023411371,0.9218072287692425,0.8948004836759371,0.8912040218464443,0.847457627118644,0.8707273544848889,0.8928028721337666,0.9248863636363636,0.9031511825195035,0.9382716049382716,0.949874686716792,0.9323729491796718,0.9459459459459459,0.9242496426869938,0.9173387096774194,0.9017689531317521,0.9541490304504255,0.8938065337519414,0.9131403118040089,0.8863174538107926,0.9312320916905444,0.939799331103679,0.9519650655021834,0.9619084263178146,0.9576910462446704,0.9499136442141624,0.9376893519544817,0.933955970647098,0.9317269076305221,0.9401066813813399,0.9380165289256198,0.9167157426362675,0.934624145785877,0.937224632820948,0.9610941312962604,0.9631655078502817,0.9614185980515968,0.9610820126085822,0.9581963363081258,0.946236559139785,0.9331103678929766,0.9304518664047151,0.9497178696760569,0.9236947791164659,0.9337483325922632,0.9478672985781991,0.9650816229763598,0.9688195991091314,0.9732121502033007,0.9723320158102767,0.9624413145539906,0.9446360153256705,0.9584688995215311,0.9355692850838482,0.9523809523809523,0.9487179487179487,0.9516586637800506,0.9583333333333334,0.9807126511932004,0.9751073292957186,0.964235456065277,0.9719839908519153,0.9709090909090909,0.9666666666666667,0.9633197480548351,0.9597188429305218,0.9666666666666667,0.9675408864440369,0.9665082051194895,0.9765312212082706,0.9771593533487298,0.9903290835785115,0.9824937477670597,0.9782125389061805,0.9791122853312741,0.9692933083176986,0.9605944781824178,0.975599582898853,0.9607791524085285,0.9590794979079498,0.9745336891041834,0.9727626459143969,0.9968002996246965,0.9922350434295826,0.9911727616645649,0.9810540976802332,0.9655172413793104,0.9680646452129239,0.9741251948931664,0.963451901284774,0.961038961038961,0.9646409186977618,0.9772508771929824,0.9915140519284973,0.9903381642512077
427,1176,Martin County,County,FL,0.8121570438799076,0.80501171784436365,0.7978723404255319,0.8320981873572688,0.8342602892102335,0.8480998350809952,0.8494494494494494,0.8532257751750082,0.8669556518839613,0.8533957710871064,0.8633535004321522,0.8426966292134831,0.8977680350737346,0.8588235294117647,0.8423269865025913,0.8318704552895759,0.8571428571428571,0.8770053475935828,0.8893274896235451,0.8559782608695652,0.8918918918918919,0.8667774951571993,0.8846153846153846,0.8789439478105188,0.8695652173913043,0.8768707482993197,0.8778234664563735,0.8927372962607862,0.8961350629649318,0.8994763295702745,0.9149149355482783,0.903010033444816,0.9188604025100104,0.9097469644821704,0.9070018924033523,0.9125504563004563,0.911449871917539,0.9051855649376759,0.9149115108965921,0.9263607924921793,0.9285734183720846,0.9193258426966292,0.9317326943105656,0.9312320916905444,0.926605504587156,0.9259259259259259,0.9349859106984133,0.9247778160756406,0.918918918918919,0.9192516872393748,0.9287665886026542,0.9219301686936053,0.9285714285714286,0.9307207837648706,0.920863309352518,0.9406392694063926,0.938610413855308,0.9293019119608715,0.9327685171375283,0.9388662467580585,0.9286376844253,0.9386733416770964,0.9386675258571355,0.9320515157037847,0.9460867703885628,0.9380050900884813,0.9467669548608924,0.95,0.9458896396396397,0.9446026686536684,0.9481209150326797,0.9461966604823747,0.9481481481481482,0.93717277486911,0.9477124183006536,0.9445554598226749,0.9493399336474144,0.9424689216536571,0.9467455621301775,0.9506382978723404,0.9514563106796117,0.9458577951728636,0.9548387096774194,0.9463654594486925,0.9385674400693174,0.9546313799621928,0.9477124183006536,0.9466949947251202,0.9436201780415431,0.940032414910859,0.9371595860566448,0.9433962264150944,0.9519832985386222,0.9399492799475229,0.9418360833059962,0.9464140815180075,0.941602273381233,0.9335927367055772,0.9498207885304659,0.9421370809452775,0.9446554489107867,0.9418236372728788,0.94020849293257025,0.9433855444423476,0.9445126857578219,0.942272193321027,0.9395973154362416,0.9525148016324168,0.9441860465116279,0.9443988803588514,0.9381663113006397,0.9463705812156425,0.9413793103448276
428,2695,Fairfield County,County,OH,,,,,,,,,,,,,,,,,,,,,,,,,,0.9086859688195991,0.9214285714285714,0.9099181073703366,0.937611819231436,0.9602212855637513,0.9385783298826778,0.935251798561151,0.9514087382605145,0.9501429025087329,0.9443593670239918,0.9339299099331905,0.9293320425943853,0.962914769030579,0.9401709401709402,0.9183673469387755,0.9521535929552958,0.9636062255852338,0.9590646287875819,0.9581832831795833,0.9447943682845499,0.9291023441966838,0.9409248029452495,0.950950950950951,0.9533333333333334,0.9383033419023136,0.9331379385855767,0.9591326105087573,0.9583643914386114,0.9613781606001667,0.967741935483871,0.9573154174294649,0.9559794250712226,0.963447037467779,0.9386677055352444,0.9449031868833548,0.9629492404594294,0.9578544061302682,0.9457984721716988,0.9625372498935717,0.9776751347190146,0.9736352858000382,0.9757287178503729,0.9724349157733537,0.9542754930910116,0.9578660200060625,0.9588660366870484,0.9634533488192025,0.9660169340418902,0.9491758551293896,0.9725685808724367,0.9758454106280193,0.985,0.983282582021187,0.9807846277021617,0.9858498214624554,0.9814814814814815,0.9718410520297313,0.9666230390757378,0.9679780827484183,0.9681818181818181,0.9502970606629143,0.971304347826087,0.9744739565367369,0.9848776958584095,0.9838286779146805,1,0.9818341221940006,0.9829059829059829,0.97581317764804,0.9707222634082546,0.9771887948272071,0.9589576211988502,0.9755978526110298,0.9751937984496124,0.9930715935334873,1,0.9847944811727508,0.9957361281248582,0.9871529753163947,0.9872672064777328,0.975204243491097,0.97911227154047,0.9672040022234575,0.972972972972973,0.9586198528062542,0.9741379310344828,0.982532751091703,0.9918918918918919
429,2722,Hendricks County,County,IN,0.9693842710997442,0.9818181818181818,1,0.96882503514762,0.9888172399195162,0.9982232893157262,1.0010819262038775,0.9926792583012587,0.9715917236884979,0.9825383354405922,0.9683930371152997,0.9718175746383503,0.9400879797646542,0.9626600955118485,0.9915631513130471,0.9478672985781991,0.9755925925925926,0.9548630490956073,0.9852244101472414,0.9863945578231292,0.9723429939470691,0.9836612204068023,0.9793518083607328,0.950950950950951,0.9346422742474916,0.9821186705877487,0.9794795836669336,0.9983,0.9879100722536115,0.9770272425215246,0.983312974328614,0.9972894078398665,0.9727782225780625,0.9568480300187617,0.9787928221859706,0.9698487804878049,0.9612102404965089,0.9719839908519153,0.9687607244995233,1,0.9714081486776269,0.9900895223989978,0.9797160243407708,1.0003333333333333,0.9650866738894908,0.98125,0.9619109102646869,0.9788324599994656,0.9963002665620042,0.9578270192994996,0.9729904761904762,0.9773503182781895,0.9855769230769231,0.9737894019898808,0.977352504222429,0.970479302832244,0.9752179899036255,0.966371248368856,0.974971844462718,0.9836203389830509,0.9563469557964971,0.9589988027088712,0.9721229449606862,0.9746884833228445,0.9854436816679379,0.9796642995480955,0.9867854435178165,0.9825,0.978,0.9763314683284195,0.9587328053355565,0.9627906976744186,0.9523351472177943,0.9539693128752502,0.9799833194328608,0.9832476129220831,0.9868875086266391,0.9873617693522907,0.9896350499613042,0.9883017345703913,0.9826923076923076,0.9861212563915267,0.9813571533260215,0.9632812816933043,0.974910394265233,0.9843117491846535,0.9875,0.9859960793923058,0.990909090909091,0.9924801778436458,0.9883720930232558,0.9924317617866005,0.9856237038406417,0.9787234042553191,0.9806388503045197,0.9878787878787879,0.9663379688158449,0.9793265132139812,0.9876662362814719,1,0.9904761904761905,0.9978566325315551,0.9964858038772189,0.9892423366107577,0.9811465948441709,0.9830976198689203,0.9738017429193899,0.9719839908519153,0.9754877438719359,0.9688328532797787,0.9793103448275862,0.9866666666666667,1
430,1951,Olmsted County,County,MN,,,,,,0.9717062017719348,0.9696033289670412,0.9573542210617929,0.9516504220045002,0.9426229508196722,0.9285757556741608,0.9175207418252807,0.9336791404223787,0.9337748847961309,0.9330511735282802,0.9312354067410216,0.952909085600979,0.9572235673930589,0.9526551943813066,0.9336224149432955,0.9380863039399625,0.9298998569384835,0.9519127427507316,0.9211301187141523,0.9191353082465973,0.9370119111271852,0.9209209209209209,0.9446548200462976,0.9626047335485299,0.9621397501275587,0.9645247807421724,0.9597004548712637,0.9539320614239181,0.9507021257174562,0.9559928309436478,0.9526348194187113,0.9571027403892709,0.950950950950951,0.9594981961298786,0.9594906358713752,0.974,0.9807939961245216,0.9683523930738774,0.9674524560753887,0.9651387992253067,0.9556984637370489,0.9675204118230343,0.9517701385325809,0.9581656817013191,0.9649749821300929,0.9688581314878892,0.9767288903274263,0.972027972027972,0.9807127559984098,0.9780882819942839,0.9764229578471064,0.9709788514359274,0.9690528290090653,0.9531898829747074,0.9647201030729318,0.9583449466561372,0.9669019594645757,0.9774906210921217,0.9905282993784572,0.9891852695105692,0.9898593623364593,0.992283025262664,0.9937888198757764,0.9798850574712643,0.9854259576901087,0.9773333333333334,0.9895549142978795,0.9853658536585366,0.9687304565353346,0.9881782358290391,0.9919354838709677,1,1,1,1,1,0.9871781220916658,0.9974162360233776,0.9805769941681943,0.9807692307692307,0.9945054945054945,1,1,1,1,1,1,0.9978797439681799,0.9895230832283037,0.9820732657833203,0.9771986970684039,0.9835975943138326,1,0.9918616480162767,1,1,1,1,0.9945504087193461,1,0.9787003659576943,0.9744202371419179,0.9688709570357344,0.9652509652509652,0.9762782418970517,1,1,1
431,2527,Santa Fe County,County,NM,,,,,,,,,,0.8341063829787234,0.8211276427337904,0.8358621683386265,0.8950968630775753,0.9045575221238938,0.8693863636363637,0.8266477987421383,0.8464123006833713,0.8719073024341447,0.8918032786885246,0.8492110156537218,0.8539325842696629,0.8941543439946837,0.8079478260869565,0.8373702422145328,0.781283105022831,0.8406717484516436,0.8697029288702929,0.8328570483026416,0.8707804611816073,0.8653812334534676,0.8655770452524454,0.8757022076467765,0.8563901104845002,0.8620358126721763,0.8890337662337663,0.8955223880597015,0.8870746876415172,0.8971755419603671,0.8823529411764706,0.8826650717703349,0.8982813034094128,0.9216300940438872,0.8871461538461538,0.9118453163049001,0.9227969230769231,0.91344327176781,0.9080727272727273,0.9128688817434798,0.8644556330646618,0.8895794372525945,0.8890465454545454,0.9620625358577166,0.9538848743713835,0.9426772907632963,0.9571428571428572,0.9636373748609566,0.9427207637231504,0.9205671004078462,0.8962124129240032,0.9075797403786418,0.8887110771277422,0.9244897959183673,0.9035787725797136,0.9342301943198804,0.9387075208913649,0.9340124234021431,0.9366195218567802,0.9466666666666667,0.9473684210526315,0.946118455674805,0.919732441471572,0.9457627118644067,0.9424558739798823,0.9355171721613122,0.9411764705882353,0.9432041884816753,0.959632058287796,0.9552238805970149,0.9722649572649573,0.961537907524249,0.9447058823529412,0.9490501253132833,0.9289693593314763,0.9150353535353535,0.9471238854657484,0.935151033317259,0.9458246009005321,0.9599332220367279,0.964,0.9326842105263158,0.9652908291601361,0.9333333333333333,0.9596949891067539,0.9615384615384616,0.9328393700787402,0.9567567567567568,0.9544782608695652,0.9444187412587413,0.9506493506493506,0.9545454545454546,0.9540636042402827,0.9758391807320311,0.9860309182343081,0.9678683006307502,0.9664694280078896,0.9751719404406718,0.9642230274693162,0.9467486818980668,0.9619885981131181,0.9612702366127024,0.9583210400816433,0.9916666666666667,0.9779605263157896
432,1582,Cambria County,County,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9332702799463513,0.9217527386541471,0.92895263509006,0.9001376781429319,0.8923076923076924,0.8971428571428571,0.90703414232826,0.8997233724711321,0.8442440446800383,0.9121245828698554,0.9039385847797063,0.8839250215545162,0.9421607857402692,0.9481743227326266,0.92169191197485,0.9348109776606537,0.905982905982906,0.9033326237612054,0.9025155279503105,0.8731209203667368,0.8490566037735849,0.8760951188986232,0.875,0.9161783193114785
