SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
266,395036,"Rocky Mount, NC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9041955350269438,0.9036214075442676,0.9209138840070299,0.9273182957393483,0.9090909090909091,0.9413770128313304,0.863561740711742,0.9268997474813214,0.9308180501890294,0.9292554196900331,0.9305993690851735,0.902542372881356,0.8911246855910887,0.8902691511387164,0.8945454545454545,0.9,0.9134808853118712,0.92,0.9218436873747495,0.8935586717462376,0.9137055837563451,0.91669092579295,0.8776813568035204,0.9294984592406932,0.9144542772861357,0.9442982207213598,0.9446254071661238,0.9507313317936874,0.9316770186335404,0.9129930382229852,0.8833922261484098,0.9292351679771265,0.8990740740740741,0.9040522875816994,0.9092391214393301,0.9251471825063078,0.9345794392523364,0.9541958041958043,0.9559952379616231,0.92,0.9517791564742395,0.9408211136992045,0.9309542280837859,0.931598968943583,0.9047352790203124,0.918918918918919,0.9019631243619315,0.9312117843246248,0.944206008583691,0.9374609130706691,0.9456051598816457,0.9490357995680838,0.9414658439996605,0.9342230695900858,0.9446366782006921,0.9410076759367751,0.9449644756765151,0.9429544487015752,0.9427609427609428,0.9644670050761421,0.9529411764705882,0.9626274065685164,0.9608938547486033,0.9634055265123226,0.9512120282295182,0.95102585884434,0.9472981987991995,0.9198017075253954,0.9595613433858807,0.943237325248442,0.9351851851851852
267,394873,"Monroe, MI",Msa,0.8588399223771788,0.85,0.8996287944093588,0.8622278598536595,0.9045226130653267,0.8804621848739496,0.9072306963219998,0.8478430833660515,0.9116199466042169,0.8787143723468769,0.8842927250175269,0.8761481974259908,0.9103709916040825,0.883376251788269,0.8877866666666666,0.9277663307178065,0.8703271166083649,0.9062630728549004,0.9247478689099831,0.9036144578313253,0.909151385441467,0.92,0.9142857142857143,0.8900414937759336,0.8994842754575791,0.8959708426208459,0.9126860114528614,0.9253689125995372,0.8934953538241601,0.9226279557018857,0.9289031797070382,0.9310324766932822,0.9353832118222898,0.9073891135581108,0.8908908908908909,0.9078169280093484,0.911541011441237,0.9095590571063948,0.9196771573257458,0.9289127837514934,0.9393571861734384,0.9328655344358652,0.9487394957983193,0.9336445481827276,0.9389192842535565,0.9260438837130556,0.9347024749868352,0.9354472726213174,0.9109730848861284,0.9178822072382,0.9043514674823392,0.9365079365079365,0.9345794392523364,0.9447598068287724,0.9422850412249706,0.9579930075576997,0.9542595769010863,0.9527041731391221,0.9540636042402827,0.9292351679771265,0.9407647510145893,0.9397291860864445,0.933288859239493,0.9477088045572589,0.9524791853574632,0.9605488850771869,0.9591293765808186,0.9565217391304348,0.9485913102345492,0.9387950903502063,0.9449694274596998,0.9427414690572585,0.9433748584371461,0.9279495178672716,0.9508716389450335,0.9502162598318664,0.9555555555555556,0.960960960960961,0.9653577219190466,0.9649122807017544,0.9554140127388535,0.9448580229497534,0.9366314619232907,0.9463148316651502,0.9004502251125562,0.939963614311704,0.943502824858757,0.9491525423728814,0.9647209936031176,0.9566848845745983,0.9592822636300897,0.9671425917267593,0.9629629629629629,0.9660798626019751,0.9395136224404517,0.9560867148415787,0.9510266318285335,0.9411418481459682,0.9499749874937469,0.9663730622675004,0.9736093324178812,0.97868638538495,0.9717062017719348,0.9671368072809658,0.9662980516061085,0.9574120515499825,0.9566543747904794,0.9472295514511874,0.957668707169552,0.9411533934876423
268,395223,"Wichita Falls, TX",Msa,,,,,,,,,,,0.9408076121688422,0.8916413043478261,0.9275343915343915,0.8931669506697439,0.9468023923444976,0.9334621212121212,0.9714571694475835,0.8906481481481481,0.9338833232261977,0.8969335239456755,0.9185581395348837,0.9160768335273574,0.875114423076923,0.9119845987436036,0.9277769301377877,0.9649276595744681,0.9072551822730521,0.9603403403403403,0.9044562200956938,0.9579563597658329,0.9224064516129032,0.9083,0.9399340177439797,0.9953041093832169,0.9811769668171064,0.9107614836341772,0.8839578028373954,0.9203541611036938,0.9669670241505604,0.9867167290536241,0.9553200354609929,0.9217686318131257,0.9297833628371801,0.9204873096446701,0.9122892748563889,0.909735894357743,0.9454545454545454,0.9310136986301369,0.959712140175219,0.9296987447698745,0.9436201780415431,0.9375,0.978847013257858,0.9786131186642815,0.9530621698029862,0.9253903990746096,0.9638775510204082,0.897782585181179,0.9708333333333333,0.9491689228958211,0.898876404494382,0.9415918367346939,0.9545454545454546,0.9599071708974736,0.9583333333333334,0.9554140127388535,0.9433481347767312,0.9608006672226855,0.9604647887323943,0.9567959313413859,0.9601342717481696,0.9409412944433545,0.9524806116294746,0.9289940828402367,0.9709634105404498,0.9567567567567568,0.9764309764309764,0.9786596723424916,0.9741186866166069,0.9574101606411141,0.9753086419753086,0.9701587301587302,0.9385993955200329,0.9334960341671751,0.9762180814354727,0.9678204249485949,0.9653916211293261,0.9596747967479675,0.9726247092005846,0.9828598693386185,0.9675288100920559,0.9610520569983911,0.9699823425544438,0.9589371980676329,0.960696,0.9760065067100447,0.9617850730956655,0.9692181818181819,0.9666779469825155,1,0.994708110516934,0.992647917783682,0.9817351598173516,0.975975975975976,0.9720176730486009,0.9762053757673281,0.9836687501430958,0.9571532613364399,0.96,0.9602848578325012
269,394428,"Burlington, NC",Msa,0.9156121480544133,0.9218388561457564,0.9351851851851852,0.9409256454056145,0.94,0.9306651361615379,0.9449694274596998,0.909659268521413,0.9274411738027544,0.9195196364816618,0.9272727272727272,0.860344137655062,0.8977132064687281,0.8858805833496828,0.8700508200508201,0.92,0.934420691762254,0.9156311314584696,0.9417304296645085,0.9012042453742986,0.9545541323102937,0.9295039164490861,0.9300265721877768,0.9585121602288984,0.8655639500323129,0.9519690229032789,0.914185000607755,0.9265993265993266,0.9397654594035725,0.9179592764094022,0.934940855323021,0.9504752376188094,0.9276134662137141,0.9465020576131687,0.9419228892142508,0.91875,0.9177828461063091,0.8892371966363244,0.9279505150333265,0.9535020600353149,0.9368421052631579,0.9237875288683602,0.9223664852284077,0.9455587392550143,0.9417989417989417,0.928,0.9333964646464646,0.9387296233839235,0.8879461606607035,0.9367493995196157,0.921588121368625,0.9545644018340975,0.9458844929513415,0.9435215946843853,0.9479291158661369,0.936692931678702,0.9511904761904761,0.9495982468955442,0.9333333333333333,0.9068967523306717,0.9333333333333333,0.9333052932193118,0.9639267678844604,0.9376267515439962,0.9514563106796117,0.9518658734451054,0.9608938547486033,0.9667857262075642,0.9466666666666667,0.9555555555555556,0.945015873015873,0.9447943682845499,0.9472222222222222,0.9585492227979274,0.9667717776901852,0.9536354056902002,0.9675802409248928,0.9655172413793104,0.9717948717948718,0.9773576873947802,0.9655172413793104,0.96,0.9679943100995733,0.9686918177364037,0.9602449071722814,0.9563081242323215,0.9627507163323782,0.9770833333333333,0.975796497545312,0.9687987287083478,0.9789473684210527,0.975,0.9700269406974384,0.9725406840303159,0.9709887507400828,0.9736842105263158,0.9569055361013841,0.9547738693467337,0.9777777777777777,0.9792929414361936,0.9906376462867768,1,0.9978211055068789,0.9815923207227555,0.9876330792825401,0.9870689411256477,0.9842271293375394,0.9928571428571429,0.9831922202331995,0.9815677057420782
270,394814,"Madera, CA",Msa,0.9776207302709069,0.9455172020961495,0.963020030816641,0.9800373134328357,0.9281052233020212,0.9348221871586357,0.8898776418242491,0.9285714285714286,0.9451219512195121,0.9266123054114158,0.922944024549539,0.9346323006585996,0.9099655956615547,0.8860759493670886,0.9393939393939394,0.90625,0.9058823529411765,0.9232798863405725,0.9367088607594937,0.9240934730056407,0.9449694274596998,0.9688953488372093,0.9300833867864016,0.9603841536614646,0.9171762090050027,0.9370629370629371,0.913675816808976,0.9619484729756328,0.9662650602409638,0.966183574879227,0.9702127659574468,0.9616453585325181,0.9761035079813097,0.9567759979659293,0.9573293399638336,0.9811028181701196,0.9869608128730994,0.9622467476657421,0.933852140077821,0.9983079526226735,0.9806451612903225,1,0.9894489970342528,0.9641025641025641,0.9569377990430622,0.9785575048732943,0.9541958041958043,0.9655523118937752,0.963594947194036,0.9592822636300897,0.9547738693467337,0.9636902150065818,0.9702722215602151,0.9838169904833441,0.9591994331419788,0.9759411206861006,0.9633911368015414,0.9659051499335956,0.9399793032080027,0.9304347826086956,0.95,0.9385113268608414,0.9544806384747104,0.9604043807919124,0.9567798305876076,0.9696969696969697,0.9712622771917061,0.9696969696969697,0.9502923976608187,0.9343715239154616,0.9426751592356688,0.958974358974359,0.9613899613899614,0.9672131147540983,0.9565217391304348,0.9643816414828738,0.9692996231155779,0.967179196044803,0.9795452601872835,0.9812937062937063,0.9666460768348348,0.9729380993897123,0.9697733760841764,0.9658502932045533,0.9618549085739904,0.9698996655518395,0.9839743589743589,0.9706641184902054,0.9744705115672858,0.9719604652085897,0.9846153846153847,0.969811320754717,0.9691910157026435,0.9773584905660377,0.9788359788359788,0.966542750929368,0.9687609722325248,0.9796912470023981,0.974176888315042,0.9723757207163021,0.9846193489519529,0.9771689497716894,0.9656372335798173,0.9711595055915244,0.9550505050505051,0.9686520376175548,0.958405234397469,0.9499584054456923,0.9533191876326159,0.9533804330595868
271,394723,"Jefferson City, MO",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9426229508196722,0.9662424855795022,0.9799882283696292,0.9585714285714286,0.9614024958470078,0.9612244897959183,0.9489218293357204,0.9616176470588236,0.9391427462592172,0.9215578619248344,0.9444444444444444,0.9724409448818898,0.9387292695975076,0.9698492462311558,0.9813862037903198,0.9512532033243706,0.9856805470601728,0.9689922480620154,0.9800487973564896,0.9479071966994574,0.9726502311248073,0.9841534612176814,0.9344964135681985,0.9845384265575261,0.9907452818016538,0.98,1,0.9609083601286174,0.993678634490877,0.9979872688693544,0.9925108695652174,0.9823031546550397,1,0.9754050073637702,0.9481481481481482,0.9547770700636943,0.9798220244716351,0.9761997733311746,0.978688524590164,1,0.9601743925366729,0.9880761523046092,1,0.9921347018501668,0.9768833333333333,1,0.9706367818649388,0.9689232635729451,0.9924873261596545
272,394453,"Chambersburg, PA",Msa,0.9009009009009009,0.9105882352941177,0.9162574007978165,0.9129564782391195,0.9191673425250068,0.9203681472589036,0.8996948731378736,0.9770084566596194,0.9261744966442953,0.9144723793968383,0.9207365892714171,0.8902388011724351,0.88871096877502,0.8602363739019183,0.8911290322580645,0.9247275796335099,0.9433962264150944,0.8971018735634035,0.8869814020028612,0.9319389816094398,0.9272727272727272,0.9293757953025878,0.8888888888888888,0.9318026893888963,0.9250700280112045,0.9056244041944709,0.9338993329290479,0.9167140488450136,0.9090909090909091,0.9327424612876936,0.9347024749868352,0.9237875288683602,0.937580536802884,0.9227319765436357,0.9198662207357859,0.9206349206349206,0.9312549173878835,0.9355647811797267,0.9254627313656828,0.9529977610083755,0.913622713065411,0.9507364021464091,0.9327731092436975,0.9473407056345445,0.9512195121951219,0.9282934963868816,0.9410377358490566,0.9235505387378142,0.9090357792601577,0.9435310936383131,0.9287429943955164,0.9188134754282976,0.9409472251138168,0.9548387096774194,0.9333333333333333,0.9436353529738744,0.9449694274596998,0.953880348212632,0.9287089646464646,0.9373354397051079,0.9090909090909091,0.9232274902131361,0.9392747924858017,0.9410475836123858,0.96,0.9468626342566422,0.9613899613899614,0.9510883059736457,0.927710843373494,0.9574129031403857,0.9334288387667509,0.9434103406269541,0.9255784865540964,0.9221362520457068,0.9445272471191426,0.9498539503141437,0.9574468085106383,0.9540740740740741,0.9543859649122807,0.9549920252985776,0.9452054794520548,0.9478672985781991,0.9664366613389539,0.9396786905122765,0.9632009420311425,0.9380863039399625,0.94864954984995,0.9620538695162957,0.9595753368721928,0.9656582489424432,0.9620860103814455,0.9690528290090653,0.9631019387116948,0.9525344619038566,0.9587242026266416,0.9521177426287208,0.9452119864571227,0.9549795361527967,0.9451445515196442,0.9654934437543133,0.9599427753934192,0.9826973134256864,0.967640259058788,0.9654483315224685,0.9588517309332627,0.9636231356857039,0.9649749821300929,0.9580607926125433,0.9458372743219764,0.9456478900903376
273,395152,"Texarkana, TX",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9910179640718563,0.9707317073170731,0.9328091493924232,0.9462869502523432,0.9550047750238752,0.964685108887581,0.9216827296958455,0.9470899470899471,0.9686306002533893,0.9454092554992846,0.9521558207344123,0.9529230317273796,0.9422775729646697,0.9545454545454546,0.9690627843494085,0.9801587301587301,0.947878448283685,0.9674593250102395,0.9648370497427101,0.9381477730020775,0.9489993544222078,0.9465478841870824,0.9123013537374927,0.9738808777429467,0.968376923076923,0.9590163934426229,0.9558567952728537,0.9697101146185625,0.9654545454545455,0.9693558474046279,0.9608695652173913,0.9572901325478645,0.9430016224986479,0.9715057670285374,0.9540229885057471
274,394563,"Elizabethtown, KY",Msa,,,,,,,,,,,,,,0.9591326105087573,0.9466899136046633,0.9670781893004116,0.9134406263592867,0.967391304347826,0.9590841879878877,0.9032258064516129,0.9352226720647774,0.9505098701389576,0.8860759493670886,0.8888888888888888,0.9316770186335404,0.964836112708453,0.9035087719298246,0.950291341657121,0.9539320614239181,0.9489612721210566,0.9380530973451328,0.9407001667063587,0.9128553090042179,0.9411977705070673,0.9458391923562286,0.8857142857142857,0.906622300419369,0.9066222222222222,0.9394107837687604,0.937245681035662,0.9494030699260944,0.9440425524765153,0.9362886555739751,0.9483607553184388,0.9066305818673883,0.9436619718309859,0.9329940627650551,0.9224393159262162,0.9122807017543859,0.915509531654507,0.9282700421940928,0.9341117597998332,0.9550561797752809,0.9439252336448598,0.9445126857578219,0.9381876606405015,0.9527622097678142,0.9410792294732448,0.95,0.9295774647887324,0.8997429305912596,0.8988235143014938,0.950950950950951,0.9433782354674849,0.9206193406608132,0.9644670050761421,0.9477898584394263,0.9424039665468926,0.94536525475752,0.9342270565971725,0.9583892617449664,0.9410233991062096,0.9146341463414634,0.9270961481865677,0.9408284023668639,0.9417304296645085,0.9593878752207181,0.9559804357492219,0.9466666666666667,0.9602831142568251,0.9436826244777755,0.951919974185221,0.9583020194695322,0.948509485094851,0.9530330882352941,0.9661598822952427,0.9534299516908213,0.97581317764804,0.9666666666666667,0.9666666666666667,0.9671760824742268,0.9610206652359994,0.9711595055915244,0.957802902163269,0.9555555555555556,0.9509283009378009,0.9611000035687738,0.9697384268049871,0.9683873549419768,0.9632135306553911,0.9783549783549783,0.9801587301587301,0.9759686120647376,0.9698824493768134,0.960960960960961,0.9604190919674039,0.9581199670494092,0.9636025348366085,0.9504620914557573,0.9458442883490954
275,395000,"Pottsville, PA",Msa,,,,,,,,,,,,,,,,,0.9356683345246605,0.9019088139686522,0.8869565217391304,0.8770053475935828,0.8662207357859532,0.9048670682746549,0.8918181818181818,0.874939364403519,0.8830369357045144,0.8,0.873015873015873,0.8464795404749215,0.8861111111111111,0.907884835944428,0.9009009009009009,0.8816122093334096,0.94136108739298,0.8922641853676336,0.8528988352309907,0.8657314629258517,0.8583690987124464,0.8651685393258427,0.8678237650200267,0.8495560972938964,0.8604855898433881,0.9,0.9368421052631579,0.9473684210526315,0.9282088469905729,0.9193548387096774,0.9018036072144289,0.8404741903779578,0.8327468858353666,0.8432830975874837,0.9021230700695185,0.8876694641704326,0.8980921358771522,0.9045226130653267,0.9425625920471281,0.869910345813015,0.9,0.9271629391027483,0.8567839195979899,0.8669376693766938,0.9071428571428571,0.8860759493670886,0.8615384615384616,0.8563899868247694,0.8996121975020404,0.921972101186771,0.9131709526405233,0.9304838554525925,0.9006433166547534,0.9310344827586207,0.8994974874371859,0.8869230769230769,0.8715151515151515,0.8490370015184208,0.8394731819049437,0.8952819061504921,0.9216589861751152,0.9107468123861566,0.9459167117360735,0.8590492076730609,0.9301487249206938,0.9121739130434783,0.9095502779181405,0.9138985553095011,0.8946547088696375,0.874601533557336,0.8888888888888888,0.8882521489971347,0.9414035050919274,0.9310344827586207,0.9233312575986715,0.9263015551048005,0.8856923019179521,0.9182242405522953,0.9215376513954713,0.9096422073984233,0.9318323952470294,0.9242424242424242,0.9313586258199771,0.9190672153635117,0.941770424697254,0.946826479620346,0.9223076923076923,0.9444774828350544,0.9523809523809523,0.9142857142857143,0.929368029739777,0.9119922630560928,0.8982035928143712,0.8666666666666667
276,395221,"Wheeling, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8315393046850847,0.8843169187996774,0.9117915232800965,0.923432089265102,0.9018036072144289,0.9431266846361186,0.9389503698266614,0.9227799227799228,0.9147286821705426,0.9357429718875502,0.9113788329819672,0.9308671922377199,0.9259259259259259,0.9421766902420903,0.9386578839028407,0.9481216457960644,0.9527622097678142,0.9166182946357085,0.9084579408471115,0.9565028273162245,0.9060402684563759,0.9171597633136095,0.9061866335609352,0.923699421965318,0.9269310996675575,0.9631139949770388,0.9231502064147349,0.933283080579014,0.9333333333333333,0.9171762090050027,0.8716971666398168,0.9230769230769231,0.8628289319420988,0.9281164695177434,0.8916666666666667,0.9526372443487621,0.9311475409836065,0.9254177815923663,0.9285714285714286,0.9273645628464151,0.9363146561620972,0.9303551945690387,0.930975954738331,0.9324324324324325,0.9425456498388829,0.9261576971214017,0.8754630826225553,0.9545503850743031,0.9230769230769231,0.9415193221087206,0.961858743497399,0.9431395896576991,0.9090909090909091,0.9090909090909091,0.907320829935671,0.9,0.8955223880597015,0.8823529411764706,0.9155937052932761,0.9169589614740368,0.9190321079571894,0.9338741519035996,0.9349112426035503,0.9121203699024711,0.9372384937238494,0.9409647795570126,0.9172781854569713,0.9120329508679024,0.8710053448366323,0.9158878504672897,0.9326164874551972,0.9732164348246541,0.9169658771144029,0.9309309309309309,0.9551020408163265,0.9331476323119777,0.9130434782608695,0.9341117597998332,0.9354838709677419,0.8960358299980942,0.8929807994963802,0.9123653856694487
277,394598,"Florence, AL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9140081847088217,0.9102126297007859,0.9244069147474303,0.9225316687245622,0.9043878338372782,0.8853868515205725,0.9700314877984781,0.9165862433033951,0.9548022598870056,0.9141006023068249,0.9522222222222222,0.9345527293512432,0.9429692609548724,0.9272848565710473,0.8512777692104196,0.931909212283044,0.9358480910473472,0.9322555410691004,0.9119496855345912,0.9209506505174303,0.9375,0.9253689655172413,0.9435310936383131,0.9246861924686193,0.9253731343283582,0.9302415603900975,0.9430255402750491,0.9469581254850321,0.9223058838480112,0.9478672985781991,0.9399888868308947,0.9400675933023812,0.9373433583959899,0.9397974667864111,0.9272848565710473,0.9431818181818182,0.9207365892714171,0.9343715239154616,0.9344086021505376,0.9330882352941177,0.945536649600403,0.9459457531821999,0.9535020600353149,0.9548120041393584,0.9556782687770997,0.9205684686419804,0.9196302633100852,0.9414533686378347,0.945179584120983,0.922337870296237,0.9389895138226882,0.9508064516129032,0.9380863039399625,0.9467455621301775,0.9565600002376848,0.9496402877697842,0.9648274062003892,0.9565217391304348,0.9538950715421304,0.934819897084048,0.958958239402472,0.9377930603313536,0.9393913243774954,0.9529305516412836,0.9527622097678142,0.952103607713993,0.9411764705882353,0.943939393939394,0.9405177129793674,0.9505941213258287,0.9186402045808316,0.9449694274596998,0.9327238577990993,0.9373734553487875
278,394639,"Grand Junction, CO",Msa,0.9040463742883851,0.898021308980213,0.8927655207798871,0.9411764705882353,0.9152442613301942,0.9152830991911451,0.9119401505529569,0.872241941021442,0.9303008657559582,0.8840666529823842,0.8933683703240596,0.908315565031983,0.8888888888888888,0.9162267286389678,0.8831527923616591,0.9065045662100457,0.8632941822927399,0.8896853146853146,0.9140835372259133,0.9230489992312729,0.9128205128205128,0.873002450587745,0.9325440559440559,0.916972426061819,0.9426049389207285,0.9249812453113279,0.9384578203795929,0.9591836734693877,0.9504252126063032,0.9610321221695629,0.9642767295597484,0.9646302250803859,0.9620945354201262,0.9672839480681737,0.9535583257322389,0.9387989821882952,0.9613689979841484,0.9595753368721928,0.9456756756756757,0.9591836734693877,0.9617021276595744,0.9651910531220876,0.9572742022714981,0.9556521739130435,0.9514563106796117,0.9489916963226572,0.9377601809954751,0.9367088607594937,0.9285459092533047,0.9215720728635858,0.9494275297195005,0.949685534591195,0.9647927170868347,0.9666452717158751,0.9678474229414122,0.974025974025974,0.9548615464176018,0.9443864650572988,0.9554777388694348,0.9597391582124406,0.9411764705882353,0.933372275372089,0.954877681113071,0.9583072735686019,0.970970970970971,0.96875,0.9732360097323601,0.9749069461610007,0.964516129032258,0.967741935483871,0.9680365296803652,0.9565942028985508,0.9586206896551724,0.9587628865979382,0.9585330277141071,0.9708389656826407,0.9820930750389668,0.9724747474747475,0.9766277128547579,0.9714285714285714,0.969155206965043,0.9649122807017544,0.9679537869062901,0.9628009693558475,0.9670109742010011,0.9692637598284489,0.9740481740481741,0.9839935974389756,0.9833287024173382,0.9809885931558935,0.9809523809523809,0.9812597410233272,0.9792262761391404,0.9746268656716418,0.9744160177975528,0.9731487072267333,0.97769594546031,0.9740625463168815,0.9885386819484241,0.9907718408975165,0.9951325040562466,0.9911799499446065,0.9857941646346591,0.9809523809523809,0.9792740549828178,0.9761904761904762,0.9751543209876543,0.969994640943194,0.971740917963495,0.9728835978835979
279,394493,"Concord, NH",Msa,,,,,,,,,0.9292425258616603,0.9285203716940672,0.9098858352022909,0.9021213158023365,0.9009287925696594,0.9126250044250145,0.8971704623878537,0.8583756345177666,0.9430801373970394,0.9501583861287095,0.9632107023411371,0.921228714934873,0.9007335751713019,0.8941225510629429,0.8523002421307506,0.8864265927977839,0.8928028721337666,0.9378907878282617,0.9003001000333445,0.9376892615886326,0.9515570934256056,0.9320249839066062,0.9523485364193329,0.9163191342887866,0.9212513913181746,0.9017689531317521,0.9531507059467481,0.8936213671497844,0.9292351679771265,0.9154519350811485,0.9448498225696147,0.9588963963963963,0.9512935352701986,0.9615282926022242,0.9576910462446704,0.9531772575250836,0.933955970647098,0.9359817090597313,0.9360156468287231,0.9408194233687405,0.936465891581454,0.9126848960424807,0.934624145785877,0.922509225092251,0.9610941312962604,0.9611612397018439,0.9610027855153204,0.961403299117181,0.9578215724093821,0.944532963272997,0.9310983806855732,0.9313725490196079,0.9491525423728814,0.9236947791164659,0.9318292945012598,0.953125,0.9653979238754326,0.9716544824932667,0.972972972972973,0.9705202080832332,0.9550635181388676,0.9460267836311884,0.960914671577655,0.9378907878282617,0.9539473684210527,0.9396984924623115,0.9531772575250836,0.9453774724501063,0.9823399880135399,0.9758477677482312,0.9652465008904794,0.9727492238703,0.9693558474046279,0.967262327890725,0.9663284394308713,0.9597188429305218,0.9672479048391458,0.9722956334667343,0.9664292980671414,0.9759036144578314,0.9771593533487298,0.9899749373433584,0.9824937477670597,0.9785242588710796,0.9811186423439328,0.969442466638602,0.9597989949748744,0.9750780292217187,0.96267682317996,0.96,0.9753483386923901,0.9728407010916016,0.9949259672808461,0.9893273194863015,0.9932399414299893,0.9811465948441709,0.9655172413793104,0.9683873549419768,0.9727626459143969,0.9632387156817124,0.9549331265749177,0.9647847959754052
280,394537,"Dothan, AL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914008739028477,0.9246753246753247,0.8898776418242491,0.9136465323350895,0.8498583569405099,0.9030878864394283,0.9329302619886197,0.9331103678929766,0.9341117597998332,0.9375,0.9090909090909091,0.9267414692719724,0.918918918918919,0.9096774193548387,0.9294871794871795,0.9069161538286898,0.9080849419935424,0.9155937052932761,0.9281599781599781,0.9422850412249706,0.9292351679771265,0.9361702127659575,0.9256627186730415,0.9193920738745671,0.926923076923077,0.9139426284189459,0.8849350918859094,0.8828722778104767,0.9378511235955056,0.9383532723434201,0.9349593495934959,0.9383798228085294,0.9441860465116279,0.9500131962329583,0.9480626545754328,0.9328099772894207,0.9186820973448668,0.9237875288683602,0.9328828828828829,0.9285115303983229,0.9247027741083224,0.9333049817718209,0.9561635775228008,0.9382716049382716,0.9203014539148993,0.9449609573116637,0.9441539733457793,0.9583561643835616,0.9337606837606838,0.9379907186755299,0.9457142857142857,0.9514861043487524,0.9302325581395349,0.9532537810595632,0.9405405405405406,0.9520087294210482,0.9558859853032979,0.9510527694909241,0.9487179487179487,0.950937706346451,0.9473684210526315,0.9299508471473037,0.9476876421531463,0.9408150154241504,0.9429335192933519
281,395066,"Santa Fe, NM",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8775510204081632,0.8302952380952381,0.8506989898989898,0.8761235392320534,0.8653775862068965,0.8968942907334212,0.8526246153846154,0.8600308483290489,0.8867657992565056,0.8696599304966259,0.8681120762531813,0.9192068775139994,0.881582974653276,0.8821072056239015,0.8753745495065266,0.9075322793985376,0.87854,0.9174242424242425,0.9242742438866667,0.9336018471010775,0.9040404040404041,0.8910284874937049,0.8644556330646618,0.8843154269442414,0.8810128291316526,0.9670079635949943,0.9633197480548351,0.9492063492063492,0.9773584905660377,0.9582242718849973,0.9521739130434783,0.920283550203923,0.9161762452107279,0.8748743600994588,0.8831692806922661,0.9166666666666666,0.8766859344894027,0.9194151596767988,0.9163040982986768,0.9092145454545455,0.9234700598802396,0.9346132677016281,0.9457458675590711,0.9400738461538461,0.9284605988577466,0.9347826086956522,0.9554852897686826,0.9165784946236559,0.9389671361502347,0.963125,0.954871677996516,0.9597959637841573,0.9755604191537339,0.961537907524249,0.9428571428571428,0.9485991367307157,0.9206207792207792,0.9166187722026271,0.9595884955752212,0.9284009546539379,0.9357763344531542,0.9515095948827292,0.9620253164556962,0.9314425214353763,0.9645519318537044,0.9304401664482873,0.9607594936708861,0.9658229376257546,0.9340201005025126,0.9565217391304348,0.9518828451882845,0.9444187412587413,0.9437492243186583,0.9546893321652403,0.9548095798979191,0.9743589743589743,0.9830508474576272,0.9726443768996961,0.9664694280078896,0.9728665543128543,0.9656332722150172,0.9480578852528309,0.9686272584446189,0.9303951367781155
282,394727,"Johnstown, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9345794392523364,0.9217527386541471,0.9240855762594893,0.9001376781429319,0.8923076923076924,0.8985714285714286,0.90703414232826,0.8891820580474934,0.8523676880222841,0.8718433820347815,0.8916961130742049,0.8839250215545162,0.9438278900892669,0.9585121602288984,0.92169191197485,0.9372319667467899,0.8987683038777929,0.9019607843137255,0.9021739130434783,0.8731209203667368,0.8394954327968682
