SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
24,51,South Carolina,State,0.893516974588141,0.8934143435787467,0.900225056264066,0.9099756625202813,0.9255141745414119,0.9234828496042217,0.9118671534478262,0.9128630705394191,0.9122807017543859,0.9056244041944709,0.8992684148826983,0.8933889219773675,0.8816521048451151,0.8882402001668057,0.8909090909090909,0.8932960893854749,0.9009009009009009,0.9032258064516129,0.9066666666666666,0.9009009009009009,0.8919639879959986,0.8979591836734694,0.8957347253996837,0.8968105065666041,0.8988282366390398,0.8872651356993737,0.8996655518394648,0.9095260890378172,0.9229166666666667,0.9180952380952381,0.9248242293131422,0.9267935578330894,0.92,0.9207365892714171,0.9187423438138016,0.9188034188034188,0.9199466310873916,0.9196515004840271,0.9263157894736842,0.9308176100628931,0.9394107837687604,0.9405530169523245,0.9444444444444444,0.9447898221790847,0.9393939393939394,0.9387755102040817,0.9384170742552246,0.9348362775025438,0.9323729491796718,0.9326660600545951,0.9346264030432536,0.9399141630901288,0.9452363090772693,0.94972067039106145,0.9454949944382648,0.9457495729864669,0.9441340782122905,0.9423286180631121,0.9411764705882353,0.936,0.9289617486338798,0.935856973163329,0.9443345183872074,0.9527896995708155,0.9575614636935391,0.9586056644880174,0.9572649572649573,0.9552631578947368,0.9553158705701078,0.9499874968742186,0.9515570934256056,0.947902367211321,0.9481957842086459,0.9504752376188094,0.9547298127739768,0.9621097302212792,0.963302752293578,0.9641892229677593,0.9640102827763496,0.9629629629629629,0.961864406779661,0.9597868752764264,0.9569230769230769,0.9566037735849057,0.9540699858146717,0.9563825530212084,0.9627779785718144,0.9668508287292817,0.968,0.96875,0.9681818181818181,0.9669743405425331,0.9650747180867949,0.9629629629629629,0.9602649006622517,0.959892568096459,0.9592653209674487,0.9619109102646869,0.966183574879227,0.9683332000007442,0.9705882352941176,0.9727626459143969,0.9714285714285714,0.9703135423615744,0.9663865546218487,0.9658502932045533,0.9607843137254902,0.9591702293565647,0.9569377990430622,0.9609857802676682,0.968,0.9697028466839193,0.9714285714285714
25,25,Louisiana,State,0.9225803738514267,0.9333333333333333,0.9272727272727272,0.9310344827586207,0.9361702127659575,0.9499841671944269,0.9411764705882353,0.9453922007113497,0.9411764705882353,0.9359237536656891,0.9333110962864132,0.9303795224910592,0.9285203716940672,0.9324324324324325,0.926060606060606,0.9272848565710473,0.9351909968345904,0.9303742384682332,0.9289031797070382,0.9316770186335404,0.9291666666666667,0.9283135636926251,0.9238658702974625,0.926120857699805,0.9252912954078135,0.9255813953488372,0.9258823529411765,0.9375,0.9411764705882353,0.9443274853801169,0.9457315138051412,0.9451612903225807,0.9428090428090428,0.9373134328358209,0.9344564359041854,0.9333333333333333,0.9321077147910124,0.9374609130706691,0.9411764705882353,0.9485861182519281,0.9525880817746847,0.9532374100719424,0.9529965536005804,0.95,0.9422850412249706,0.9422536317235963,0.9410029498525073,0.9435708001061408,0.9350211112608364,0.9375,0.9439359267734554,0.9488711593956883,0.952595238095238,0.9537210756722951,0.9573048699132756,0.9567567567567568,0.9492047203694202,0.9478672985781991,0.9433962264150944,0.9460730429519792,0.9452702702702702,0.9461308152924919,0.944819108625045,0.9525070126564088,0.9588291695833505,0.9609882964889467,0.9611003026372676,0.9609756097560975,0.9523809523809523,0.9555555555555556,0.9510869565217391,0.9523809523809523,0.9467741935483871,0.946969696969697,0.9577812247830109,0.9602743641040298,0.9640051413881747,0.9665871121718377,0.9626500666963095,0.96,0.9588942307692307,0.9583333333333334,0.9540229885057471,0.954072610165595,0.949931892037359,0.953076454462382,0.9564186358304005,0.9653916211293261,0.9655172413793104,0.9685314685314685,0.9679529103989536,0.9621621621621622,0.9552042160737813,0.9531914893617022,0.9526506986027944,0.9459459459459459,0.9462293906810035,0.9539473684210527,0.9562043795620438,0.9602530899709328,0.96,0.9630635574792388,0.9627294742515266,0.9598393574297188,0.9535452322738386,0.9515599958727715,0.9548872180451128,0.9493670886075949,0.9457714654615881,0.9487179487179487,0.9569377990430622,0.9601920384076815,0.9636363636363636
26,24,Kentucky,State,0.9314033983637507,0.9234042553191489,0.9266123054114158,0.9413407821229051,0.9463087248322147,0.9372745417893424,0.9304652326163082,0.9275808936825886,0.9182839632277835,0.9210526315789473,0.9171762090050027,0.918429003021148,0.9193245778611632,0.9105274129664374,0.9170854271356784,0.9274193548387096,0.9352941176470588,0.9384864326611899,0.933852140077821,0.929368029739777,0.9251700680272109,0.9110781771026306,0.9179179179179179,0.9191994069681245,0.9125,0.9082740609828464,0.9170760764420463,0.935064935064935,0.94,0.9429824561403509,0.9402985074626866,0.9356060606060606,0.9416666666666667,0.9343474779823859,0.9308268052323752,0.9327731092436975,0.9272382579704106,0.9235294117647059,0.9322419281491587,0.9458996350703,0.9464653145208701,0.9508571428571428,0.95,0.9463148316651502,0.944206008583691,0.9384615384615385,0.931824164253751,0.9303085867620751,0.9259259259259259,0.9297692813572821,0.9316625155666252,0.9430168648432882,0.9505050505050505,0.9560669456066946,0.9534883720930233,0.9479553903345725,0.9456786057133566,0.9419354838709677,0.94,0.9333333333333333,0.9322033898305084,0.9365079365079365,0.9493028336438989,0.9504132231404959,0.9587328053355565,0.9640287769784173,0.9597188429305218,0.9553571428571429,0.9540636042402827,0.9473684210526315,0.9479305740987984,0.9428571428571428,0.9463148316651502,0.9410322424013455,0.9559270516717325,0.962278675904542,0.96875,0.9699869508481949,0.9692307692307692,0.9666666666666667,0.9625,0.9612244897959183,0.9606404269513009,0.9565217391304348,0.9548724656638325,0.9534883720930233,0.9633197480548351,0.9691832858499525,0.9733333333333334,0.9750348226722383,0.9736448291909585,0.9707792207792207,0.9690528290090653,0.9621591424274931,0.9642665702368429,0.9595959595959596,0.9576918414353255,0.9606060606060606,0.968,0.9727272727272728,0.9757454545454545,0.9782514136581122,0.974878650382607,0.9704389369961183,0.9696969696969697,0.9636363636363636,0.96,0.9569377990430622,0.9548022598870056,0.9574164046870535,0.963302752293578,0.9696969696969697,0.974025974025974
27,46,Oregon,State,0.8978963571062083,0.8950617283950617,0.9110027640733265,0.9156851526689946,0.9216013344453712,0.9155937052932761,0.9220985691573926,0.918854415274463,0.910010111223458,0.8998178506375227,0.9,0.8979206049149339,0.8948290370711077,0.8878504672897196,0.8909090909090909,0.9098712446351931,0.9187911652344046,0.9251027891987998,0.9285714285714286,0.9257142857142857,0.9219301686936053,0.9179170344218888,0.9199679871948779,0.9177903436276642,0.9259523885131202,0.9233610341643582,0.9283154121863799,0.9464035614245698,0.9548347984237647,0.9587328053355565,0.9607843137254902,0.9593023255813954,0.9571428571428572,0.9537210756722951,0.9523809523809523,0.9469442578912022,0.9504752376188094,0.95,0.9636767976278725,0.9731343283582089,0.9797979797979798,0.9811320754716981,0.9818181818181818,0.976,0.9714285714285714,0.9665935902745573,0.9639211630077968,0.9602649006622517,0.9583333333333334,0.96,0.968743029739777,0.9788359788359788,0.9810985098841931,0.9816849816849816,0.9789473684210527,0.9754909510974201,0.9698996655518395,0.9663666791219799,0.9620253164556962,0.9592711682743837,0.96,0.9692260347745807,0.97868638538495,0.9851385628854525,0.9903301100366789,0.9913494809688581,0.9916317991631799,0.9883720930232558,0.9865771812080537,0.9808612440191388,0.9772771694416793,0.9784735812133072,0.9782561416116649,0.9801786687406566,0.9921414538310412,1,1,1,1,0.9967637540453075,0.991290951260476,0.9849066666666667,0.9807692307692307,0.9782608695652174,0.9782608695652174,0.9807045494777836,0.991324912233172,1,1,1,1,0.9916379457444182,0.9848438920885116,0.9799713876967096,0.975,0.9743589743589743,0.9737006784796786,0.9811065782763896,0.9928543061386588,1,1,1,0.994269340974212,0.9859437184227611,0.9798632934123065,0.9741176470588235,0.9696048632218845,0.9646017699115044,0.9620265342108028,0.9726027397260274,0.9803921568627451,0.9877469367341836,0.9947368421052631
28,45,Oklahoma,State,0.9406968124536694,0.9443402126328956,0.9545454545454546,0.9554140127388535,0.9574468085106383,0.952020202020202,0.9468049514887923,0.9430331023864511,0.9407407407407408,0.9400535107383036,0.939453125,0.9336897439708818,0.9309984129274275,0.9285714285714286,0.9343148357870895,0.9401709401709402,0.9433198380566802,0.945,0.9454727363681841,0.9447068630175048,0.9380863039399625,0.9405674768220317,0.9296482412060302,0.9299916218624426,0.9259259259259259,0.9353372093023256,0.9384615384615385,0.9486166007905138,0.9534883720930233,0.9557185310284911,0.9523809523809523,0.9502262443438914,0.9484692283661356,0.95,0.9465435127724058,0.9474303648489604,0.9454545454545454,0.9417344173441734,0.9523809523809523,0.9595959595959596,0.9612817089452603,0.9647887323943662,0.9654827413706853,0.9634408602150538,0.9586206896551724,0.9560433574207894,0.9484848484848485,0.9523809523809523,0.9457627118644067,0.950009500095001,0.9571647007426825,0.9613744349460998,0.9673790776152981,0.9661277906081601,0.967741935483871,0.9642857142857143,0.9636767976278725,0.9573542210617929,0.9578544061302682,0.9557522123893806,0.9512195121951219,0.9533236090852261,0.9644970414201184,0.966565501375722,0.9696969696969697,0.9724137931034482,0.9693877551020408,0.9668789808917198,0.9629320858999892,0.9606986899563319,0.9614697311266289,0.9582985821517932,0.9529538777941488,0.9507042253521126,0.9642857142857143,0.9665871121718377,0.9683666881859264,0.9698996655518395,0.9705882352941176,0.9661563035686458,0.962278675904542,0.96,0.9585970785149117,0.9559322033898305,0.9560975609756097,0.95565836446015,0.9615044729042608,0.964824120603015,0.967741935483871,0.9683666881859264,0.9666666666666667,0.963623223319682,0.9620318111852232,0.959349593495935,0.9558823529411765,0.9547738693467337,0.9530292716133424,0.9536423841059603,0.9603841536614646,0.9654827413706853,0.967741935483871,0.9710425138632163,0.9693396226415094,0.9666666666666667,0.9620277519689924,0.96045197740113,0.9577836411609498,0.9550561797752809,0.9528301886792453,0.9612886464016628,0.9652736904061212,0.9719222462203023,0.9776883392291471
29,11,Connecticut,State,0.8960153301585729,0.904952770280997,0.9105691056910569,0.9171762090050027,0.9228549104651348,0.9318181818181818,0.9245225826007881,0.9262689885142645,0.9057532204906729,0.9141414141414141,0.9090909090909091,0.9003104518799586,0.8914386584289496,0.9039348884901308,0.8987141968158228,0.9119496855345912,0.9209366928047412,0.9291918926033167,0.9306654257794323,0.9123809523809524,0.9073037108394013,0.904071773636991,0.895426504593474,0.8974079050498265,0.8833788706739526,0.8874437218609305,0.9004899742396213,0.9020584578836142,0.9237875288683602,0.9295930007419166,0.9270535255466712,0.9254627313656828,0.9153880284688121,0.9170487703209671,0.9083486425801184,0.9098565411950513,0.9113757890411597,0.9031140579602175,0.919544707361209,0.9274835189815868,0.9410892923304928,0.9456066945606695,0.9457769816427541,0.9449694274596998,0.940932595291814,0.9301124337119058,0.9242761692650334,0.9215376513954713,0.9176739952492108,0.9177760710018774,0.9204090706980881,0.9264406469628401,0.9397590361445783,0.9489993544222078,0.946157485221097,0.9424657534246575,0.9330344634351359,0.9252313078269567,0.9252663799150964,0.9169213670464018,0.9155433315198775,0.915,0.9168241965973535,0.930119833415183,0.9394956274150905,0.9497347070548272,0.9498207885304659,0.9434628975265018,0.9349830749519539,0.9290138161029061,0.9245283018867925,0.9164934456272782,0.915846511627907,0.9148084619782733,0.9191295875284183,0.9313556398758193,0.9467667023937121,0.9524565501704729,0.951694321667512,0.947841726618705,0.9378140006908644,0.9331651954602774,0.931272875152501,0.9267431597528685,0.9291457286432161,0.9251728344855632,0.9346066096971978,0.9499136442141624,0.954639175257732,0.960024000600015,0.9630403584162361,0.954954954954955,0.9515570934256056,0.9483392491866343,0.9420529948786462,0.9359500991607854,0.9347568873175343,0.9333333333333333,0.9433962264150944,0.9559776392582587,0.9651162790697675,0.9696785930867192,0.9673115410273516,0.9606261705378285,0.9563825530212084,0.9503784693019344,0.9473469300036534,0.9403761504601841,0.9382352941176471,0.9362689164247895,0.9449081803005008,0.9567772870112874,0.9614634111243421
30,19,Iowa,State,0.9176638655462185,0.9234598178159666,0.9320113314447592,0.9465253782914334,0.9546061415220294,0.9567617295308187,0.9411764705882353,0.9428571428571428,0.9399823477493381,0.9367894497498863,0.9298998569384835,0.9311740890688259,0.9240506329113924,0.9219512195121952,0.9192307692307692,0.9358446144791054,0.9401197604790419,0.9479239387600276,0.945479641131815,0.9401754385964912,0.9370196170654752,0.9373354397051079,0.9296502885249301,0.9280544912728821,0.918648310387985,0.9181871689228959,0.9247104247104247,0.9412550066755674,0.9517643250242797,0.9561304836895388,0.9556503989608461,0.9522893420546364,0.948905109489051,0.9483117965819091,0.9428571428571428,0.9386666666666666,0.9429238985313751,0.9411764705882353,0.9428571428571428,0.9543992462148287,0.9588865020952917,0.9655172413793104,0.965166908563135,0.9619377162629758,0.956,0.9516129032258065,0.9490196078431372,0.9404388714733543,0.9411764705882353,0.9354120267260579,0.946139180171592,0.9566184649610678,0.9626168224299065,0.9680968096809681,0.9661016949152542,0.9636363636363636,0.9560867148415787,0.9534246575342465,0.9538706126941421,0.9476190476190476,0.9459961386912397,0.9506255198939211,0.9560867148415787,0.9648506151142355,0.9710088707861536,0.9727782225780625,0.9705882352941176,0.9658502932045533,0.9641470862824635,0.9584817647225701,0.9548313321898227,0.9523809523809523,0.9554140127388535,0.9557109557109557,0.961038961038961,0.9690415785764623,0.9744186046511628,0.9776536312849162,0.976,0.9732360097323601,0.9690396888408158,0.9649749821300929,0.958461713483945,0.9579439252336449,0.9547738693467337,0.9523809523809523,0.9647058823529412,0.9711595055915244,0.9771428571428571,0.9772727272727273,0.9781738785232235,0.9746835443037974,0.9708958617553434,0.969687438372736,0.9653431900268369,0.9556617519942703,0.9565217391304348,0.9582487677587707,0.9650655021834061,0.9739405106607002,0.9791005840871643,0.9830361026533275,0.9791400595998297,0.9747961452928094,0.9707298999629492,0.9642857142857143,0.9644246803779878,0.9594594594594594,0.9550561797752809,0.9583333333333334,0.9628217349857007,0.9686769372077488,0.9773182121414277
31,34,Mississippi,State,1.0033030303030304,1.0106861842105264,1.01234264276782,0.9927060505002382,1.0099660249150624,1.000455764075067,0.9765452652261644,0.988856,0.9885708024272677,0.965604311008468,0.9844069444444444,0.9696969696969697,0.9554530737378732,0.9536108108108108,0.9566630824372759,0.9822171052631579,0.9766637396914926,0.9608904505570002,0.9761285444234404,0.9537804578754578,0.9821444444444445,0.9843908963999961,0.9646463487832235,0.9640070035017508,0.991940511356832,0.975832339550502,0.9980313131060203,0.9827157190635452,0.9928055555555556,0.9891218130311614,0.9878877551020409,0.9821647058823529,0.9924120357233803,0.9776751347190146,0.9911396161777344,0.9909023174012,0.9637282993426597,0.9715946835956424,0.9734513274336283,0.9754,0.9829430894308943,0.9838187702265372,0.9768284500111832,0.978630581568265,0.9799861973775017,0.9612479108635098,0.9749277510188958,0.9683182406209573,0.9551916666666667,0.946969696969697,0.9586868496585865,0.9649122807017544,0.9731672438117225,0.96426901478841065,0.9817575204773348,0.9795748228428511,0.9731081926203877,0.9681555555555555,0.9679750718460396,0.9642207398423287,0.96,0.9674418604651163,0.9568069983597595,0.9822589454648927,0.9846153846153847,0.9941837397539572,0.9840122144798085,0.9700333555703803,0.9615384615384616,0.9688658265381764,0.965,0.9637270792392021,0.9649122807017544,0.9578270192994996,0.9736842105263158,0.96629430627934,0.979706088173548,0.9814078708625209,0.9879206212251941,0.9761633334980097,0.9680365296803652,0.9690721649484536,0.9751084389022132,0.9770450261428986,0.9675355640152274,0.974025974025974,0.9828448892065761,0.9851470142467414,0.9866309204647006,0.9909873062285344,0.9854861813279407,0.9818845974872034,0.9796539305377323,0.9780464371497197,0.97911227154047,0.9811653914067098,0.9720255149790302,0.9661162019652585,0.9770114942528736,0.9776536312849162,0.9775341512224832,0.9828448892065761,0.981673866006096,0.9777777777777777,0.9738461538461538,0.9814691358024691,0.976322296649423,0.9697652173913044,0.972972972972973,0.9712380158399333,0.9894459102902374,0.9909049567985448,0.9916535891205743
32,6,Arkansas,State,0.9155645981688708,0.9239130434782609,0.9358974358974359,0.937417719852554,0.9422850412249706,0.9411764705882353,0.9333333333333333,0.9395348837209302,0.9307359307359307,0.9209209209209209,0.9266457240132675,0.9176470588235294,0.905511811023622,0.9259259259259259,0.9257714762301918,0.935251798561151,0.9345794392523364,0.9318518518518518,0.9298998569384835,0.9322033898305084,0.9238095238095239,0.9251471825063078,0.9215376513954713,0.9283276450511946,0.9246374684841892,0.9230769230769231,0.9297297297297298,0.9447943682845499,0.9438202247191011,0.9460834181078331,0.948238364506307,0.9441860465116279,0.9396984924623115,0.939465116385862,0.9444182288221932,0.9433962264150944,0.9418604651162791,0.9372071227741331,0.9516334236230813,0.9520500347463516,0.9559939301972686,0.9575757575757575,0.9569866487888284,0.9503807617673197,0.952076677316294,0.9411764705882353,0.9444814938312771,0.9417304296645085,0.929691113400328,0.9309606236029117,0.943089430894309,0.9485294117647058,0.95,0.9549795361527967,0.951310861423221,0.9468822170900693,0.9483474846342814,0.9466666666666667,0.9461226883137946,0.9381740647412289,0.9388888888888889,0.9395841506473127,0.95,0.954118873826903,0.9565857247976454,0.9557522123893806,0.9574468085106383,0.9550561797752809,0.9523809523809523,0.95,0.9498207885304659,0.9495798319327731,0.9435912774369486,0.9515994498424952,0.9583098591549296,0.9628803932969762,0.9662980516061085,0.9636363636363636,0.9664429530201343,0.9612817089452603,0.964172813487882,0.9601449275362319,0.96,0.9514285714285714,0.9568862275449102,0.9535020600353149,0.9609949123798757,0.9639869043288468,0.9696296296296296,0.9694323144104804,0.9677315229388368,0.9654722540882201,0.9603841536614646,0.9614949037372593,0.9589533093894305,0.9587628865979382,0.9575233981281498,0.9616127960261658,0.9617486338797814,0.9693196976433971,0.9712008547008547,0.9727782225780625,0.9710391822827938,0.9652509652509652,0.9643605870020965,0.9627406851712929,0.9593220338983051,0.9565217391304348,0.9572103362045012,0.955863527578338,0.9642601858470335,0.967741935483871,0.9696969696969697
33,23,Kansas,State,0.9714285714285714,0.9676180904522613,0.9878679311556023,0.9978615384615385,0.9922873481057899,0.9938650306748467,0.9636662830840046,0.9579215167588427,0.9611721386928506,0.97353595255745,0.9507315212484291,0.9494353109363831,0.9472419106317411,0.9330143540669856,0.9454949944382648,0.9555271565495208,0.9666444296197465,0.96448,0.9629792147806004,0.9649122807017544,0.9538461538461539,0.9554418604651163,0.9568984228251581,0.9477687626774848,0.9566184649610678,0.945,0.9646803682159069,0.9733036707452726,0.984586046511628,0.9764567392583873,0.9779692307692308,0.9641653846153846,0.9616858237547893,0.96,0.961540927028018,0.963082667221519,0.9672040022234575,0.96,0.9716382657150491,0.9722934838378656,0.9838100558659217,0.9888539582737925,0.9823529411764705,0.976371976647206,0.9674185463659147,0.9740470397404704,0.9681498632849682,0.9714285714285714,0.9607935490126085,0.9629629629629629,0.9677272727272728,0.9772727272727273,0.9882987848463188,0.9874499332443257,0.9853137516688919,0.9814814814814815,0.9693846620187936,0.97104,0.972320202020202,0.9657675996607294,0.9565987599645704,0.9583333333333334,0.98,0.9815527638190955,0.9874921826141339,0.9872340425531915,0.9821860465116279,0.9799756097560975,0.9819419695386815,0.973457836182443,0.9650885296381833,0.9680140280561123,0.9672745358090186,0.965505346671266,0.9705882352941176,0.9818451278251205,0.9975806451612903,0.990909090909091,0.9848484848484849,0.9812526565820727,0.9754601226993865,0.976491862567812,0.9714928732183046,0.9720101781170484,0.9629629629629629,0.9689099526066351,0.9770114942528736,0.9894228432019159,0.9961538461538462,0.9950526315789474,0.9879575065604714,0.985,0.9777678968430413,0.9761904761904762,0.9755349393984738,0.9685567010309278,0.9666666666666667,0.9701492537313433,0.9827115559599636,0.9931972789115646,1,0.9986735751295337,0.9864864864864865,0.9799825612809532,0.9816849816849816,0.9780494581828285,0.9714183600530992,0.965270684371808,0.9625,0.96875,0.9782608695652174,0.990049504950495,0.9932576687116564
34,55,Utah,State,0.9701480592236895,0.96875,0.9961758793969849,1.0052028904947192,0.998084149832169,0.9874999218745117,0.9927355623100304,0.9924966666666666,0.9737622877569259,0.9841415670232851,0.9968307692307692,0.9749515816655907,0.9642895263509006,0.9902335226628634,0.9872311557788944,0.9840969212817596,0.9831460674157303,0.9995160256410256,0.998372,0.9997985611510791,0.990452778262507,0.9886075949367089,0.9980908391070054,1,1.0074329896907217,1.0073697029233966,1.0215957978989494,1.0254761904761904,1.0344514838279426,1.0152805197290034,1.0160958083832334,1.0308214849921011,1.0237519379844962,1.0152732772792197,1.0241375661375662,1.0232295719844358,1.0267762687634023,1.016319639842431,1.0310577472841624,1.0310719390185803,1.027027027027027,1.0303856041131105,1.0254472611501164,1.0247723861930966,1.0247723861930966,1.0124730520480443,1.0174249605055292,1.0076571428571428,0.9978936282253817,1.0049779498751423,1.0105604719764012,1.0040464309078032,1.010714358601079,1.00381875,1.0053484765097314,1.0031064815804331,1.0022271714922049,1,1.0112392331203113,1,1,1,1,1,1.0046728971962617,1.0104894605216148,1,1,1,0.9984544049459042,1,0.9955359260593581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0213665329117423,1.014820588235294,1.014575593026579,1.0165394402035624,1.00778065950352,1.006433166547534,1.0087336244541485,1,1,1,1.0073260073260073,1.015,1.0161832555818193,1.0169113924050632,1.0140196100245498,1.0063378459525518,1.0052658033310613,1.0004001600640255,1.0003449465332874,1.0004547521600728,1,1,1.0120048019207684,1.0188509835407467,1.0183827655310622,1.0157187767933695
35,42,Nevada,State,0.9658246656760773,0.9545454545454546,0.9495373907138613,0.9516295746439025,0.9594594594594594,0.9558823529411765,0.9591326105087573,0.9554896142433235,0.9490288259309663,0.9454949944382648,0.9433962264150944,0.929368029739777,0.9244992295839753,0.9225413402959095,0.933955970647098,0.9347604409895665,0.9351351351351351,0.9443702769646123,0.9464575446187128,0.9464285714285714,0.9393939393939394,0.9411764705882353,0.9433511506183385,0.9376601836147008,0.9428571428571428,0.9433962264150944,0.9552238805970149,0.9636767976278725,0.9725486274313716,0.9795918367346939,0.9846153846153847,0.9879518072289156,0.9866666666666667,0.9848484848484849,0.9834113143343258,0.9864752809310039,0.9860341512746994,1,1,1,1,1,1,1,0.9873417721518988,0.9835082566075763,0.9743135518157662,0.9681978798586572,0.967391304347826,0.9649749821300929,0.9688888888888889,0.9712230215827338,0.9748603351955307,0.97581317764804,0.9727813229571984,0.9722357254961874,0.9673115410273516,0.9623745556359518,0.963302752293578,0.9591836734693877,0.9603841536614646,0.9644012944983819,0.9705910899821901,0.9725490196078431,0.9731696225557072,0.9754877438719359,0.9758454106280193,0.9724231127679404,0.9718918918918918,0.9692307692307692,0.9672131147540983,0.9641025641025641,0.9654290091520883,0.9657534246575342,0.9717783417764805,0.9771986970684039,0.9767487290638561,0.976878612716763,0.9769141943506839,0.9757575757575757,0.9733333333333334,0.9707275904573114,0.9705882352941176,0.9715597682991048,0.9701950957005052,0.9726156751652503,0.9782608695652174,0.9825622222222222,0.9843260188087775,0.9863945578231292,0.9883953581432573,0.987385819921705,0.984188447886415,0.983358547655068,0.9817351598173516,0.9817771889356028,0.9807767752059631,0.9836065573770492,0.9899888765294772,0.9916666666666667,0.9926913033035831,0.994789199431549,0.9917355371900827,0.9870898332436794,0.9828009828009828,0.9786780383795309,0.9719839908519153,0.9686442098206804,0.968,0.9692307692307692,0.9719444444444445,0.9763313609467456,0.975609756097561
36,41,New Mexico,State,0.9318935334047874,0.9716430358632193,0.9456777777777777,0.962104854368932,0.9524749868351764,0.9668202898550725,0.9333941747572816,0.9530188756807918,0.9338793229456501,0.9519652173913044,0.911263309352518,0.9244418181818181,0.9282263630089717,0.9375977121067683,0.9291060707138092,0.9215923953539338,0.9226770630279402,0.9440443380149263,0.9347024749868352,0.9302325581395349,0.9273182957393483,0.9342773333333333,0.9339675135038593,0.9287356321839081,0.9299969221298862,0.9317402750913389,0.9260261363636364,0.9411850688060617,0.9690357142857143,0.9569377990430622,0.9511964066966109,0.9654934437543133,0.9379808325220531,0.9491729751181197,0.9434035087719298,0.9716285714285714,0.9454545454545454,0.972972972972973,0.9682919871794872,0.974844113541182,0.9698492462311558,0.963855421686747,0.964625,0.9717868338557993,0.955280701754386,0.9507437044010355,0.9503189493433396,0.9670933333333334,0.9484404426036926,0.9493537192576573,0.9503189493433396,0.9674805194805195,0.9672727272727273,0.9708649468892261,0.9612573099415205,0.9636363636363636,0.9624597423510467,0.9579166666666666,0.947807486631016,0.9653527272727273,0.9620725226633323,0.9666666666666667,0.9683666881859264,0.9792941176470589,0.9733333333333334,0.9796371428571429,0.9767808853491388,0.9788359788359788,0.9730464285714285,0.9644444444444444,0.9685494152046783,0.9648780487804878,0.9608190913878117,0.9616144975288303,0.9770992366412213,0.9773581681476418,0.9840490797546012,0.9876865954383571,0.9838709677419355,0.9853042424242424,0.975609756097561,0.9759809523809524,0.9726308724832214,0.9666666666666667,0.9632368421052632,0.9736842105263158,0.9819137963231027,0.9908675799086758,0.9938710443193106,0.9894736842105263,0.9842841298836862,0.9822090437361009,0.9794505685061199,0.9758363636363636,0.9810578984989278,0.9805555555555555,0.9748589020010262,0.9723076923076923,0.9846720946247013,0.989247311827957,1,0.9968424376381434,0.9961776061776062,0.9864734173244811,0.9927131367292226,0.9855502037791775,0.9856784728878046,0.9779851093531875,0.9821240601503759,0.9905584829210257,0.9958614301593183,1,1.0023310023310024
