RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
51861,El Monte,California,267,390100,383200,378e3,356100,346700,343400,348400,335800,322e3,302500,299100,292200,281e3,277600,281600,283200,290300,299100,304200,312100,311600,326300,319200,311900,300900,307400,309800,311500,297500,309800,316300,327500,321300,315800,303800,288300,29e4,288600,298e3,300700,292e3,294100,286300,293400,289600,278500,281500,266200,276900,275600,291800,302500,297100,300900,299200,321300,316300,319400,310800,317900,317400,328200,323200,322200,327100,346300,363600,368e3,362300,358800,367400,386e3,371500,361600,355500,379200,382100,380700,388e3,402500,392700,381400,380900,384100,388700,377e3,392e3,402500,420100,422400,405300,391100,396900,412500,406300,404100,395300,420700,430200,434600,423900,420100,422100,427600,432500,438700,446500,442300,456900,457100,466800,461700,463200,464700,468900,473600,486900,496700,495700,498900,505600,508100,511700,510500,517700,512700,510500,512400,503900,500800,480800,461600,450700
39767,Miami Gardens,Florida,268,,,,,,,,,,,,,,,,,,73400,80700,85300,84600,78400,68e3,67100,67400,68900,73200,77e3,79e3,79700,77100,76500,75300,71300,69700,66800,66500,67400,69300,72500,69900,68800,69900,75500,76500,81e3,78200,76400,70200,72400,73800,81700,82300,87300,81200,74300,74900,81200,88600,85e3,80600,82500,87e3,92700,95900,96600,93800,91200,94400,93e3,1e5,103200,113700,114700,113200,111800,111600,110700,110200,110600,112300,122200,122900,125300,119500,122800,124e3,125200,129e3,132200,147500,150800,154e3,141500,138700,140900,151900,158900,158400,152900,150200,161700,166100,168200,179600,187300,194700,181e3,174500,172100,176600,181e3,188500,192500,202e3,206900,207100,206700,209200,207100,200500,194200,207800,22e4,220700,219700,227700,227600,223600,218800,227800,222500,
4406,Downey,California,269,461100,451800,429300,418700,412900,395900,384700,380800,382400,379900,367700,363500,363400,364700,371e3,371e3,378900,372e3,368400,363600,368500,367100,362300,365100,376800,382800,372e3,368400,372200,373800,372500,366800,37e4,369200,368400,364200,346400,348200,331200,342e3,328800,333600,326e3,338600,345900,357900,342600,338800,331200,337800,341700,344100,344600,342400,339300,344400,343e3,345400,355600,358500,369300,367700,372500,369200,372400,390300,403300,415500,413100,414500,412500,408900,417700,413500,426200,426900,434100,435600,437900,439400,440400,431400,478100,480300,482900,438900,435800,474200,484800,491200,460900,452500,457800,469400,479600,49e4,482800,495600,500600,514400,513200,505700,500700,509400,498200,503100,486600,504100,507800,520300,523900,523600,519500,519400,522700,527400,536200,544200,555200,561400,557100,55e4,547200,560700,563400,561700,567400,571400,573e3,558200,563800,562800,567700
7453,Tracy,California,270,,,,,,,,,,,,,,,,,,,227500,233e3,243500,253700,259400,257700,249300,247500,247600,242600,238300,234e3,245100,244100,243400,237200,236900,239200,241900,237500,236900,229400,232500,231700,240700,243e3,239300,239900,238800,241900,234e3,231100,237500,243800,256600,254200,265900,263200,272e3,272500,281600,279900,286900,291700,315e3,316700,330600,331e3,342900,338700,341900,341e3,353200,363800,368600,363300,354900,358600,364100,367e3,369600,372500,368300,371700,373400,386e3,386200,387700,388e3,392600,390600,394800,391500,390300,390100,401600,410500,416300,403100,406200,409500,421300,428300,427800,433900,434200,433400,430600,430300,432500,437100,448500,456200,461e3,452900,453400,450500,455e3,461900,468800,473500,475300,486300,493200,494300,487200,504700,514400,519900,503e3,488800,490200,490700,492500,
34543,Ventura,California,271,465100,446700,430900,413600,401800,396400,379100,370300,361100,352300,363400,365400,371e3,365e3,364900,371700,364e3,372400,374600,383e3,377600,382800,376200,379300,390500,404100,400500,386500,379400,379400,362e3,359600,353600,350500,336200,335500,350200,363300,365800,352100,337900,335400,338600,332400,322400,319300,334500,344400,361600,354600,350500,352100,363500,374900,371500,375900,375700,380900,381400,392200,397700,405500,411200,420700,432e3,423200,424600,417400,432400,442500,459400,466500,462400,454500,448300,443300,451300,461e3,476600,479700,460100,450900,438100,460200,465100,478300,482600,485400,484300,479300,485800,493300,494200,497800,511600,519900,524800,516200,512e3,522600,515600,530600,513100,526500,524200,529e3,524600,516400,542600,550900,563400,542200,541800,542e3,543700,541e3,545900,549700,578300,572900,600200,579500,579500,554700,555600,562600,578100,596500,594900,593600,,,
6218,North Charleston,South Carolina,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139400,141200,141200,139800,143900,139100,140300,140700,143400,165600,164600,169700,149300,149900,149200,153400,159200,146400,144700,144300,163600,188200,188300,183400,158200,156400,156600,173200,173900,176e3,164600,161100,162200,180400,189100,191400,177200,174500,171300,171900,175200,180100,178800,176500,171300,
39420,Lewisville,Texas,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199800,198800,200400,203900,208200,212900,215e3,212700,205400,209200,212700,216600,215700,219100,223400,227100,229600,230400,232300,232700,238e3,232900,233200,232e3,237500,238200,234200,235200,234200,242200,247100,250600,251300,261700,265e3,265300,260700,255400,255500,251200,253300,258100,267300,277600,277300,274900,265100,269600,271300,278e3
14542,West Covina,California,274,416800,404600,387900,381700,382400,387700,384900,369100,354500,354600,351100,350500,346400,339600,328300,325200,338800,355700,353200,344200,342500,349e3,354500,342800,348400,349600,360600,355100,357800,354600,356e3,351400,350200,346900,330900,317900,306800,318300,321800,325100,321500,329e3,333100,329300,324600,319700,317500,311e3,301400,298200,302200,312e3,327800,330300,333e3,332300,339900,337100,336900,331200,345100,354300,368500,378e3,386800,393700,392800,397900,390800,391100,395600,410600,421e3,421700,419800,414100,419e3,429600,442500,435600,433600,433e3,436900,445500,443200,448200,442800,450600,453300,453400,451900,452700,455800,460500,468600,467300,467700,468400,480300,485100,482500,475800,483500,466900,473200,467400,487500,492e3,496800,495700,488900,487300,488300,494300,496100,512200,525900,544300,548200,546700,544500,533600,529900,533500,551200,564600,567e3,552200,,,,,
13554,Rock Hill,South Carolina,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127300,130700,120600,113400,108800,122100,130800,129700,126300,121600,124400,122600,130800,136300,141100,135900,131900,128700,132400,132400,133e3,136e3,135800,137600,135800,133400,133400,135700,140800,134100,135200,134e3,141700,142700,141300,143900,140800,145500,145200,147900,147400,146500,150800,153400,158900,155100,155200,156500,160500,161900,153400,156200,149800,149300,144500,154100,165400,167800,170100,168900,170800,167800,167e3,166100,164200,167400,168500,173500,177600,176100,173500,167900,178200,183700,183e3,172500,163800,167500,171300
41802,Yakima,Washington,276,163500,160400,163600,155100,151500,157100,156900,156700,154400,160100,158500,159700,156800,156500,156700,160400,162900,158200,150300,151100,149400,149700,152900,158900,168800,165500,165100,156800,152400,150500,154300,164500,163800,164100,160700,152600,155700,156400,169200,165300,156800,158600,166200,173600,169700,163900,161500,163200,159200,160700,157500,164600,156500,160400,153300,157500,155300,162700,161900,160100,157e3,153800,157100,156e3,161700,159900,159900,161600,161200,161800,167100,17e4,167e3,165600,164400,165800,160600,161700,156600,159500,162200,172e3,164300,158500,164700,173e3,177900,175500,179600,182300,179600,177800,180300,184500,202400,198300,194900,178400,181200,181500,186500,189400,194700,196200,194700,192500,210500,218700,223300,209e3,207600,212300,21e4,210200,209500,209300,210800,210600,213400,215200,219500,222600,222e3,229700,232100,232200,225400,226200,235100,225e3,231100,223700,240200
47322,Redding,California,277,248e3,250100,245800,240400,232900,228100,220800,215100,218800,222600,228200,222e3,214200,218e3,210900,211500,195300,196e3,198200,198300,199300,200100,203800,204600,197200,191100,183500,182e3,178400,177100,177e3,178400,181e3,178600,177100,172700,170300,167500,158900,163700,163800,169800,169600,164900,165100,163200,167500,167800,169400,168200,164400,165e3,164900,167300,167200,177700,185600,188700,187700,189700,192500,193100,196500,199800,207500,208600,207600,205100,207e3,204100,205100,207200,217300,217600,208500,207500,214400,220300,220200,219700,223900,226500,225200,229300,230200,236700,236100,236e3,231900,233500,238800,234800,238200,232100,238900,230900,231600,227900,230200,231e3,229500,234700,237700,251100,251600,255500,248200,252300,252300,259200,258700,261200,255400,254700,255100,259300,258300,259300,262600,263e3,262700,261300,260800,263900,263800,272300,268e3,268300,261900,264600,268500,275100,280100
26900,Saint Augustine,Florida,278,224700,213700,227e3,209700,220300,203700,217400,207300,213900,201700,197900,188e3,186400,178100,174e3,168100,168e3,161200,160200,154600,158300,160900,168100,166300,166200,163200,160600,154700,149300,146800,145100,147100,138300,139900,140400,155400,155700,153700,147700,146800,151100,151100,146e3,147500,147700,161100,160900,157300,150800,142400,142e3,130800,131800,132600,139500,143600,152600,153900,166100,159200,163100,147600,142900,141400,147800,156600,157400,159200,158e3,161500,166200,159800,154900,153700,160600,164200,166300,166700,175600,170300,173900,167600,175300,178300,182300,182300,182e3,183800,181600,179200,179700,183600,175400,177100,175900,190900,193400,194700,194100,193500,188900,188600,184400,189300,192900,195100,199e3,195900,198100,200400,210400,215200,218300,215200,215e3,217e3,211200,213400,203700,206700,208e3,217400,228500,226300,227800,223500,226300,225600,241600,258700,278500,285200,280600
31209,Delray Beach,Florida,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120200,111400,112300,117700,124500,127800,143800,148800,156700,143800,136600,129e3,129600,137800,143100,144200,145900,152300,146300,144800,134500,141200,141800,147200,153400,160300,161800,160600,171700,176800,179100,164900,164400,158800,16e4,166600,173200,178700,175e3,174900,168700,169500,173600,176900,171700,165700,170300,181600,191e3,190900,183e3,180200,185100,198800,198200,192900,179100,172900,171900,175700,
25659,Lowell,Massachusetts,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209800,209600,215100,215900,216e3,222300,229400,233300,239100,234e3,235e3,229200,233200,245900,254200,257600,25e4,242600,246700,248400,258500,250100,240900,234e3,244900,253600,257500,258500,
34671,Waterbury,Connecticut,281,145700,145300,148e3,136600,136400,124400,123e3,119e3,118500,112500,112100,108800,113900,110500,117500,115e3,116700,110100,112700,114200,114400,118700,111100,103700,95200,97700,100600,1e5,103700,98300,88400,79300,84700,91e3,91100,89400,82500,81e3,78e3,83400,80600,78600,71100,77200,81300,88e3,92600,86400,94800,94400,103100,93e3,89100,85300,80900,69600,68800,75800,84500,75100,80200,81800,90200,87e3,82800,78600,78700,81e3,83100,79600,73800,63800,63400,64100,72800,70600,73e3,75900,77300,70700,68500,70500,76700,77500,72100,77200,73200,75700,69e3,75e3,71600,68400,64500,68400,75400,76e3,72600,70200,74900,85700,83800,79800,78700,83400,84700,83e3,83100,79800,84400,83100,89e3,85800,9e4,89e3,89200,90400,92100,93100,92700,96100,100500,105200,113700,111200,109600,101600,98800,97200,99e3,99100,101300,95400,
7858,West Palm Beach,Florida,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131e3,132600,135900,138500,132200,133700,137400,143500,143100,144800,145900,141900,127700,121900,128500,136600,144300,144400,161600,165800,167800,156e3,170900,173800,174200,158900,155800,148300,152400,169700,177600,177900,161700,165500,176600,187700,179e3,175500,173100,189500,186700,194500,197100,201600,189300,19e4,192600,204e3,208900,209200,211300,206300,216100,210700,210600,204100,214600,214600,230800,222200,214600,198500,206800,211100,203700,213200,225500,220500,213200,215900,
3975,Carlsbad,California,283,636100,644900,597400,586900,567900,596300,606100,608700,582600,568300,550200,554200,535100,539800,520200,522e3,521400,541600,559400,561200,575500,561200,575600,569100,576500,574e3,560200,559700,557500,557600,574800,568800,579100,552300,553e3,556700,565e3,569800,550200,546700,538100,542700,542700,541200,531400,520700,504900,520700,510900,525e3,514e3,547400,547300,544e3,539800,548500,559500,563300,565100,580200,582700,607e3,619e3,624e3,619900,610600,619800,614500,618500,620400,628800,655700,654700,655400,632300,639200,650500,663200,665500,667500,677700,675e3,671500,667300,660500,658400,654700,678e3,687400,694100,701200,702e3,681600,679800,682600,702e3,705200,705800,71e4,701400,696800,709500,709200,716300,711500,730800,750300,745500,754900,756600,782400,789500,782100,772500,770600,791100,804700,808100,806400,821300,836600,857600,854800,858900,835900,847e3,866700,867e3,853900,815900,815600,828600,842600
17943,Elgin,Illinois,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133700,132900,142200,143400,171600,172400,175100,152700,148900,168600,169100,173400,154400,155e3,153200,167700,167200,168900,158500,156500,158900,160800,151700,148800,147e3,157500,158300,159500,163300,165100,159500,162200,166200,171500,157300,158700,157700,174200,174200,176400,178500,172500,172900,169200,170900,168300,166300,178800,187600,197600,195800,195100,192300,188300,19e4,192800,189600,193900,187700,198400
13712,Santa Barbara,California,285,,,,,,,,,,,,,,,,,,,,,,,,767900,790300,749900,767500,738200,728e3,710500,751300,73e4,757600,741400,782600,817100,797400,807e3,727600,780200,745900,709200,669400,611800,682600,654100,773500,745800,760200,703500,685200,684400,671500,679200,667400,638700,647700,696500,714e3,705e3,681700,692300,729200,760600,792700,806100,811700,814800,811200,837900,943100,936800,948400,882400,881700,884200,842300,859700,848600,865500,876200,857900,866400,855100,878700,855500,893400,879500,923900,904500,937900,943600,972600,971600,1021800,1008e3,1008800,965600,947200,925600,927e3,919700,938500,905600,995900,977900,1001100,968100,971100,970500,952400,982400,972200,1016e3,1001e3,1051200,1001600,1047700,1016100,1104300,1133200,1145500,1105900,1064300,1067300,1013200,1006400,1008900,1056e3,1060300,1157700,1158200,1140800
35593,Laurel,Maryland,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271700,270500,275200,271500,269100,259500,261100,273400,279600,281200,268500,263500,260500,261200,264300,265800,272800,272100,272400,266100,265800,265400,281e3,286100,298800,287300,288400,278700,296900,313300,314900,312800,297700,297500,285800,288800,289600,289200,286400,289700,292500,297800,321600,335700,331800,299700,286800,289300,301200,300400,301e3,301700,304e3,318900,
18073,Fargo,North Dakota,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190200,19e4,194200,199700,203700,199500,189300,180500,185700,195300,205e3,203500,214400,217e3,222300,209100,203200,199100,204800,213900,217900,236800,234100,222500,199200,200400,209900,207400,207100,208600,216200,215e3,208800,205200,205600,208e3,215400,214800,220300,219500,217700,217700,210200,210300,212600,212500,222100,
41641,West Jordan,Utah,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217900,225300,227500,226100,222600,227100,224900,230700,231400,233600,230400,228100,232400,227300,229900,225200,232900,232200,234300,234e3,232500,237400,241500,247e3,243e3,244e3,244400,247300,247200,246700,246500,246800,252300,256500,265600,266e3,264900,260600,259200,260400,262500,267e3,275600,274e3,273700,265400,279400,280400,285200,274500,278700,287800,295900,291400,293400,298200,307200,31e4,310200,318600,315100,315600,303100,304e3,302600,313900,326800,334900,339300,331400,330800,333900,
11726,Greenville,North Carolina,289,125400,126400,124300,124300,126200,123800,117e3,127600,141200,146600,132300,116700,117300,120600,121600,125500,129300,130300,129900,128400,132200,129500,129100,126300,119800,115500,111300,121300,126e3,127200,127500,122600,126800,119600,124800,125e3,131300,129300,123800,122300,120600,123200,122800,132400,133600,130900,125500,124800,129900,123e3,116600,111900,124300,122800,124500,121300,136200,124200,119600,120800,142700,138700,130500,124400,133600,132600,134100,122900,117300,117800,125200,128700,125200,122800,123900,119200,124300,121700,128500,123700,123900,125400,136400,137400,133100,125900,127e3,128500,126100,126700,123400,130500,132100,130700,112200,108500,110800,123300,123300,123400,121400,127400,127800,129900,126500,124600,126300,122800,122700,121900,127900,136300,134900,131900,124700,125500,130100,132100,132600,138900,148500,146800,140700,133400,140800,138800,148300,145300,150200,143200,144e3,141300,
19172,Manassas,Virginia,290,,,,,,,174400,172500,166600,160600,156600,161e3,161200,165300,159900,171200,173600,180600,179300,192e3,192900,227e3,221400,226100,202500,199900,202600,194900,198700,197500,208400,211900,214800,204800,193900,194100,196200,209800,201400,210500,210100,226800,237300,24e4,230600,209600,216500,231100,244900,246600,245300,247400,253100,256700,268500,268900,273900,259e3,254600,239200,254400,259500,275300,280400,274e3,276100,269900,279500,278800,276700,275800,269400,270800,265200,271800,273500,283200,289e3,290400,287100,277900,281600,285900,292500,292400,297900,297600,302e3,298e3,298600,297200,292800,286500,280400,303400,317e3,314400,296900,299900,305900,306e3,298700,304100,307200,315400,302600,307800,305900,321800,313400,309800,301400,303400,304900,307200,308900,319400,329300,326800,318900,319400,343400,346500,342900,322900,318100,327500,340800,347600,333800,336900,342800,
11914,Hillsboro,Oregon,291,259200,252600,248400,249500,252200,254900,250600,243300,233300,230500,224300,230900,232200,238200,234900,231500,232500,231600,231700,229900,223e3,217100,205500,205700,214600,217400,215600,199400,201700,202600,206600,204400,204800,208700,213900,205700,190300,179e3,177100,184700,190600,193900,193e3,184700,179100,178500,177e3,176600,178900,187200,195400,193600,198700,201800,207100,206300,212400,217100,211700,210500,215e3,225200,234300,234100,239700,233e3,231100,230500,236200,243600,239300,239700,240300,245900,245800,249200,255700,256200,255600,250700,248400,244700,246400,249300,253500,254400,257300,257700,260200,263700,265900,269200,273500,277800,280900,283100,288e3,294700,299400,307500,304100,297500,298500,305500,318100,320500,325200,333400,332600,335900,329600,329900,327100,332e3,338600,346200,344200,347300,347700,349400,344700,345100,355700,367100,371e3,371400,368900,366600,359700,366700,364400,367400,364700
45548,Green Bay,Wisconsin,292,109e3,108600,110400,115300,113500,113700,112300,123100,117400,116500,114800,110100,104200,98500,105400,102900,97600,100200,105700,109500,110300,113700,121300,119100,118900,112200,111e3,109600,99300,100200,99700,104500,106400,104300,115900,106600,108800,102700,108400,106900,105100,106700,104200,101100,104500,103300,105100,106100,118100,115900,108900,98800,99300,105100,101900,104200,103300,104200,106800,103800,120900,119900,118700,106900,104100,105400,103500,101800,104500,105700,107800,102600,102700,102900,109900,111700,117400,118300,123600,122100,116900,109500,108600,11e4,111300,109600,110600,113200,114400,114100,105100,107e3,11e4,118800,116700,121400,123800,128100,123800,123100,118800,115e3,116800,119200,123500,124300,132800,134800,134900,126700,125800,122700,125500,127600,127700,127100,125100,129800,129100,131900,132200,134200,130300,132400,129200,131800,128700,134400,136e3,137600,137200,139e3,140700
53787,Palm Bay,Florida,293,138400,127200,117100,11e4,105700,105800,103600,102800,99100,97300,92e3,88900,85300,83400,83800,81700,81800,76900,80900,80600,83200,83500,83100,78100,77300,77400,80900,78400,73500,72300,71e3,70600,70400,66300,67600,66300,67900,67400,62100,65100,63500,68700,69100,73300,73700,70500,69400,69500,71e3,71e3,70100,71400,72200,73600,74100,74300,78500,79900,80900,8e4,81e3,80600,80200,80500,80800,81800,82500,83900,86e3,85600,85600,81400,80700,82100,85100,87100,89e3,89900,91200,95200,96400,99600,98600,101100,102600,105700,109600,112100,112400,113900,114900,116e3,118400,120300,123300,124400,126e3,130400,132100,133800,131500,132100,134400,136800,138600,138700,139500,141200,144300,145e3,144600,145100,149800,152200,153900,154900,156200,158700,160700,161600,159200,160100,159800,163400,161100,162900,162800,169400,173700,176900,181800,184100,184500
53636,Norwalk,California,294,378300,347500,339800,322800,319700,309400,308e3,303800,293800,289100,279400,276400,269e3,260300,255800,255200,260500,258900,262e3,264300,269700,27e4,267800,267500,268300,272100,277600,282500,286100,283e3,280700,278100,273100,269600,266600,271600,270500,269400,264600,261500,26e4,258900,255900,253200,250500,259400,263700,265100,257700,257600,259600,262e3,262800,262400,260200,265200,270300,286800,294e3,301600,296900,299100,313100,320800,329e3,323e3,325600,321300,326100,336600,343300,344e3,344300,343300,348900,352100,349600,348200,348100,354200,361400,362300,363e3,368300,374600,381e3,376600,374700,381500,383200,389400,387800,389300,387900,385700,387300,387800,392200,395e3,402200,402500,410400,412500,421800,422400,426300,423500,425500,425900,430800,434200,436800,440400,443900,446500,448400,445600,444700,452300,463800,472500,471100,465700,463500,463700,464600,466600,467800,478300,480600,491800,487600,
7680,Vero Beach,Florida,295,172500,170300,166600,171e3,163200,165200,156800,153200,139400,139300,132e3,136400,131800,124700,122500,121200,121100,115400,123200,129e3,132400,115800,125e3,112900,113500,93600,102600,106600,119200,116700,11e4,105800,96400,101500,98100,101100,98900,103400,115600,112100,108800,112e3,112600,108400,99200,100400,113900,105600,107300,104300,119900,126800,116e3,106900,110800,121300,122700,123100,119100,127e3,124600,129700,123700,121800,117300,138900,140600,138200,120800,121900,120300,119800,120600,125800,132100,130200,131300,125400,140900,146800,150300,142700,145400,149500,152600,149600,151500,153600,152400,156900,155500,175500,174400,173600,162200,165500,172400,173900,174200,178500,187900,200400,204300,203200,201400,196400,197200,188900,185500,182400,189600,198900,202300,196900,192600,190700,185200,195800,203100,218600,207700,208900,205300,206400,199800,203500,206900,208500,206800,209e3,214700,205600,
19903,Peoria,Illinois,296,112700,121200,110500,108900,109400,110100,113700,112500,113200,111e3,94600,104400,98900,109400,97100,101100,107500,111800,115600,109700,107800,106400,103200,101100,102800,108700,106600,105400,102100,104800,107600,11e4,112700,104100,101200,93700,94600,99400,100800,92800,89500,96200,103500,103700,94600,89100,92100,98200,105200,107300,111300,107600,108100,107200,113600,113900,111400,120100,99100,103900,88200,108300,103400,110500,107900,107800,99400,97600,94800,103e3,11e4,109700,113300,112800,117e3,115100,113500,117700,113e3,110700,111400,116400,117400,108100,102e3,101400,111600,118e3,125600,122500,121700,120200,115100,111700,102100,114500,120400,122700,115700,108400,111500,110600,118900,119100,120400,110600,108900,109400,114400,114600,109e3,107300,102800,104100,110600,117800,124900,128e3,132300,130100,121700,123800,123400,123200,115100,114900,117700,110800,100600,97500,105100,108900,
44515,Centennial,Colorado,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242900,247600,257500,261500,256e3,256200,253600,261e3,242600,246700,245e3,257400,26e4,264800,271900,273300,271700,266100,262200,264600,266300,271300,273200,270500,272500,275500,287100,291800,286600,286900,287800,296800,291400,287e3,291200,298500,303600,302400,303800,311e3,312600,322600,323800,326600,323700,328400,332900,331400,332800,335700,341800,341500,346500,345e3,352e3,355500,358200,358400,357400,367e3,373100,377100,372900,373900,376e3,379200,377600,380900,386100,392300,391e3,394200,399400,403500,405300,404300,407900,414400,421500,421600,424600,418e3,429300,425900,426500,422700,420700,426e3,426400,432200,435900,435e3,434500,424100
11140,Douglasville,Georgia,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500,72300,72100,73300,73400,74900,75300,73100,72700,72900,75800,76e3,78700,81300,87400,93300,97900,95500,96600,95400,99100,97800,99500,99300,98800,102100,103e3,105100,101100,101800,103e3,107900,110300,109900,109e3,109900,112200,112700,112900,113400,115600,115800,136200,137500,138500,118600,125300,128500,131e3,123800,121200,118800,121e3,122900,124900,124400,126e3,128800,131e3,128400,129e3,130500,136700,137400,136300,137300,135700,137700,135400,142200,144600,146500,144200,144300,146200,148300,150900,153900,153500,157100,158500,165300,166700,170500,166300,166100,164500,167e3,165800,
16780,Antioch,California,299,327200,306200,291700,275900,263100,247400,232200,223500,219200,214700,202100,191100,178800,175900,170900,173100,179e3,187800,192400,191100,193200,198500,204500,204500,202200,197800,196800,189200,192100,188500,192300,184500,187600,185400,186100,186e3,181900,184300,176500,180300,173400,173900,172200,173200,176500,174200,173200,173800,179200,189400,183800,185e3,179800,195e3,199e3,210700,209900,213700,209200,217600,216800,229100,231400,252200,271600,286700,292500,287600,288600,294400,293500,298600,299500,307400,306800,303800,300600,298400,297600,300400,302800,300500,303100,306500,309400,308e3,308400,314900,320900,326100,331800,331800,335500,345300,354300,355800,352100,355500,363e3,362600,360200,355700,355e3,357600,363300,371200,374400,377600,381400,378e3,383800,389100,404900,410100,414700,417800,419200,418500,399700,402600,402700,426200,430400,439500,437900,432600,424100,422900,429500,435400,440200,427700,43e4
13256,Perris,California,300,,,,,,,,,,,,,,,,,,,140900,139100,141100,142600,144e3,141300,138600,143700,153300,156200,155800,150600,151700,149900,150200,148800,151700,145700,143500,140200,146e3,149700,151100,151800,149e3,145800,145100,144700,145500,146500,143700,147400,144700,148800,147500,149800,147e3,150500,152500,162100,164e3,173600,177900,180300,179900,178600,184100,188700,199900,207900,214300,210700,211300,210600,218900,219900,229100,229100,232700,231e3,229e3,230300,225900,229e3,231400,235800,237600,240400,243e3,241800,238600,237600,244500,244800,249100,253300,261700,262e3,255800,255400,257500,265800,269100,270600,266300,261700,263100,267900,270100,275200,274e3,279900,276800,284600,285700,291100,289900,294400,297e3,299300,299100,297800,294800,299600,305900,319300,322500,325300,324500,322100,315800,318800,321400,32e4,312800
27228,Springfield,Virginia,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,346300,350600,356600,360200,357800,362100,353300,352200,355e3,361600,360700,352200,356700,365200,366e3,372700,366500,368700,356500,359500,367500,369300,370600,368400,377700,375200,376100,383500,399e3,403400,396400,393600,395e3,393700,391800,397900,408200,411900,418300,416300,424400,424e3,426500,422700,421100,433300,435500,437300,422700,417700,411800,430400,431600,440800,429300,430900,438600,437400,442700,434600,436800,435100,437700,437200,436300,431600,430400,432200,439600,443500,437400,432500,431800,438600,437600,441700,438400,440500,444700,449800,453400,455700,456700,459700,456100,458200,457600,455900,458300,469e3,467100,46e4,447800,453900,462e3,459300,460100,463300,476e3,474500,481200,473100,484e3,487100,493100,
18053,Fairfield,California,302,,,,,,,,,,,,,,,,,,,185700,189e3,190700,215600,220100,216900,210400,204600,219900,209200,224500,211300,215200,205700,210100,212400,199800,185600,181200,185e3,180800,172500,170600,183800,190900,196100,193300,191200,187700,187500,191e3,186100,188300,194400,202e3,199e3,188e3,199e3,218400,219400,220600,219200,233300,219200,215800,231e3,253200,264200,260400,267500,274e3,281500,286200,285e3,290500,294800,298200,295600,306600,309e3,317200,304600,318400,317500,320500,313500,333300,333600,342500,331800,333700,326100,329800,326e3,329e3,328e3,352e3,363800,373500,376200,38e4,380300,382100,389100,391700,390600,382900,383400,375400,377e3,377200,384500,390900,388600,396800,399400,403200,406100,410200,422200,425900,430500,432400,427500,427500,431600,441300,444700,444400,442100,447900,442200,425900,419900,
