RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
3200,Westmoreland County,Pennsylvania,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111e3,108700,109e3,113900,112900,111500,107400,106600,104800,103400,108900,113900,117e3,111800,109300,107e3,109300,111900,114300,116e3,108600,110100,107400,110300,115700,117e3,121100,114e3,113700,113700,113800,112400,112800,116400,117600,116300,111200,112400,113300,115300,116200,115e3,116600,115e3,116300,114100,116900,124400,128e3,125900,117200,117e3,118e3,118e3,117200,120400,122500,123400,121300,122900,124e3,125700,123800,124400,124600,121200,119600,116700,119200,123200,131400,141400,139800,133300,122200,115300
3223,Saint Charles County,Missouri,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184e3,182800,181700,181700,182900,185100,185100,185300,184400,184500,183100,182900,183200,183200,183900,185200,186e3,186400,189300,190600,191500,191300,192500,194100,194800,198300,195800,198500,195800,200200,200300,201900,203100,204100,202100,205600,206600,214500,214400,219800,222800,224400,225300,224800,226300,222600,221700
367,Allen County,Indiana,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117400,118400,120400,12e4,120300,118900,12e4,118300,118900,118900,118600,119700,121700,124e3,123100,123500,123100,117400,117300,119800,128400,130100,130400,129900,127700,125400,124800,127500,13e4,131500,128600,132400,132800,133e3,128500,129500,130300,130100,13e4,131200,132300,132e3,134800,141100,142300,142e3,137700,137100,137700,138700,139900,142e3,142400,143900,144300,148300,145900,149400,149e3,156600,154200,156100
231,Lane County,Oregon,162,233100,229700,224100,22e4,223800,222e3,220300,215200,212800,212300,211100,219400,221400,216e3,203800,198600,203300,201600,200400,196500,199100,201900,205500,209200,207300,203700,197200,196400,196700,196800,198700,196800,194e3,193300,186300,185800,178700,177400,174400,174300,180700,183500,181100,174200,175e3,178700,182400,181400,176600,173900,172200,175700,178100,177100,179100,182700,186400,186900,188800,192400,19e4,193800,195400,204800,205900,209900,208300,205300,202400,202e3,205800,212800,212e3,211100,207100,209900,210200,206900,207200,207800,212200,214500,215900,213300,214700,215600,215800,213600,216400,219500,219500,219500,218400,222600,223700,229e3,229800,229400,229500,230200,231600,231800,233200,236900,239e3,241e3,241800,246700,248e3,248200,247800,248500,249700,252100,257400,261400,262700,259300,259900,269200,272700,275500,267300,273e3,275700,280600,281300,282900,280900,286e3,287e3,297800,292400,290300,281400,285600
1712,Forsyth County,North Carolina,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120900,124300,120200,119600,119200,125100,125400,124200,123100,123100,122700,126800,129900,132500,132500,130100,128500,126900,131200,128500,127300,124100,13e4,126100,128300,124700,127e3,126300,127600,131600,132100,136300,138500,140900,137600,136900,137900,137700,138e3,138e3,140500,139100,138600,137200,140200,141300,144800,144300,145100,143700,146200,149e3,151100,148900,147e3,146900,149300,152e3,154400,156500,155400,150800,151700,152700,156200,157700
2897,Charleston County,South Carolina,164,221200,218200,228100,235300,235300,233200,229900,238e3,23e4,227e3,221200,226700,229200,222800,216100,218200,221500,229600,222500,219300,217100,219500,252200,250800,253600,236700,231900,229e3,221200,231700,241600,241900,246400,238e3,238900,250200,244800,232600,209900,215e3,219300,221900,218300,217800,219900,226400,226800,219600,211500,206500,220300,244800,259500,254200,236600,231e3,234600,242300,247e3,246200,246100,245300,243200,244600,251900,265100,273100,269700,267e3,258900,259300,250800,253400,257600,262e3,257600,253400,25e4,252300,254600,270400,265600,265500,257500,257500,262300,262800,269600,266400,269600,273300,277600,275600,277e3,272400,271600,272600,275100,282600,28e4,279300,272700,274900,281800,276300,278900,281400,289400,284500,279300,281700,292300,299400,299600,291100,285400,289300,300400,312500,321e3,323100,323900,319500,315700,31e4,307100,306200,303200,299500,298600,300800,306e3,297100,298900,300400,
1146,Lehigh County,Pennsylvania,165,189800,184600,177400,173700,169400,167500,166e3,163300,163200,164400,167500,174100,175100,172300,166500,163900,166200,162100,163100,159600,161200,163700,166400,171100,168e3,169800,164800,162200,159700,156200,156700,155100,158500,161600,159900,164300,158300,154900,149e3,147600,145e3,140300,144900,149700,152500,152900,159200,155300,150100,144100,149600,147e3,148100,146800,153300,154500,155700,159300,156700,157700,148300,147e3,146500,151400,152600,153e3,153700,153900,152400,150900,147900,153400,149200,151500,147400,150800,152700,153500,156500,155400,156700,154400,156100,146600,147200,142300,150200,151500,156500,154300,153200,152800,153200,155900,150700,154e3,154800,161200,159700,160800,160200,161700,161300,162500,164400,164e3,164200,162500,161600,163600,163600,166600,162900,163700,162400,163800,162900,167e3,171400,173500,175700,176900,178100,171900,169e3,168600,170200,172e3,172700,174900,176200,184200,184900,187700,180900,178500
1325,Placer County,California,166,366500,359900,342100,331700,327800,326500,325300,316e3,313900,308700,301700,300900,295200,294100,284600,279700,282e3,287800,292100,292900,294400,291300,290900,287700,292300,291500,281300,273e3,272400,276100,279500,276400,274200,268700,263300,264900,262e3,259300,250500,252300,251100,255500,257300,257900,262600,265300,269400,262300,260400,263400,270600,272200,276700,279900,29e4,292100,301200,299300,300500,299600,308200,321700,329700,338700,344900,348800,349100,347200,352600,358e3,359100,363500,360600,360100,358200,359700,364900,365400,372100,376400,375e3,377800,377500,379300,376800,375900,378200,378100,379400,382200,380900,382500,385700,389600,397900,402e3,406700,403800,403400,402500,407700,412e3,415800,421600,425400,428e3,426800,427600,431900,438200,440700,444600,441200,442200,444700,447200,448e3,447600,452600,458700,468e3,474900,480800,482300,484200,479200,477200,471700,478100,484400,488e3,490900,484100,484600,485400,492400
2869,Washtenaw County,Michigan,167,187300,184200,178600,178400,178400,176200,172600,169300,168600,168400,159e3,145200,131e3,126500,126600,132600,138800,146900,149400,148100,146800,145700,147700,143600,139300,139e3,140900,149e3,148100,149800,153900,155400,152600,145300,143800,142900,138500,131800,135500,145100,159500,159400,153100,152200,148500,148900,138100,134800,137300,142300,153900,159900,168300,169600,172e3,168500,176900,178500,188500,177500,172600,165300,176100,179600,184e3,186100,190600,197900,196300,197700,195100,193e3,183700,185e3,186500,195900,195400,196900,202900,203200,209200,205500,205300,205e3,207900,209500,206300,206100,211900,213900,212800,205900,202300,217100,217100,221800,208800,215200,218600,221e3,217500,217500,216100,223e3,225900,236100,239100,248500,241800,237e3,230500,234900,237900,236900,235900,237500,239800,240900,245100,252500,260300,261400,258900,253600,255600,255200,258e3,261100,265400,269200,263500,259e3,261400,266200,271600,
1953,Orleans Parish,Louisiana,168,115100,114700,121e3,121700,128300,135900,139100,133600,120300,122300,127300,130400,122100,117400,125400,131e3,138300,138e3,143600,147700,151700,146900,139800,121600,126600,130500,150100,145700,139800,130100,128400,138300,14e4,152600,148100,146500,126600,117200,113700,121800,126e3,128400,124500,121600,131700,130700,131800,126e3,129500,137700,149100,157500,157600,162900,161800,164700,152500,148400,151600,155e3,161700,162100,160600,162800,167900,174700,177600,176300,175200,167e3,164200,163100,172800,176300,175200,173600,173900,184400,184500,183800,180600,186400,18e4,182500,183300,194700,190900,200900,197e3,196500,200200,214200,225300,214400,212400,204800,195500,196300,208500,223500,222100,215800,218300,211100,214100,218900,234800,238e3,234e3,234e3,237800,236e3,237700,232300,230100,223200,214900,234400,233700,249100,230200,228900,223500,237100,238300,244900,226800,230200,226700,246800,250200,247700,231700,223400,230400,233100
2323,Hamilton County,Tennessee,169,131e3,130800,127100,126400,125200,123500,122400,126900,126900,122900,117800,121100,125200,128800,122e3,122100,119600,121900,120100,122500,126600,125600,124400,121100,124500,126100,126800,125600,120700,121200,119400,125100,129e3,131600,127200,126700,133200,135500,133300,125200,124200,120900,124700,129700,128600,128e3,121e3,128300,127900,131900,126800,128100,127100,129100,126100,134100,134400,135600,129100,126300,125500,127300,132700,135900,136300,137100,135800,135400,135700,138900,138400,141600,141500,141600,138800,138600,141600,142200,145700,147600,150800,149900,149700,149800,150800,155900,156600,155500,152900,153100,154700,150900,149400,150700,155600,158700,157400,155600,158300,162700,164900,164900,167900,172900,173700,17e4,167e3,167900,176300,181300,179400,178400,174800,178300,175600,178e3,179800,183700,187800,187900,191400,188200,182100,181e3,179900,184700,181800,188300,193500,197100,199500,199900,203900,204900,203100,
1894,Madison County,Alabama,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141100,143e3,144300,144700,148800,156800,160100,156500,150500,147300,147800,149500,149300,147200,143100,145300,148600,154100,157800,164200,170200,171200,173900,178400,187500,182400,172e3,161600,161700,168400,170900,172400,168500,167100,171400,176e3,180200,178700,176600
1161,Marion County,Florida,171,148500,144700,141400,139700,136200,129200,127100,125e3,125300,123200,119600,117900,112600,111900,110400,110500,108e3,104300,101500,99100,95900,99100,100700,103e3,99500,97600,94900,91900,86200,81500,8e4,8e4,81700,81900,84e3,83600,82400,79300,79900,79400,78600,78300,79800,79700,82400,85e3,86300,85200,85100,92200,94500,92600,89200,86900,90100,90300,94600,94100,93900,90600,90900,91700,90300,91300,91900,94200,94500,95900,95300,93700,90800,91700,90700,90900,90700,93600,94300,93900,90900,88700,88e3,91100,94300,96400,97700,99200,99300,98100,97200,99600,102900,103e3,102200,103100,105400,105500,107200,108900,114400,113800,115200,112200,112800,114400,118800,121600,123400,122500,122400,122600,124300,126900,127800,128300,129300,130700,133900,134500,136800,137500,139600,138300,138600,135800,135700,136800,139200,141300,144800,15e4,155400,155e3,151500,148300,149100,150600
373,Anoka County,Minnesota,172,202200,196900,195500,190500,188900,188400,188300,189700,186200,182800,172900,170900,171700,174900,171600,169800,166500,166900,166700,169e3,170500,171400,172800,171e3,169400,162500,161200,159e3,16e4,156600,154200,155500,156e3,160200,157400,160300,155300,144700,135800,133300,139300,141600,141200,143400,142600,141100,143300,140300,136900,134100,141e3,149700,152400,152800,153500,154300,159200,159400,16e4,153600,156800,158800,163600,166800,170900,174500,176e3,178100,179400,179100,178100,179700,177700,179300,179800,184400,182800,185e3,182500,185100,187200,189900,191400,193400,197100,200300,198100,197600,197700,198100,199100,196200,198100,200600,209100,208600,209100,206400,209600,211400,211600,212100,211700,213700,214200,215700,216900,218800,219800,218e3,218300,218100,219900,220400,223e3,224800,226e3,228800,233800,235900,234e3,232200,235900,239100,238400,238600,234300,239300,238800,242800,242e3,244300,246900,250200,251500,
2552,Somerset County,New Jersey,173,367400,366800,367100,343e3,333100,329300,339700,340600,345800,351300,352900,341e3,333800,333900,326800,322800,319300,328e3,331100,331300,329400,335e3,328400,337400,330700,345800,343900,341500,345700,356800,358500,350700,348200,347600,344400,353700,346400,367200,354e3,367600,352700,359100,354600,356e3,343e3,346500,333700,319900,303e3,319200,346300,359600,355400,341600,344e3,339100,338600,332900,333800,339100,339700,333900,329300,339500,353800,355100,353e3,352700,36e4,357800,355700,351300,346900,345400,348e3,351600,343e3,351500,360800,367400,356600,349700,348700,335200,332900,330200,331600,326700,333200,345200,363900,360800,356700,338800,339700,327800,334500,330400,346900,353300,349500,344200,330400,330800,332600,336500,336900,340200,343100,350500,347500,341600,339100,340100,337300,334700,334700,342e3,344400,342700,345800,355e3,362100,359900,348100,344700,352400,350100,353700,346900,360700,353500,356700,353500,366e3,
1916,Manatee County,Florida,174,229500,226800,224300,221e3,216e3,218500,212900,202300,185600,175900,175400,173e3,166200,158100,153900,153300,155600,163500,167100,163100,160200,163500,167200,17e4,166700,167200,161600,158400,151900,148200,146800,144200,140500,141600,144400,149800,146800,149900,145e3,143e3,141900,144100,152900,146500,141200,135800,142100,147300,146600,148800,149800,149900,150400,154900,159100,154900,151900,151700,152100,150600,154400,162100,170200,174500,174400,174700,171700,175e3,174100,175200,173300,175200,176600,179200,178800,180800,181700,184100,185900,184400,189800,19e4,193900,194100,199800,203400,207300,206e3,208500,209800,215700,218400,221600,221400,226200,224e3,223e3,220600,224900,228100,232e3,231400,231e3,232e3,231200,233800,234800,237700,238900,237300,238800,238e3,239900,241300,243300,241800,242300,246e3,249e3,255700,256e3,260400,254600,251500,249800,251500,255100,248700,248800,257800,270100,275700,271500,271700,268100,265800
1638,Collier County,Florida,175,326200,311400,305500,311e3,307200,298700,278800,262600,244900,231600,207600,197900,187200,182100,178300,178100,186400,191700,194800,199700,214800,219700,217400,199100,195100,197700,202e3,206100,203200,195900,186700,175700,178200,183200,186700,186900,174200,179300,185400,204100,213800,205700,196600,183500,18e4,176700,184400,189900,195700,197300,208100,216400,215500,211600,205200,198500,201800,209e3,216700,218100,221200,229700,23e4,234700,236e3,241300,237e3,240400,241600,243e3,241300,242600,245e3,246200,25e4,251900,254500,253300,262300,263500,268e3,266400,282500,285200,286300,279100,285600,293200,294200,292600,289100,284500,289100,293700,309600,306700,301500,289200,290700,292e3,294e3,292900,297200,299300,301800,303800,308600,308700,310400,309400,309900,306400,305800,310400,313700,319300,312400,305200,302800,311600,328300,327200,323700,315700,323700,326200,329800,332500,337500,332700,326400,320900,324e3,321100,326e3,325e3
1893,Luzerne County,Pennsylvania,176,99200,96400,92300,100700,95700,101600,104400,101100,95800,89200,91500,94200,91300,88500,86500,86100,87700,92100,93300,95700,100800,98300,97900,92500,96200,91600,88900,93800,92700,88900,87600,93900,95400,91500,81e3,80700,67100,66600,57100,65100,66400,74500,65600,64700,65400,74800,82300,77100,80900,75700,74900,78100,81300,85900,86300,87300,89600,93600,86100,87800,80500,85e3,81e3,80700,82200,88400,9e4,88600,82300,82100,72200,72400,72e3,79800,79700,80200,80200,80800,80800,86200,84300,84200,81600,78500,78800,80100,85e3,85500,86100,88600,86600,82500,79200,78600,81200,81900,82900,83300,79e3,78500,79200,81600,81600,81700,83500,81600,82700,84e3,86300,87700,87700,88600,81500,82100,82900,97300,99e3,104900,98700,94700,89600,82500,84700,82500,89100,84700,91e3,89300,100800,97300,93400,90300,96200,103900,99400,
2912,Cumberland County,North Carolina,177,,,,,,,114e3,113800,114200,115400,116300,120800,123700,126800,120600,117e3,114900,119300,117800,118900,117600,123100,116100,111100,108500,113600,116800,115400,114600,114200,117800,121600,122300,126800,122900,122e3,112500,113300,112200,115200,115200,117500,113500,110700,108700,111900,112100,107100,103300,101900,106e3,106100,104200,102500,106e3,112900,109900,107400,104e3,105800,103100,100600,101600,101800,101700,99600,103400,102100,105200,107600,108400,104300,99500,99700,96800,95300,94900,99900,98100,96600,96300,98600,98900,100900,99300,99600,1e5,102300,105e3,103200,100100,103e3,101400,102700,101300,103700,108100,108800,107200,105400,105700,111300,112100,115900,112900,114500,107600,11e4,107200,108300,105100,106100,103500,104100,107400,111800,113700,111200,111700,112100,112900,113800,115100,116e3,113700,114900,118900,125600,125400,124400,124500,127700,125800,123200,126e3,130600
3269,Saint Louis City,Missouri,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135200,136500,135200,132900,134900,135500,136300,136800,136100,130500,132200,130300,133500,131600,133800,132700,129700,128700,126100,125200,123400,119500,121800,121e3,127800,126400,125200,126700,129300,131600,132800,130600,132600,131400,134100,131400,134300,136200,138400,136500,135800,137e3,138500,139900,143500,145100,14e4,138700,135200,139e3,132800,132600,136700,138400,136100,132900,131100,131600,132300,137700,140900,140800
3158,Chesterfield County,Virginia,179,214400,213e3,211200,207300,207800,207100,209900,211e3,21e4,205800,205700,215200,212400,205300,194500,190300,191100,188400,194100,193e3,197100,198300,204400,205900,200100,193200,185500,184e3,179600,182700,182100,182800,181600,181e3,186e3,185400,184100,178200,174700,172e3,171700,170400,175e3,178300,177600,176300,170300,167400,166300,167700,171500,168100,170900,171900,174400,172400,172300,174900,174800,172600,17e4,171e3,174600,179200,180400,184500,181300,184700,180400,181500,179200,183800,186700,187700,185600,184800,185800,188500,190500,191800,190500,192e3,193300,195200,192700,187900,191100,195e3,200300,198200,198300,200600,204600,205900,205e3,199100,201200,200300,203800,201500,203400,204e3,208400,208600,211800,209e3,211e3,211200,215700,218500,218500,217e3,218600,218300,218800,214700,215900,217800,221900,224900,222500,222700,219700,224400,229100,233700,241800,245e3,254700,253300,256500,253600,255e3,253700,256e3,255600
1171,Marion County,Oregon,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180600,183500,184800,186500,187200,187100,186900,189300,190300,193100,195200,198800,197900,200900,202900,208300,205800,209600,211900,219100,222200,223500,227400,228600,229900,229300,230500,232900,230700,233200,236600,241800,245200,248800,254300,261200,262700,265300,259300,260300,257500,263900,266100,269700,270800,271500,278500,280800,283800,281700,278600,279100
2151,Brazoria County,Texas,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176e3,173700,175400,176800,179500,177800,18e4,180100,183500,183400,184800,185100,187500,199500,199300,198800,188e3,190600,191900,195500,196100,194500,190800,189900,192100,194600,196600,197e3,200100,201100,206200,206200,205500,206300,207500,210900,21e4,212e3,212600,215800,214200,215300,211900,214300,216700,217800,218400,220700,225500,222700,222900,220100,227400,233e3,235800,231600,223900,224600,222200,223900,225700,228500
1887,Loudoun County,Virginia,182,370600,362800,344400,326900,329600,325400,321600,308300,303600,297700,290200,293100,298e3,299900,302700,302900,320400,327200,337300,340500,339600,341900,333e3,336500,342600,346e3,343300,348200,363400,371900,370400,359100,362800,353300,337300,332500,337100,358800,365400,370300,377200,373e3,362900,348500,338900,345300,349300,356500,353700,355500,360500,369300,385300,380200,377300,365e3,375200,378200,378200,383600,387400,396900,397400,406800,410600,413100,409600,403900,400200,403600,407900,412e3,408800,411500,410600,415700,422200,422500,413500,402900,403200,405700,41e4,408600,412500,410700,411900,408600,411900,41e4,413900,415500,417600,416700,415600,412500,420200,422900,426700,419900,418700,421200,426200,429400,434800,433900,437900,436500,436400,438800,440900,443400,437200,437800,439600,445300,445800,448400,441900,444e3,446600,451900,452800,450500,454200,455200,461100,463100,471100,471600,471500,467100,466400,470900,472e3,472500
2515,Rockland County,New York,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382800,378600,378700,380800,385200,376200,374500,371700,375500,373800,371700,363200,360100,360700,370800,373e3,371500,365800,372500,384300,385800,385200,367600,358700,360100,374700,387900,389800,394800,399200,397300,399900,401600,403300,389300,389600,399200,412400,408e3,404600,401400,402100,402600,402400,403200,401800,406200,406100,404900,409300,410900,409800,406300,410900,410500,408700,407e3,411400,410200,413800,418200,426400,430200,433100,436e3,427500,422200,419300,424700,422500,412600,419300,
98,Bell County,Texas,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125400,136700,139100,136600,129e3,126600,135600,134500,135700,130200,133700,133800,131500,128600,130800,131800,131900,139500,142500,145300,137e3,136400,138200,139100,141500,140100,141200,141e3,145e3,145700,147100,144300,146100,146e3,148900,149900,148400,146900,148600,153100,162100,165100,164e3,155800,151300,154200,157e3,160300,158900,
1922,McHenry County,Illinois,185,215400,213e3,203100,202200,194400,197800,196800,201200,199500,205900,208600,213e3,197600,188300,181200,181400,176600,176800,184300,189700,185500,181300,183400,183200,177200,167700,164900,166900,167700,172500,182600,187e3,193800,183500,184100,169200,165100,158500,156900,155300,150600,149600,146500,148800,150700,156400,154100,155e3,149300,15e4,146600,143400,134100,132800,132100,143900,146100,148300,144300,143100,146700,143100,142400,139700,147400,150400,155e3,157300,160500,158900,161300,163e3,167800,162e3,163900,163900,171900,171200,171500,167700,169200,170600,174500,174600,172800,170500,169300,171400,173600,171500,169700,165200,157500,158800,157300,162900,159100,164e3,169100,171600,167400,167900,170600,177900,177700,178700,175200,173400,173200,178900,182500,186700,183200,184800,181300,184800,183400,185700,188200,195400,198200,198900,195500,197400,196200,200300,198300,202900,210200,213600,219200,215800,213800,213e3,211600,215e3
1771,Henrico County,Virginia,186,219700,213700,200800,195300,196100,200300,203e3,201400,203800,207e3,220200,218100,211100,193300,192500,192300,189100,184200,179800,188e3,190800,196700,201300,204700,200200,192800,188e3,185400,182e3,185200,189600,194500,195e3,189500,187500,182700,182300,174600,165400,161300,164400,169200,173900,173700,176700,177300,175100,171600,170300,171500,169400,174e3,18e4,178500,174300,169300,177700,182e3,187800,185800,182100,181100,181300,186100,184e3,188200,188800,189900,184100,181800,180800,181100,181e3,175100,178100,18e4,190900,193900,194500,197e3,193700,192200,185300,190900,193700,197300,192400,197300,197300,200800,199700,199100,199800,199900,204700,208200,208300,206100,205500,204400,202800,201900,201100,205300,211100,214800,216900,216900,219400,215600,216900,211600,215400,208600,211200,207900,216400,221500,224900,221300,223400,230800,235500,232800,225500,220100,221600,227900,234700,236200,241200,242200,247100,240200,239300,233600
470,Davis County,Utah,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264e3,269300,274700,274700,278800,280500,283700,288300,282600,275e3,278300,285400,298200,299700,309900,315300,316300,312100,311600,32e4,318900,315300,306600,309500,321400,327200,331800,327400,
823,Albany County,New York,188,187500,185200,183e3,181600,186800,191700,194100,190300,187600,187e3,188800,186800,186100,183800,189300,189300,189800,189900,189500,193300,191200,187700,184700,185300,191500,190800,189300,189900,191200,193900,195500,199e3,198300,194e3,191600,186800,184500,178900,181800,180600,187900,187200,189200,191400,194700,195300,190600,185400,186600,183700,185900,189200,195900,198600,197300,193800,199500,201e3,200400,192900,188800,189400,189700,191500,197800,201800,202600,195900,188600,187500,196100,201900,205500,191700,184700,181700,187500,193700,195200,198800,197500,198200,195700,198100,192500,192600,193500,196900,197e3,194100,194900,194500,196800,192500,192900,193700,196400,193100,190800,191600,197300,198e3,197200,194200,193600,196500,200500,201e3,201900,195100,197200,199100,206100,207700,207200,209800,215800,226300,224900,220300,214300,220600,223700,222200,217300,213900,213e3,215200,217100,212800,214900,21e4,219500,210300,211900,
1150,Lorain County,Ohio,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95600,99e3,95500,97200,91600,88300,82700,84800,87600,93800,101900,113900,117900,112700,102600,102300,106700,105900,95900,94300,102500,108800,112800,112400,116e3,113700,111900,107400,102200,103400,109700,117400,121600,121700,125900,123100,118500,116900,122e3,126800,128300,125800,128600,126700,124e3,121300,119e3,122600,123100,123600,120600,120600,117700,111200,102100,107700,114800,127100,125e3,127600,125100,128600,128500,132100,130600,135400,131800,131400,126800,129e3,129400,129400,128400,129900,133e3,134800,136900,136600,135300,136900,139e3,141600,139400,135800,135700,132800,135300,136700,14e4,137300,141200,142200,149900,146900
1849,Larimer County,Colorado,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211600,209700,207800,210900,211700,213700,215200,213400,215500,213700,216400,208800,211100,212600,217700,219500,219200,222e3,222e3,227500,230500,234100,231200,228700,227600,228700,228700,229400,231300,236800,241300,241800,239900,236500,238800,239600,240400,239e3,241300,244200,246800,247100,250400,253700,259400,264e3,267800,266900,272900,275600,280300,278e3,280700,283300,284800,285700,287900,290400,294500,299900,303700,307100,308300,312400,314600,317700,318800,321200,323200,327e3,327700,336800,337300,343900,341300,343200,342800,345300,343900,351100,352500,359900,357900,361400,366700,368400,371e3,365e3,366900,365400,370100,370500,372700,373500,375200,377900,381e3,385400,388500,390600
3112,Northampton County,Pennsylvania,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,169800,170900,170800,170600,168500,168700,167200,16e4,165500,160300,153900,140100,141900,145200,142600,140800,142800,148400,152200,156900,156200,156900,154500,159700,161700,160200,155900,154600,160100,156e3,154400,145100,15e4,148e3,156e3,154900,153300,150500,156600,161700,163800,160300,162500,162300,152500,149200,145500,157900,160600,167800,165100,163400,159200,161900,156600,151100,148700,159300,166600,168900,165500,164500,163600,161200,160700,158300,158300,160500,163600,164800,163700,161900,163500,164e3,165800,165900,165200,168400,169700,167800,167400,169100,173400,172400,171600,169800,171500,173800,178900,179e3,177300,179800,178500,190700,188400,192800,185400,186300,185300,182500,184500,182300,182500,173800,177300,180800,187900,191e3,190900
2259,Escambia County,Florida,192,132300,130700,131500,125900,123800,121600,124100,12e4,126300,122500,126600,123500,123900,124100,119100,122100,120600,124e3,117200,117800,118200,122200,122900,117500,118300,111200,108900,106200,104e3,102400,100200,105200,108600,113e3,120700,119800,116300,101300,103300,99900,103900,106600,112400,119e3,115800,111600,101800,103900,110400,113100,108300,103100,104200,98500,96600,99300,104200,105200,112300,116700,123700,112400,105500,102200,107800,112200,109800,109500,109900,110900,102200,102500,101600,106100,107200,110300,113100,114600,114200,116e3,117200,118200,117300,112500,117300,118700,122200,116500,116500,116300,113600,110100,112100,117400,123500,126500,127700,129e3,127200,133600,136300,137900,133300,131600,132e3,132100,136900,138500,14e4,136e3,137e3,137200,140200,140500,142600,142900,141900,141100,141900,144500,151700,154100,153100,149800,151200,154100,151300,147200,146100,151700,161400,170800,173800,17e4,162700,157100
219,Lake County,Florida,193,192e3,185400,181100,175300,175500,170700,165600,159900,161e3,158900,155100,146700,143e3,139100,133800,128600,128300,127700,131900,130100,130200,127300,126600,126300,125e3,125200,126300,127100,125700,123400,121700,123100,123900,124400,122700,120700,12e4,116e3,114900,113600,116200,113700,115200,115500,116200,116700,118400,124900,125900,124300,119300,118300,119e3,122200,123600,125800,125100,127800,128900,133200,134700,137500,138200,138600,138500,139900,141100,142600,143700,145500,147e3,149800,147600,149100,146900,149300,149e3,149100,149400,148600,150200,150800,151400,151700,149700,150700,153e3,158500,161100,161300,162200,163700,166400,166100,169100,167600,166400,164100,167e3,170900,173200,176200,177200,179200,177800,181500,182200,185700,186800,19e4,191500,189400,189300,191100,195800,197400,198400,198500,202100,204e3,207900,206e3,207300,209800,213600,215e3,213900,214600,217e3,220200,225500,229800,229600,226400,,
