RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
268962,Downtown,Florida,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343700,344800,327400,301400,337800,364500,371500,341500,341e3,343e3,363e3,371900,390700,383200,400700,394400,404200,381500,384300,370400,386800,385300,396e3,381500,370800,354200,339600,347200,374500,397800,384e3,369500,367500,388e3,360400,355300,340100,359600,354500,349800,350500,364900,384300,374800,359900,349900,345800,336400,357600,364e3,378300,361800,351600,328300,31e4,317900,305600,305200,300700,313700,310400,332800,324300,359100,324600,329900,302300,317200,318900,318600,291800,296600,280200,297800,270400,273300,288900,319900,330400,311500,296200,299500
738018,Central Franklin,Tennessee,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329300,340100,333800,360500,376900,366800,382600,345e3,315800,278100,305600,320500,353400,340900,325500,309100,327300,349e3,356500,354600,361400,369300,365900,379400,361500,377200,396900,371700,357300,369200,412200,409100,357700
268689,Mar Lee,Colorado,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98200,99800,111400,119300,117200,121900,124100,119700,117700,113800,129e3,119100,109100,103700,109800,118500,118e3,125100,128800,144500,144500,155700,145400,147200,139300,148500,151300,159600,158800,158800,153700,162500,158500,158800,147600,157300,171700,174700,172100,172400,177900,187900,192400,203500,207600,204400,203200,206400,208600,209400,209700,212400,216300,216200,219800,223700,231400,230700,236900,231600,244500,231800,245200,240300,251300,256600,263600,263100,263500,268900,279600,282600,281e3,286400,287600,287700,284300,283900,291300,289100,296400,311400,324100,321200,31e4,304300,299e3,297600,302200,314300,320400,312600,315700,321100,324400
23566,Azalea Park,Florida,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79e3,82300,88700,89300,90300,87700,91900,93800,88800,88700,92200,93400,91700,101500,111900,113200,98700,91900,94500,96700,109300,112400,117800,115400,115800,108600,109100,112e3,122100,126900,124600,118100,113700,118200,132700,142400,142800,149200,139e3,132600,126800,134800,146700,154500,150500,148900,139100,149800,153500,155900,150600,159200,173100,184600,178100,177300,181300,177800,166500,163500,173500,195300,191700,185900,173e3,181300,172e3,168600,177e3,198100
271079,Cully,Oregon,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186500,178900,197700,190900,196700,207500,219500,227900,218300,216300,217100,204500,210700,212200,231800,224300,219e3,231e3,243700,251e3,232800,234800,237800,237900,230900,224100,227600,233200,236500,244100,243600,252600,260100,259800,264400,268700,274700,278900,271500,279300,286200,298800,293800,293100,300100,311200,309200,310400,307e3,309800,310700,311600,320800,311400,320100,311400,344300,334400,338200,315500,335200,351400,361700,372500,375e3,360700,359800,325900,337800,356700,408400,413200,398100,375800,381300,373100,375900,347200,372400,362500,391300,372100,368400
121704,Dupont Circle,District of Columbia,481,407900,398500,381300,373800,363700,364900,364600,337e3,342100,300700,364400,331100,367200,345400,402200,419100,408600,379700,376500,375700,401700,389300,390400,355600,368900,373900,395600,404200,409200,406e3,415800,446100,466100,440400,408500,405300,403800,390400,381600,403400,422e3,403100,384100,342e3,336200,320700,380700,386400,426100,444300,472700,453e3,413100,376100,381300,359e3,384500,371200,410800,441e3,452300,429500,386800,415100,417500,421500,397100,401900,401700,405300,401e3,404800,416600,407900,405900,380900,387400,415900,421100,419300,388600,363600,393600,450900,481400,463300,405500,415600,411200,418100,427800,430300,470800,443e3,442100,402800,410300,409800,418200,415400,426200,421200,419400,397600,402600,413500,424e3,423700,421900,439800,484100,492600,479300,431100,384800,396400,395400,443e3,438e3,433100,417700,420800,414200,419300,420600,422500,412100,393400,414500,401700,402500,405500,
422900,Villages of Woodland Springs,Texas,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219500,219900,227e3,221700,219300,216400,211400,211300,204300,207500,211900,218e3,218800,223100,218600,220900,225200,231500,235300,239700,241600,238300,238800,239300,243700,243400,246800,247600,243700,240600,242600,247900,247900,244400,238200,252300,258700,261900,255300,250400,251200,258900,263700,274500,274800,271800,268200,
153338,Shenandoah,Louisiana,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221800,221500,219100,213500,221200,241300,244300,256300,251600,261400,243700,224700,215500,205800,206600,230700,229600,236600,209900,211300,218800,217400,237500,211600,212400,194900,215900,221400,226100,219100,215900,217e3,22e4,224700,226700,237300,239300,235500,229500,232200,234400,232800,233e3,252500,249700,221400,192200,197600,227300,237900,237800,228100,222500,223e3,230900,230300,238500,238e3,238100,231600,228800,252600,255400,257500,258e3,259200,257700,245e3,235800,232500,228100,237900,244500,230900,216600,215200,218400,230300,222600,232900,225700,237900,237e3,229100
194503,Eastwood,New York,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83600,81e3,80700,75600,78200,82300,91900,83600,84100,71900,77900,78500,83700,81800,80500,80500,82300,85900,89200,89300,85200,87e3,87300,88100,83300,83900,83300,83100,80400,80600,78100,79e3,79200,81800,82400,86500,87e3,89900,80600,77700,77800,83900,85800,85700,87900,84300,72800,70400,73500,82400,74700,76300,76100,84100,81600,82900,81200,80400,80300,81900,86300,82500,82600,74900,79100,77600,87800,88200,91700,9e4,81400,77300,72900,80400,85500,88300,87e3,84800,76e3,74500,78e3,91400,96e3,94500,94800,90700,99200,97600,112800,108700,121500,107600,
272716,Aberdeen,Virginia,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129300,144600,148e3,139700,131700,130600,138400,139200,141800,137700,125600,126500,124e3,134800,133600,136e3,139900,134700,130200,128500,145300,160500,154900,142700,137200,
