RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
63505,14304,New York,2064,79800,76700,80300,69100,71500,70900,73100,72400,73600,75800,71800,69700,78200,80200,85700,75500,73800,70200,69900,72100,73400,82300,86900,86500,82500,75300,87100,86600,95900,88300,93100,87400,85300,79500,86800,82500,83900,79500,90200,87700,87700,90100,96700,98e3,85700,86700,86100,83800,82300,82200,92900,85700,82300,71500,75800,76200,78200,73400,73e3,76400,85200,89e3,91500,86900,87e3,98700,102800,101e3,91500,91900,92300,87600,93400,90900,87500,78800,78300,79800,71200,73500,75600,83400,83300,89800,89600,80200,70100,69600,77300,82900,82500,85800,80800,81700,74700,79100,80800,86600,91200,98800,107400,101100,91800,83800,83800,88900,93400,92500,88300,87800,92500,87200,85600,85e3,99200,1e5,100700,93300,97e3,98e3,116200,116300,119500,105e3,102300,96600,94900,94200,103500,106100,108200,105500,105200
65919,19426,Pennsylvania,2065,323600,319100,287500,266900,243800,249200,258300,266e3,266800,274300,296200,318e3,307900,288700,254900,255400,253100,258500,262100,265100,264900,267500,319200,351300,351100,316700,273700,263100,257100,267800,280800,272900,283800,285500,291600,301e3,315900,296300,269100,239e3,256200,270700,276400,260300,250600,243600,261600,284600,302300,310800,282300,267400,242200,247300,243e3,243e3,240800,25e4,269300,289800,297500,292300,271200,253300,259500,280500,292600,273900,255500,262200,274600,320100,315500,300500,268900,268300,275200,273600,274800,293400,307500,311500,292300,286500,285800,295200,275300,269e3,258200,265e3,264500,271700,270900,276e3,273800,285900,287300,328800,327500,322700,282e3,294400,300400,294100,277300,268200,293300,328600,329700,315400,287500,304300,304800,301100,291200,290800,294300,285500,277600,268400,275700,300300,296600,305200,290500,310500,296900,316200,295700,303800,297600,325700,
94900,85323,Arizona,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140700,133700,137600,139300,139700,137800,135300,138500,135200,140300,139400,141900,143600,155900,162100,157e3,148800,148800,155400,156200,156200,152800,155200,154800,159300,158500,160500,161600,164200,168200,172e3,172700,173700,175700,176600,179e3,181800,185e3,185600,185300,182800,186e3,186500,189e3,188500,188700,192800,195600,197400,197600,197500,200500,202700,207800,206400,206e3,204200,202700,209100,205800,214200,218200,228600,225500
66131,20007,District of Columbia,2067,728300,779e3,774800,706300,657100,679e3,698200,774400,790700,833300,796500,799300,916300,937e3,887500,714800,670100,693300,706e3,732600,742200,845500,829100,977200,872100,972100,828700,811900,715900,701500,783300,812900,894200,911900,876700,805900,759800,784300,829400,792200,762600,710700,733700,802600,834300,824400,876100,835900,863300,744400,846800,796400,823100,728900,887900,811700,826100,713200,849700,851600,847e3,807700,822800,807300,764e3,77e4,815300,912400,922400,907500,867400,898700,912700,915400,858900,837800,776500,814700,810800,801900,756800,765300,833900,919600,890300,860200,829700,896300,926800,890900,915600,915900,1015300,948e3,928900,824700,838200,858300,858300,852500,849600,865100,878300,872400,888100,907100,1029700,1019100,1012600,978100,992200,1009900,968800,953100,916100,903300,920500,954e3,880700,887900,850500,984400,1008200,1024e3,988500,936900,940500,944200,977200,1044e3,959300,961700,
98877,96740,Hawaii,2068,500200,489600,500300,484e3,465100,414100,389800,397200,406300,442300,421300,438100,403800,404e3,384800,393400,398300,386800,366e3,365700,377900,409e3,384e3,366900,358100,365600,360100,345800,341e3,332200,316500,315900,322600,312e3,308400,321e3,331400,352100,326e3,324200,297800,292700,292300,306800,328200,32e4,310500,307700,308200,303800,297e3,316800,321400,324400,277e3,312400,295600,340900,308200,337600,334200,358600,387300,414800,397300,377100,361900,359500,364600,362300,389200,403700,413100,404300,394800,394900,413400,423900,431700,442600,445e3,469700,448300,439700,414800,424700,447e3,441300,436900,439800,472300,471200,448800,429900,464200,483200,510700,49e4,477700,479500,489900,494500,473900,477300,498900,512100,531e3,546e3,549200,539e3,516900,507e3,519500,532900,539800,542700,547400,542e3,501600,476e3,526200,525300,540900,52e4,483e3,456400,424700,,,,,,
92032,77566,Texas,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167800,166300,152700,161e3,164800,158500,148500,152600,166600,182200,186100,178800,172900,162700,175e3,170900,173800,164600,171900,171700,175400,173200,169e3,164600,167300,176900,181700,182e3,183300,186400,188900,190900,186800,180100,166600,175400,178200,195600,189800,197500,192300,192600,19e4,195500,183400,190400,191e3,209900,219200,221800,224500,220500,214500,207900,200900,207200,206700,,,
99147,97236,Oregon,2070,230300,227600,223e3,216300,203400,191400,189800,196500,200800,212600,226e3,225700,204800,191900,186100,191200,175100,181600,177700,185400,180200,186500,179900,193700,192700,197600,175500,166600,153e3,158600,160500,186900,178e3,166200,134200,131800,142200,150600,151e3,151400,146400,142800,126600,129800,133700,145800,148200,153300,149200,151200,153800,159600,152300,150300,149900,162100,159800,161500,166300,174700,167100,156900,161900,176200,182500,180700,190800,190400,180200,172800,174e3,186300,186200,190400,191400,190900,193900,204400,210200,210500,205600,211e3,214400,210700,207800,207900,215300,217900,221600,223200,224100,228100,228400,232200,230900,235400,239600,246600,249500,252e3,256400,260800,261800,264500,269700,27e4,270700,272200,277900,278100,276200,281500,281600,285e3,286900,292400,294800,293300,296300,306700,311100,315700,309200,311300,321100,324300,321700,318e3,315200,309100,307400,309400,315600
67965,24073,Virginia,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166900,177200,175700,172400,167900,173e3,162900,157700,155400,152200,153e3,158100,166300,172500,174500,182900,186800,179e3,174300,179600,187800,189200,193100,187200,184e3,174e3,180900,190600,186400,182900,177e3,178400,172e3,183300,185e3,193400,184e3,188700,193300,206300,201900,188600,175300,178300,190700,191800,195800,205600,197e3,203500
72839,33823,Florida,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120100,113e3,117400,107700,114700,118100,122700,126e3,119400,120800,116200,116500,115e3,121500,130500,143e3,142900,142600,140300,131800,134500,129300,131500,135e3,132900,143e3,140100,147300,139e3,137e3,137600,144900,147600,156700,159100,168500,176200,170500,162100,160100,164500,167900,158600,150900,160400,188700,199100,181100,174700,168300
71028,30308,Georgia,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121200,113400,123e3,124e3,135800,134e3,138e3,137100,132100,131300,131800,136500,130200,127200,127e3,139400,151e3,157e3,158100,162500,164600,165200,167100,170700,181400,184e3,186300,199800,202900,201500,190900,194200,199600,202500,202100,209200,207100,200400,200400,205700,215900,23e4,225100,224200,193800,2e5,201500,215100,226600,232e3,261500,243300,228200,200300,202600,206900,208100,212800,221e3,221200,222600,212800,221500,221e3,228100,225600,236100,241700,255300,244600,239200,228e3,230400,244e3,244500,255400,268500,280500,285900,279400,259800,259300,254400,254e3,240800,233500,277700,279800,260900,252500,
72619,33460,Florida,2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110600,105400,105200,111400,109600,113800,111e3,113e3,106100,110900,115300,118400,131e3,135800,141500,125900,139200,148200,158500,142400,130100,128700,134700,137700,136e3,144900,146200,147200,146700,146500,152300,154900,167700,163800,162700,163900,170300,164e3,161100,167200,175700,169400,186300,189100,195300,169e3,169800,166800,184300,194100,194500,185200,191500,196300,206900,211500,217700,213800,199e3,
70993,30265,Georgia,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,167900,144400,143e3,147700,150200,147500,141500,142800,141900,142400,142800,145300,146400,143600,149200,150300,158100,156500,157100,155400,152900,154300,162300,168500,171900,169900,174500,175800,175800,172e3,171600,171e3,172700,174e3,174700,174e3,173e3,173500,174700,174400,174600,176500,180300,182300,182400,181800,183200,184600,183700,179100,179500,184700,191500,192e3,193400,193e3,193200,191600,193100,194200,194700,195100,194900,189700,184600,185200,199600,208400,214200,209800,205900,204200,207e3,209500,212e3,202800,204400,207e3,214e3,222500,224700,229100,220300,216400,210700,210200,214600,219700,218900,219700,225500,
80293,50322,Iowa,2076,166200,160100,155700,152800,157900,157600,157800,155e3,148900,144400,141300,152700,155900,157e3,151600,147100,144800,143900,146100,146100,14e4,135e3,135300,149900,155400,157800,151e3,147e3,141200,136700,139200,146500,149900,149500,143100,130400,130900,135200,147400,144200,148200,147500,144100,134100,132100,140400,149100,143900,144500,144e3,154400,153100,154e3,152e3,144900,146e3,148900,162200,168500,168e3,170400,164100,163500,156600,155300,153600,150400,152e3,151900,159300,158300,160700,158e3,153e3,152200,154600,163300,162400,163700,155700,156600,152e3,154e3,155300,156200,159100,162100,163400,165800,167200,166e3,168e3,167500,170100,172800,170700,169700,167900,169300,168500,170500,169700,173600,171800,172500,170100,168300,167e3,169300,174500,174200,177300,174200,179700,180100,182300,183e3,184800,188300,198700,201100,198200,194100,195300,196200,186100,178200,169800,181400,183500,197400,204500,216900
65784,19116,Pennsylvania,2077,241100,226500,217600,219200,227600,23e4,234500,233300,239800,233700,233700,223900,215100,210200,199500,213200,213300,225800,223400,219400,222500,228600,243500,244900,233100,226900,215300,225100,224400,219300,213100,202100,206e3,214300,220100,219500,206700,209e3,207800,219e3,218e3,214300,210800,204500,210300,207800,216100,213400,212100,203e3,198800,190500,187600,198600,2e5,193100,180300,187200,198100,211700,210900,213100,208700,209500,212700,217800,207e3,197200,199900,202e3,200700,196700,204500,203800,201800,199500,190600,180500,186100,201900,201500,193900,200200,206200,210400,206900,213e3,206500,202600,207700,213300,219200,214800,222800,216300,212100,198300,214e3,214200,218200,206500,204700,205600,209800,213800,218700,219400,201e3,170600,166700,174600,211400,215400,230300,231600,229900,215300,212500,221100,236100,233100,221200,220600,225100,239800,250900,254900,250800,243e3,260700,266500,279e3,260400
78730,47711,Indiana,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106600,111400,114900,116e3,12e4,122700,136600,132500,127800,117600,125e3,128800,126100,120500,120900,125e3,128800,139400,135300,138400,131200,138400,136e3,135e3,130700,128400,124600,114600,112e3,115500,126400,136100,132500,137200,123e3,113500,108100,111600,123e3,122300,121900,123800,129900,141e3,149400,137200,
76219,42071,Kentucky,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116300,149400,158200,143400,123700,117700,117400,111900,99200,99500,100900,106500,107700,121700,138100,138100,128200,114600,134200,140400,144e3,121900,130100,130900,140400,133400,126700,116900,114300,118800,118500,111400,112200,114700,97100,95900,94800,109400,114900,123500,129200,127800,137300,137400,13e4,114800,117200,120300,131e3,134200,144800,138900,131500,122300,115600,126100,125300,129500,123500,128e3,122400,122800,139900,143500,143900,121200,125800,124700,125900,118e3,113600,114700,114200,116600,109300,111800,114600,122200,128500,128300,133200,142200,148200,142800,138100,134900,141e3,142100,139900,130200,128500,126500,126600,129800,128700,126800,127900,136700,
84825,61107,Illinois,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e3,92500,101700,100200,101100,97200,96500,99e3,101900,102400,102800,102e3,103e3,104800,105200,104200,96400,96600,98700,108300,117e3,121900,117100,103e3,96500,100700,107200,108800,109100,115800,118700,113900,118400,130600,
63958,15227,Pennsylvania,2081,71600,71500,83200,84300,83600,80500,80700,72200,73800,69e3,74500,77800,85600,87e3,85600,82700,76600,77700,83200,89800,91e3,84400,88900,85800,101200,96200,93800,84100,83700,92100,86100,85700,87800,95400,107800,107400,109700,103800,99900,92800,91100,89600,99200,96400,103100,88600,94900,88200,99400,99300,100900,95600,87e3,85600,86700,83500,88600,89400,99700,95800,93400,93600,94600,97600,95400,97700,102200,101800,98500,93700,91e3,92300,90800,92900,90300,89400,91900,97200,99700,95400,94100,91700,93300,96700,104200,109900,111800,109800,109700,102800,105e3,111500,114200,112300,109400,99300,99400,95700,109600,110500,111600,109300,106100,105800,109500,116100,116700,116600,115200,112900,112200,112200,113900,114700,114500,119200,127200,128900,131300,125800,125200,114200,110500,110500,118900,114600,117600,119700,124e3,129400,124e3,,
63647,14626,New York,2082,121200,121500,120700,116200,121700,121600,122800,121700,114700,110300,104e3,114200,119400,117800,115400,111500,116e3,114700,120800,125800,124400,133600,126400,134500,123800,125200,119800,123300,127300,132600,124100,125900,123300,129e3,141200,144200,139700,119300,109800,114500,122300,130800,135400,137600,131700,128300,128600,124e3,130700,121900,125300,119100,122500,126300,123200,129300,129800,131900,127700,127900,128600,130500,123800,125200,123800,124900,123300,121500,127200,130800,131e3,135300,124300,112200,106300,116e3,133e3,135300,133e3,13e4,124500,121300,113e3,111e3,100600,99700,102600,113800,120300,122400,123e3,122700,126800,124900,130800,142500,155300,161600,158200,153600,151e3,156100,164800,165600,167700,166400,167700,156400,157e3,154800,162600,157800,150200,139e3,134800,141e3,136600,137300,138700,137500,140200,135400,140600,133500,132e3,134100,137300,144500,141700,143500,144400,149500,
72828,33803,Florida,2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103300,110500,120700,122200,111900,107200,102e3,102300,107900,11e4,114700,111900,113200,114400,128e3,13e4,136200,133800,136300,139500,130500,124100,122400,129400,142200,141e3,133900,124100,123600,124900,127600,127600,130600,142700,144600,155500,142800,133600,121e3,129700,147700,160800,158100,149900,143100,141800,144400,146200,142600,147300,149800,152700,157800,162700,166700,169100,163100,158300,142500,145700,153300,160600,162800,165800,168100,167700,159700
98353,95662,California,2084,255500,248200,248900,256100,270500,269e3,254900,245300,237400,225900,242500,237900,237500,190100,183600,184500,2e5,205100,211900,217700,218e3,218e3,222200,216600,208900,194900,197200,199700,194e3,196800,191300,201100,21e4,213600,201700,181e3,177100,168800,171100,162100,164100,164900,172400,178800,170100,169800,174900,189600,196600,202e3,196400,192500,193100,198800,212600,215e3,222200,206500,204200,205600,219600,228200,237300,248400,251900,266500,275200,280600,265600,264900,265700,276200,274400,282e3,283e3,284800,275800,273800,272e3,275800,274800,277500,269700,272800,282200,291900,292600,282300,293200,289700,301700,300800,316600,317600,325200,321400,320800,316100,316300,323600,323800,327500,318500,320800,325400,323100,328900,320300,332600,330300,331600,328700,335400,348e3,356100,358900,358200,362200,364400,372700,377100,371300,360900,361400,373e3,382500,377100,370300,377900,,,,
60345,06489,Connecticut,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268900,236900,233600,217e3,228400,227e3,258400,264200,266800,252700,237e3,227300,218e3,229300,232400,246e3,244800,241300,230200,230600,227600,231400,220900,223500,256600,252400,261400,240200,248400,255400,256700,272200,279500,244400,247500,236500,257600,219600,225500,221700,251400,243500,245100,249e3,259200,251500,237400,243600,264500,266800,246400,235e3,235800,239900,253300,249500,241e3,236400,253700,260700,266500,267600,262600,258500,254500,259200,261200,242200,245600,252400,292800,298400,293400,267800,265800,262100,269e3,258200,256600,238800,235300,219600,274700,
99808,98444,Washington,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117400,115800,124300,123800,125600,121700,120500,121700,132400,137600,130800,123700,126e3,135800,141e3,142200,142700,141200,142e3,145700,140700,139100,134e3,134600,134700,141600,149500,152400,153800,163300,162600,158700,159300,157e3,168300,169e3,185900,185300,173800,168300,167200,179300,184300,191800,194200,197100,195500,203600,200500,202e3,193600,197500,205300,214400,221600,219800,217300,214600,221600,228900,229800,230700,233100,238300,237200,244500,249800,258200,254900,256200,258100,255e3,263300,258300,259900,257600
97039,92831,California,2087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384900,418500,482800,466100,521900,516600,515900,464200,438900,448500,447300,441300,434400,500700,497700,510700,432300,443800,430600,432700,456200,482200,513300,509700,472800,451900,442200,471300,470500,474500,485200,551200,562e3,535600,513500,516500,564300,560900,552400,535e3,522200,486900,466400,456500,487900,504100,519200,498500,483200,466200,493400,482100,521700,528e3,569300,609400,589800,572600,499e3,547500,585200,657800,661e3,690200,635400,622100,602800,636e3,613600,586400,615700,633e3,656400,632100,650500,634800,607800
93633,81005,Colorado,2088,127100,127200,121900,119300,120600,122100,118800,125500,117200,132100,138500,144300,132700,127e3,130900,130700,131900,135800,134e3,124500,119400,120400,115800,122700,131800,137400,127300,121300,123700,123300,122400,123800,119900,118400,116500,127e3,131200,123e3,113e3,105200,105400,108500,115800,120800,120400,111200,114e3,115500,111900,112500,106300,115100,116900,126e3,124300,124800,131300,133500,127700,117800,121300,123600,125900,120300,118600,117500,117500,111700,117300,117500,121600,119700,119400,120200,120300,124900,133300,132200,127700,125800,122500,128600,127700,133500,13e4,134800,130800,139300,138600,146600,146500,150100,143200,143600,147700,150700,153800,151600,155200,150700,148300,148600,151300,148800,150200,150400,154900,156100,155e3,15e4,152800,152500,155200,156200,163400,171500,178e3,175800,177100,177e3,176200,177700,179100,183500,187400,188500,183900,178300,172e3,177500,178800,184400,
63483,14226,New York,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,140400,135400,133400,132100,135e3,132600,135200,134100,135e3,133100,132400,13e4,131200,130600,128500,125100,128100,132100,135900,134e3,134700,137e3,138e3,144600,140100,147600,145600,146300,140300,130100,126500,128e3,159e3,165500,166400,138600,136900,143500,145700,147700,148300,148700,146400,139500,141700,139500,140900,132100,149800,151400,164e3,161900,162200,168900,161600,164400,170300,166300,166300,154700,155300,151200,154600,161900,168400,166600,161900,159900,167300,176100,174100,160300,
63928,15146,Pennsylvania,2090,,,,,,,,,,,,,,,,,,,,,,,,,,118300,134500,134200,144300,130900,126400,118e3,123100,124200,118600,125800,124100,121100,116400,126500,131400,129800,124600,119500,106300,107500,114400,128800,123300,123300,125400,129400,125300,130700,130300,124e3,111500,105400,115900,120800,130600,123800,123600,120900,122900,127400,126300,129e3,113900,113500,130400,140900,138500,119100,117500,118300,120800,129700,131900,135100,120700,121500,128200,122600,124e3,116200,124700,126600,127800,134100,133500,132900,132600,133e3,125100,123500,124700,133900,133500,129800,129400,128100,126600,116800,117500,119500,130900,126500,125700,127500,141900,146e3,144900,133100,135300,134600,140300,137400,137300,135700,133300,131e3,138600,149300,151300,148100,144700,144e3,138800,134300,139300,,
96240,90806,California,2091,415300,412500,409600,394800,361200,342600,350300,327800,326300,294500,333400,321900,318200,292400,294600,269500,253500,260200,287300,311800,306e3,309500,320900,301e3,310200,294400,325900,316900,319100,320800,313100,293900,258700,268e3,293600,313e3,314200,307100,297200,294500,278500,282500,297100,291200,296e3,266e3,284500,27e4,285100,256200,276900,264400,276100,260200,279800,291600,295400,278600,301300,316300,326e3,310400,319e3,326800,338700,338500,345700,360100,353700,357300,348700,367300,368e3,373e3,362600,351800,351400,366100,401400,399600,397500,365100,367900,37e4,389600,395800,413300,411900,395300,387800,394e3,405800,406600,411300,430600,433200,445100,405300,413600,411800,444300,435800,442600,456900,468200,462800,451400,419500,419800,436800,461800,473100,476e3,485700,474700,480600,491400,505800,519200,513700,502600,480300,497400,513200,517e3,507e3,515600,522200,524600,547700,547400,550700,521500
97470,93905,California,2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168800,178200,174900,171500,166200,160300,162400,159600,169900,169600,172500,168500,166700,163900,159200,160300,161400,175800,178900,183400,180600,186800,181800,178e3,171100,178900,178400,172100,170300,178400,202e3,206600,216400,208400,213e3,212400,229200,235900,231300,235500,241600,258800,233800,248500,244700,266700,284e3,281800,288200,267500,290500,292700,292100,273200,283900,274700,311800,295800,325100,307400,320100,321500,323600,322500,329500,324700,328300,316200,314800,328200,324600,336600,322900,321800,334900,346200,356100,348e3,340100,342100,340300,362900,363600,373e3,357600,368400,349200,346100,341900,371500,379300,405900,415500,443700,451800,441900,420100,4e5,392400,411e3,398900,387200,364900,376e3,428800
97984,95116,California,2093,393400,357300,344100,345800,351400,351600,344300,323400,297700,277500,265300,264600,244800,237200,222500,235500,251200,263800,277300,270100,266800,272e3,281100,291700,278500,277900,276700,274500,270100,251e3,263100,262900,274300,259900,258300,247200,248900,243800,243800,243e3,255900,276e3,274300,251400,246700,255300,281200,270200,262900,245900,25e4,242700,257100,274600,296100,300700,308400,318e3,330300,331900,347500,345300,359900,365500,370500,375700,366900,391300,380600,387800,401300,406e3,394200,372200,366e3,393600,384300,423400,414700,422800,415e3,417800,431800,429200,447600,447500,454600,439500,460100,449200,463e3,456500,460800,479700,478800,512100,498200,524400,512700,527500,520300,515700,522100,529300,544500,538300,511400,500300,518200,548900,556900,545300,560500,568500,601600,588900,605700,607100,655200,663800,697200,664900,675e3,669800,68e4,721400,709600,736300,702700,682100,679300,677700,667400
60256,06340,Connecticut,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193200,189300,152100,176900,162500,182200,171900,174900,165900,141200,144600,128600,146900,145800,147500,154700,167100,168400,159400,175700,175600,186900,164900,167600,160100,164700,168700,162800,169200,163900,190800,184700,194400,166300,164600,162100,167200,163600,166800,164700,157100,161600,160900,173e3,169800,187e3,201600,210600,206100,201e3,194100,182500,187900,181e3,172300,164900,163e3,196400,206100,201800,194100,171300,185600,184100,187200,176200,163600,174200,187600,208700,
84355,60101,Illinois,2095,248800,248200,251900,237400,225900,22e4,222900,222200,206800,202900,194700,191500,183400,166600,145600,143e3,157700,173e3,184e3,198e3,197300,190300,188300,195400,196700,183100,175300,171700,176900,186300,201800,200600,176100,157e3,155700,172100,18e4,175e3,165900,148400,138800,137300,142900,146800,140900,141600,129800,139400,136600,148200,156800,148200,158800,154600,173700,171e3,159300,148800,151e3,164200,136300,133700,143200,167800,166200,150800,161200,167900,175200,177300,179900,178500,177300,165300,167400,171800,187400,187100,190100,184600,191700,193300,190200,175600,182600,189800,202900,194e3,192800,189e3,200700,202e3,193300,180200,189700,195100,198600,192600,198600,201e3,194500,200600,194e3,198700,192300,203800,196600,200900,191900,204200,197600,201700,209800,220500,221100,211900,195700,190700,192400,212800,226e3,224500,227100,216400,235300,239600,258300,234800,233600,228300,246300,236100,247600
69504,27804,North Carolina,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106700,115100,112600,114200,114600,114400,116300,119200,116500,114100,113500,112500,121500,117400,118600,97700,89400,9e4,101300,108900,109100,101200,105e3,104500,112300,116400,115100,117300,108300,110500,108300,114700,116e3,115400,112100,109600,112600,113300,115e3,112100,116200,115400,123600,120700,114900,107600,109300,112100,130500,136600,142300,130500,119600,125900
58871,02720,Massachusetts,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192700,199600,195500,203900,184200,176200,168300,185100,191400,189300,209700,208e3,207500,173500,182600,190700,199e3,184300,193700,185e3,189600,174200,180300,176900,183700,185900,198300,192700,194800,217300,239300,232900,208900,197200,211600,216100,208600,215200,213600,221e3,214700,229700,215700,221300,212800,224300,218400,227200,241700,243e3,229500,219600,218300,215300,236900,249100,257100,213900,196600,
96619,92065,California,2098,424900,399700,399e3,402e3,390400,351300,330600,318200,325600,321900,317300,317900,313700,324300,323900,318800,305700,294400,298100,305500,333e3,330100,327100,317700,328e3,333300,322100,301500,287100,304500,314200,323700,313600,305700,311300,307900,305900,297400,295900,302500,293100,286700,286e3,285900,287900,284600,294700,297800,314400,305200,301200,300600,312800,319900,304e3,305500,312300,320200,323300,316100,332700,340400,350600,358500,371300,388100,389300,388300,391e3,399500,402700,403900,396300,391900,383200,383100,391e3,389900,387500,393400,402100,415900,409600,402200,398900,405300,422300,423300,427700,423900,424600,418500,428e3,434400,448300,451500,463300,463200,465500,458800,451100,448800,463e3,488100,489200,482200,474900,488100,488400,495600,497500,511800,503e3,508e3,511400,510400,501200,491500,503800,514600,517600,510800,512400,520700,521100,528700,531900,533500,522900,511100,504900,494700,497100
60396,06614,Connecticut,2099,276300,269700,274500,265500,256500,258100,258100,247500,248700,258700,281400,270600,254e3,236900,235e3,225e3,219500,224700,238300,248300,246500,261200,253800,251200,246200,251700,249500,243200,232800,247700,234800,236600,228500,250700,243200,235300,221900,238e3,234100,225600,206300,215700,212300,210900,206300,213e3,227800,225200,223200,214200,208200,204400,198500,192800,191800,201500,200600,204900,2e5,201700,207600,214900,220800,214900,216400,220300,226700,225800,226500,216900,212100,207500,193800,196300,206400,234500,236300,228300,209500,205800,212900,211200,209500,206e3,215700,220900,223200,223300,220800,216700,219300,220500,222200,232700,234300,240400,230900,229800,219600,217900,205800,215300,226100,242400,242300,238900,246300,253300,246700,236100,231500,236800,236900,242800,237e3,241800,232800,241800,246300,248400,251e3,257400,26e4,253300,242400,244500,246900,241100,236500,246200,250700,259800,
95831,89135,Nevada,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344600,333200,333800,339200,338900,345900,338900,340500,326600,332200,325900,333900,334900,344700,352900,345500,356500,349700,352100,349300,373700,383200,381400,374e3,374300,380500,382900,383700,384600,396700,415200,413200,405400,401e3,416100,458600,474500,487100,469100,498800,538400,555200,504700,469300,444400,469400,
58209,01020,Massachusetts,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152800,154500,159600,164300,171e3,167600,165100,160100,157e3,157700,140600,161100,163300,186900,174900,169500,164100,162600,164100,163600,156500,153300,152700,153300,151700,153300,161700,171600,172800,171e3,171200,155e3,154600,146300,156300,153300,16e4,165600,172500,174300,178600,176800,175e3,172400,172100,173800,168500,165100,169300,174800,186800,183100,189800,176700,181200,178500,188300,174800,156900,
